Date,SPY,GOOG,AMZN,JPM,GME,XOM
2020-04-17,269.036041,64.089569,118.75,84.275925,1.22,34.961006
2020-04-20,264.296112,63.258514,119.680496,81.203476,1.4025,33.310825
2020-04-21,256.271179,60.747871,116.405998,78.848213,1.195,33.13287
2020-04-22,261.959015,63.088707,118.1745,79.10498,1.2225,34.079288
2020-04-23,261.940277,63.742962,119.972504,79.149269,1.175,35.147053
2020-04-24,265.5914,63.892792,120.511002,80.318031,1.1925,35.373539
2020-04-27,269.420837,63.721485,118.800003,83.780083,1.455,35.543411
2020-04-28,268.181976,61.613384,115.704002,84.373337,1.41,36.376587
2020-04-29,275.202484,66.997757,118.635498,86.648918,1.51,38.390766
2020-04-30,272.640167,67.356354,123.699997,84.78949,1.4325,37.589947
2020-05-01,265.422516,65.955444,114.302002,82.567047,1.5125,34.896286
2020-05-04,266.154602,66.264587,115.7995,81.584206,1.37,36.303787
2020-05-05,268.613708,67.478706,115.889999,81.460258,1.3475,36.263348
2020-05-06,266.792877,67.288429,117.563004,79.928429,1.2325,35.583855
2020-05-07,270.012085,68.549995,118.380501,80.760757,1.2175,35.786087
2020-05-08,274.479767,69.3396,118.980499,82.08007,1.245,37.355366
2020-05-11,274.536133,70.083252,120.449997,79.662819,1.19,36.999451
2020-05-12,269.064209,68.708817,117.847504,77.059624,1.135,36.381001
2020-05-13,264.305542,67.389816,118.396004,74.403313,1.0525,34.575146
2020-05-14,267.468567,67.729431,119.442497,77.493492,1.0325,34.880241
2020-05-15,268.69809,68.581459,120.488998,76.059082,1.055,34.632866
2020-05-18,276.882538,69.118347,121.313004,80.08783,1.145,37.387005
2020-05-19,274.038666,68.596191,122.466499,78.511749,1.11,36.232574
2020-05-20,278.69397,70.25605,124.897003,80.867004,1.1075,37.411743
2020-05-21,276.769958,70.060272,122.336998,79.839882,1.11,36.743816
2020-05-22,277.295593,70.440842,121.844002,79.2201,1.045,36.776802
2020-05-26,280.712006,70.770462,121.093002,84.842621,1.105,37.857025
2020-05-27,284.888702,70.811417,120.519501,89.75679,1.1725,38.129143
2020-05-28,284.363129,70.755981,120.055,88.419777,1.0825,37.139629
2020-05-29,285.630249,71.364792,122.1185,86.161903,1.015,37.494198
2020-06-01,286.784637,71.509628,123.552002,87.304146,1.0325,38.162121
2020-06-02,289.159302,71.879204,123.620499,87.596329,1.045,39.011452
2020-06-03,293.007477,71.737366,123.919998,92.324577,1.11,40.602917
2020-06-04,292.237823,70.52874,123.029999,94.245979,1.1175,40.487469
2020-06-05,299.727722,71.837753,124.150002,98.487228,1.035,43.769356
2020-06-08,303.350739,72.248283,126.203003,100.452881,1.2525,45.138172
2020-06-09,301.088623,72.725243,130.042999,97.876266,1.24,44.13216
2020-06-10,299.40863,73.209198,132.372498,93.909515,1.2675,41.765594
2020-06-11,282.148041,70.112213,127.898003,86.073372,1.0925,38.079662
2020-06-12,285.526886,70.578682,127.250999,88.428658,1.18,38.896004
2020-06-15,288.192505,70.911804,128.634003,89.650536,1.1725,38.871269
2020-06-16,293.739532,72.054008,130.763504,90.367752,1.16,39.745331
2020-06-17,292.51944,72.473526,132.048996,88.083328,1.19,38.450737
2020-06-18,292.63205,71.716385,132.699005,87.605194,1.2375,38.689857
2020-06-19,290.959717,71.504631,133.750504,86.604652,1.22,37.914734
2020-06-22,292.826202,72.51049,135.690994,85.666084,1.2175,38.277573
2020-06-23,294.174286,73.137268,138.220505,86.710907,1.2075,38.508453
2020-06-24,286.670258,71.51712,136.720001,83.815491,1.1025,36.694355
2020-06-25,289.743561,71.984581,137.729004,86.737457,1.115,37.246826
2020-06-26,282.861755,67.917717,134.643494,81.982666,1.0875,35.968708
2020-06-29,287.019104,69.66922,134.018997,82.34568,1.095,36.545918
2020-06-30,290.695709,70.600159,137.940994,83.284241,1.085,36.875763
2020-07-01,292.731934,71.820274,143.934998,82.57589,1.11,36.042919
2020-07-02,294.344025,73.151756,144.514999,82.844131,1.0725,36.348026
2020-07-06,298.887878,74.699997,152.852005,84.936234,1.06,36.603642
2020-07-07,295.805298,74.174599,150.005997,82.540131,1.0225,35.655361
2020-07-08,298.06778,74.714981,154.055496,83.416328,1.065,35.572903
2020-07-09,296.37088,75.463623,159.1315,81.610329,1.0525,34.105129
2020-07-10,299.396942,76.999374,160.0,86.071701,1.085,35.168842
2020-07-13,296.804474,75.48111,155.199997,87.305519,1.065,35.177097
2020-07-14,300.650787,75.942581,154.199997,87.806206,1.02,36.339771
2020-07-15,303.412964,75.595978,150.443497,89.165176,1.0475,36.801544
2020-07-16,302.413605,75.813728,149.994995,89.415497,1.0425,36.512939
2020-07-17,303.290405,75.69136,148.098495,87.761482,0.99,35.886253
2020-07-20,305.741425,78.197021,159.841995,86.992592,0.9625,35.045174
2020-07-21,306.391968,77.832428,156.914505,88.879074,1.0025,36.818043
2020-07-22,308.135956,78.335358,154.995499,88.235344,1.0275,35.960461
2020-07-23,304.459381,75.697853,149.327499,88.494629,1.0275,36.034679
2020-07-24,302.498505,75.507576,150.445496,87.868767,1.0075,35.812038
2020-07-27,304.704498,76.423035,152.760498,86.634964,1.0025,36.339771
2020-07-28,302.771851,74.931732,150.016495,87.010468,0.985,35.910984
2020-07-29,306.495605,76.014496,151.676498,89.120461,1.015,36.306786
2020-07-30,305.402069,76.485466,152.593994,86.742249,1.025,34.525669
2020-07-31,307.815399,74.063721,158.233994,86.402496,1.0025,34.698833
2020-08-03,309.955414,73.638702,155.594498,85.919724,1.0375,34.839016
2020-08-04,311.152649,73.165237,156.941498,85.427994,1.1075,35.845024
2020-08-05,313.085175,73.596748,160.251495,86.912117,1.1575,36.158363
2020-08-06,315.178009,74.919739,161.25,86.938942,1.1075,35.985199
2020-08-07,315.404297,74.639565,158.373001,88.852234,1.04,35.820282
2020-08-10,316.346985,74.719971,157.408005,89.978775,1.0825,36.702595
2020-08-11,313.735657,73.93187,154.033493,92.821899,1.0875,37.081905
2020-08-12,318.109894,75.245377,158.112,92.035118,1.13,37.073494
2020-08-13,317.53479,75.836205,158.050995,91.525513,1.16,36.165359
2020-08-14,317.544189,75.300812,157.401001,91.561264,1.1875,36.32513
2020-08-17,318.552948,75.812729,159.120499,89.147293,1.1575,35.854256
2020-08-18,319.241119,77.841423,165.624496,87.904541,1.2025,35.67767
2020-08-19,317.911926,77.288551,163.024002,88.110176,1.18,35.282463
2020-08-20,318.901703,78.997604,164.8685,87.055183,1.1525,34.744316
2020-08-21,320.03302,78.931183,164.235992,87.010468,1.2575,34.48365
2020-08-24,323.275909,79.31974,165.373001,89.460213,1.2175,35.501087
2020-08-25,324.407135,80.319603,167.324493,89.853607,1.245,34.374348
2020-08-26,327.659546,82.525093,172.092499,88.592964,1.2775,33.642792
2020-08-27,328.376038,81.623619,170.0,91.507637,1.3125,33.41576
2020-08-28,330.497131,82.127037,170.089996,91.883118,1.3475,34.214584
2020-08-31,329.299835,81.616127,172.548004,89.576439,1.67,33.583931
2020-09-01,332.401367,82.941116,174.955994,89.531731,1.9125,33.155094
2020-09-02,337.20929,86.315781,176.572495,90.881775,1.9275,32.953281
2020-09-03,325.604523,81.998695,168.399994,90.595673,1.955,32.886017
2020-09-04,322.946014,79.461578,164.731003,92.55368,1.9125,32.860798
2020-09-08,314.122131,76.53241,157.492004,89.335037,1.925,32.104019
2020-09-09,320.325226,77.759514,163.430496,90.184425,1.8375,31.910622
2020-09-10,314.763214,76.513931,158.755493,89.25457,1.5575,31.111803
2020-09-11,314.923553,75.949577,155.811005,90.363205,1.5225,31.027718
2020-09-14,319.07135,75.877655,155.148499,91.614899,1.7275,30.825914
2020-09-15,320.683533,76.98439,157.806503,88.762856,1.7725,30.497974
2020-09-16,319.410858,75.958557,153.904999,89.138344,2.17,31.792896
2020-09-17,316.601501,74.691498,150.436493,88.119118,2.3,31.784491
2020-09-18,312.956512,72.916519,147.745499,87.931351,2.3675,31.271563
2020-09-21,309.473511,71.476662,148.023499,85.213394,2.1875,30.632515
2020-09-22,312.625305,73.189713,156.449493,84.283562,2.64,29.875736
2020-09-23,305.375214,70.680069,149.992996,82.915649,2.51,28.917162
2020-09-24,306.189209,71.333321,150.989502,82.844131,2.285,28.858295
2020-09-25,311.139313,72.165878,154.7565,83.568321,2.505,29.127373
2020-09-28,316.307159,73.142761,158.702499,85.973373,2.5225,29.690752
2020-09-29,314.584595,73.382996,157.244003,85.249168,2.5875,28.824663
2020-09-30,316.969727,73.396484,157.436493,86.071701,2.55,28.866713
2020-10-01,319.004639,74.419815,161.063004,86.697563,2.4425,27.857677
2020-10-02,315.975922,72.838112,156.25,87.520088,2.3475,27.731544
2020-10-05,321.579102,74.216545,159.960007,89.369942,2.365,28.370605
2020-10-06,317.007568,72.589394,154.998001,88.449516,2.2825,28.076296
2020-10-07,322.525574,72.931511,159.7845,89.992577,2.34,28.168797
2020-10-08,325.384033,74.212051,159.527496,91.8424,3.3725,29.648712
2020-10-09,328.289764,75.674889,164.332504,91.319023,3.005,29.211466
2020-10-12,333.571106,78.368317,172.1465,92.437973,2.95,29.118967
2020-10-13,331.394196,78.494675,172.181503,90.940041,2.97,28.774214
2020-10-14,329.311951,78.31488,168.185501,90.434723,3.0625,28.715353
2020-10-15,328.904938,77.867889,166.932495,91.788269,3.4575,28.967613
2020-10-16,328.706238,78.561096,163.635498,91.598763,3.3275,28.673315
2020-10-19,323.70871,76.64328,160.360504,90.055725,3.4775,28.10153
2020-10-20,325.005402,77.708076,160.850494,90.570091,3.465,28.336969
2020-10-21,324.390198,79.574944,159.246994,89.667717,3.525,27.882904
2020-10-22,326.169495,80.674698,158.820007,92.834991,3.7275,29.312363
2020-10-23,327.276947,81.956741,160.220001,93.674194,3.75,28.723759
2020-10-26,321.228912,79.432106,160.352005,91.355125,3.3625,28.042664
2020-10-27,320.12149,80.121826,164.316498,89.631615,3.1725,27.597012
2020-10-28,309.180084,75.744804,158.139008,87.114021,2.955,26.545937
2020-10-29,312.322449,78.272926,160.550507,87.682503,2.9325,27.723141
2020-10-30,309.066528,80.958374,151.807495,88.467575,2.6175,27.428841
2020-11-02,312.53067,81.209084,150.223999,90.461777,2.6875,28.580818
2020-11-03,318.048676,82.41671,152.420502,93.313271,2.8925,28.093121
2020-11-04,325.156891,87.357086,162.057999,90.461777,2.7275,27.941763
2020-11-05,331.498322,88.068283,166.100006,94.161461,2.8625,27.891308
2020-11-06,331.422607,87.987373,165.568497,92.907188,2.965,27.563377
2020-11-09,335.587097,88.049805,157.186996,105.48613,2.8725,31.052942
2020-11-10,335.094971,86.920586,151.751007,105.143219,2.775,31.741869
2020-11-11,337.584259,87.535889,156.869507,103.573112,2.9375,31.414616
2020-11-12,334.309357,87.392548,155.514008,102.300766,2.7825,30.33819
2020-11-13,338.937744,88.750008,156.440506,102.941452,2.7525,31.070169
2020-11-16,343.168549,88.967758,156.552994,105.847069,3.015,32.861347
2020-11-17,341.322845,88.406898,156.783005,104.773254,2.9075,33.300537
2020-11-18,337.215118,87.239723,155.272995,103.997215,2.8925,32.043262
2020-11-19,338.634796,88.095749,155.850998,104.276955,3.115,32.206886
2020-11-20,336.315918,87.010483,154.970001,103.383629,3.1775,31.810751
2020-11-23,338.332031,86.644402,154.919495,106.361404,3.475,33.894726
2020-11-24,343.783722,88.343468,155.903,111.279274,3.4175,36.150928
2020-11-25,343.253754,88.470825,159.253494,110.11525,3.6875,35.143391
2020-11-27,344.209686,89.557587,159.766998,109.384315,4.02,34.609474
2020-11-30,342.685822,87.936935,158.401993,106.370422,4.14,32.835514
2020-12-01,346.433838,89.802811,161.003998,108.04882,3.95,33.15414
2020-12-02,347.16272,91.29361,160.176498,110.12426,4.145,34.394192
2020-12-03,347.068115,91.23468,159.336502,109.402374,4.03,34.626694
2020-12-04,350.05896,91.295609,158.128998,110.394974,4.225,35.892586
2020-12-07,349.339569,90.87059,157.899994,109.979881,4.0875,35.220898
2020-12-08,350.361908,90.824142,158.864502,110.088158,4.235,36.374825
2020-12-09,347.219513,89.105103,155.210007,109.230919,3.415,36.857075
2020-12-10,347.105957,88.665604,155.074493,108.527069,3.53,37.899055
2020-12-11,346.698883,88.987236,155.820999,107.886406,3.3275,37.71822
2020-12-14,345.146698,87.902969,157.848495,106.749428,3.18,36.357605
2020-12-15,349.812744,88.288025,158.255997,108.572197,3.4625,37.063747
2020-12-16,350.361908,88.049805,162.048004,108.888008,3.4625,37.632114
2020-12-17,352.321106,87.295662,161.804001,107.985657,3.7075,37.44265
2020-12-18,350.914307,86.452118,160.082504,107.453278,3.9075,36.796795
2020-12-21,349.659576,86.869644,160.309006,111.486847,3.8825,36.125095
2020-12-22,349.070221,86.077049,160.326004,109.790382,4.865,35.513683
2020-12-23,349.383942,86.520546,159.263504,112.858414,5.1425,35.970089
2020-12-24,350.743225,86.843674,158.634506,112.362106,5.0375,35.823696
2020-12-28,353.756409,88.70356,164.197998,113.102051,5.2475,35.944256
2020-12-29,353.081451,87.836044,166.100006,112.804276,4.845,35.539513
2020-12-30,353.585236,86.877136,164.292496,113.12011,4.815,35.823696
2020-12-31,355.381744,87.494438,162.846497,114.663139,4.71,35.49646
2021-01-04,350.543579,86.313782,159.331497,113.580299,4.3125,35.737572
2021-01-05,352.957947,86.94706,160.925507,114.198326,4.3425,37.459869
2021-01-06,355.068115,86.665878,156.919006,119.5606,4.59,38.415745
2021-01-07,360.343506,89.260925,158.108002,123.486862,4.52,38.717155
2021-01-08,362.396637,90.25779,159.134995,123.623222,4.4225,39.147724
2021-01-11,359.953796,88.235588,155.710495,125.468216,4.985,40.336102
2021-01-12,360.029755,87.228241,156.041504,127.440422,4.9875,41.231689
2021-01-13,360.999329,87.620293,158.294495,127.558601,7.85,41.696712
2021-01-14,359.735138,86.910103,156.373505,128.303848,9.9775,43.324284
2021-01-15,357.111664,86.710831,155.212494,126.004433,8.875,41.240299
2021-01-19,359.915771,89.441216,156.037994,125.459099,9.84,42.058395
2021-01-20,364.896545,94.237762,163.169006,123.577774,9.78,42.652592
2021-01-21,365.229218,94.455017,165.349503,122.541687,10.7575,41.42976
2021-01-22,363.936432,94.944458,164.611496,121.596428,16.252501,40.844181
2021-01-25,365.371765,94.862053,164.699997,120.078644,19.1975,40.387772
2021-01-26,364.801453,95.753036,166.306503,119.587883,36.994999,39.50079
2021-01-27,355.885559,91.435448,161.628998,116.206917,86.877502,39.053001
2021-01-28,358.946259,93.049614,161.880997,118.251854,48.400002,39.664406
2021-01-29,351.760284,91.682671,160.309998,116.943085,81.25,38.613811
2021-02-01,357.615479,94.959435,167.143997,117.806496,56.25,38.682701
2021-02-02,362.672241,96.265961,169.0,121.432861,22.5,39.294117
2021-02-03,362.957428,103.385857,165.626495,122.823418,23.102501,40.835567
2021-02-04,367.082611,103.001289,166.550003,125.649986,13.375,41.619221
2021-02-05,368.527496,104.780769,167.607498,125.40461,15.9425,43.014271
2021-02-08,371.188995,104.52655,166.147003,127.367706,15.0,44.865734
2021-02-09,370.941833,104.057083,165.25,126.858765,12.5775,44.340271
2021-02-10,370.780243,104.64991,164.328995,126.931511,12.8,44.769398
2021-02-11,371.379059,104.675385,163.106506,126.577003,12.775,43.648422
2021-02-12,373.213623,105.085915,163.885498,128.376572,13.1,44.243938
2021-02-16,372.890381,105.974411,163.447495,131.46669,12.3775,45.575108
2021-02-17,372.975983,106.29454,165.432007,131.875671,11.485,46.284481
2021-02-18,371.388519,105.739677,166.411499,132.321014,10.1725,45.55759
2021-02-19,370.732727,104.937584,162.494995,134.529572,10.1475,45.864109
2021-02-22,367.881165,103.126648,159.037003,135.792862,11.5,47.554352
2021-02-23,368.32785,103.425308,159.725006,136.883484,11.2425,48.211182
2021-02-24,372.386597,104.639427,157.976501,139.291992,22.9275,49.656204
2021-02-25,363.413666,101.452553,152.858002,137.40155,27.182501,48.832973
2021-02-26,361.541138,101.727242,154.6465,133.757019,25.434999,47.61565
2021-03-01,370.304962,103.957199,157.307007,136.783493,30.1,49.393471
2021-03-02,367.415405,103.674026,154.726501,136.338165,29.545,49.104465
2021-03-03,362.548737,101.220322,150.25,138.973862,31.045,49.498558
2021-03-04,358.062225,102.338043,148.878494,136.838013,33.087502,51.416492
2021-03-05,364.649414,105.307167,150.022995,137.156143,34.435001,53.360718
2021-03-08,362.833862,101.093468,147.597504,138.973862,48.625,53.308167
2021-03-09,368.014221,102.518341,153.142502,137.992294,61.724998,52.484943
2021-03-10,370.304962,102.634712,152.882004,140.991577,66.25,54.096359
2021-03-11,374.05954,105.618317,155.679504,140.255386,65.0,53.693501
2021-03-12,374.563324,102.978813,154.474503,141.918549,66.125,54.271511
2021-03-15,376.797058,103.207054,154.084,141.209641,55.035,52.887794
2021-03-16,376.321808,104.507072,154.593002,139.519226,52.0425,51.7668
2021-03-17,377.605011,104.435158,156.786499,140.955185,52.452499,51.994503
2021-03-18,372.111023,101.695274,151.399506,143.281891,50.4375,49.752533
2021-03-19,371.422455,102.043884,153.748001,141.000626,50.067501,49.472286
2021-03-22,374.388245,101.813637,155.543503,137.210678,48.622501,48.964344
2021-03-23,371.441559,102.531326,156.875,135.838303,45.4375,48.360058
2021-03-24,369.553314,102.136772,154.3535,136.892578,30.084999,49.340923
2021-03-25,371.632294,102.101814,152.313004,138.646667,45.9375,49.200794
2021-03-26,377.621094,101.661812,152.601501,140.955185,45.25,50.540733
2021-03-29,377.430328,102.680656,153.786499,138.764832,45.325001,50.269241
2021-03-30,376.428986,102.660179,152.764496,140.400772,48.615002,49.647442
2021-03-31,377.954895,103.313934,154.703995,138.355835,47.455002,48.894283
2021-04-01,382.036407,106.765999,158.050003,139.700958,47.862499,50.260487
2021-04-05,387.519836,111.151009,161.336502,140.441498,46.737499,49.481049
2021-04-06,387.291016,111.111061,161.190994,139.454102,46.125,49.340923
2021-04-07,387.739136,112.356148,163.969498,141.639084,44.4925,49.559864
2021-04-08,389.579681,113.14325,164.964996,141.812805,42.564999,49.043159
2021-04-09,392.411926,114.164085,168.610001,142.87326,39.59,48.929306
2021-04-12,392.555084,112.611359,168.969498,142.571579,35.272499,48.605282
2021-04-13,393.718384,113.23465,170.0,140.87114,35.247501,48.789192
2021-04-14,392.37384,112.613846,166.649994,138.238205,41.6325,50.199181
2021-04-15,396.588928,114.702477,168.954498,139.115875,39.110001,49.901413
2021-04-16,397.914459,114.757408,169.972,140.148941,38.672501,49.621166
2021-04-19,395.959534,114.989151,168.600494,139.554688,41.092499,49.463535
2021-04-20,393.060455,114.551147,166.734497,136.464645,39.6325,48.42136
2021-04-21,396.779663,114.534164,168.100998,137.625702,39.627499,49.043159
2021-04-22,393.155823,113.267113,165.451996,134.727631,37.7925,48.403854
2021-04-23,397.418549,115.633415,167.044006,137.305695,37.794998,48.666573
2021-04-26,398.248199,116.204765,170.449997,137.643982,42.232498,48.762913
2021-04-27,398.162445,115.224884,170.871506,138.274796,44.442501,49.402225
2021-04-28,398.047974,118.860245,172.925003,139.1707,44.645,50.891033
2021-04-29,400.584625,121.3564,173.565506,141.876816,44.047501,51.617928
2021-04-30,397.952606,120.369019,173.371002,140.615204,43.397499,50.129116
2021-05-03,398.810913,119.622375,169.324493,140.203766,40.549999,51.512833
2021-05-04,396.350494,117.578705,165.593506,142.141907,40.182499,51.836864
2021-05-05,396.474487,117.703056,163.526993,144.006897,39.869999,53.395737
2021-05-06,399.640594,118.932159,165.318497,146.904968,40.252499,53.903679
2021-05-07,402.549133,119.79818,164.580505,147.407791,40.2775,54.674362
2021-05-10,398.562958,116.949913,159.524506,147.389496,35.805,54.805729
2021-05-11,395.005798,115.306793,161.195496,144.939407,36.73,53.06295
2021-05-12,386.613892,111.826752,157.597,143.942917,36.197498,53.347279
2021-05-13,391.258118,112.969948,158.073502,147.645477,41.125,52.689766
2021-05-14,397.265991,115.676361,161.145004,149.94014,39.98,53.995903
2021-05-17,396.255127,115.938568,163.519501,150.543549,45.150002,55.257614
2021-05-18,392.841125,115.040588,161.613998,148.422531,45.1675,53.693806
2021-05-19,391.811188,115.304291,161.589996,147.28891,42.2075,52.40543
2021-05-20,396.026306,117.670593,162.384003,147.032944,42.622501,52.281044
2021-05-21,395.702026,117.121719,160.154007,148.705948,44.197498,52.352127
2021-05-24,399.735901,120.196724,162.249496,149.510468,45.002499,52.96521
2021-05-25,398.84906,120.316582,162.952499,147.965439,52.357498,51.765694
2021-05-26,399.640594,121.538193,163.257996,147.947174,60.639999,52.369896
2021-05-27,399.850372,119.98896,161.505493,150.250961,63.532501,52.032257
2021-05-28,400.565582,120.440948,161.153503,150.150421,55.5,51.863434
2021-06-01,400.212769,121.352409,160.932495,151.80513,62.255001,53.720455
2021-06-02,400.842102,120.926392,161.699493,151.814285,70.559998,54.146954
2021-06-03,399.354492,120.093842,159.350494,151.914825,64.544998,54.360203
2021-06-04,403.006836,122.448654,160.311005,152.161682,62.09,54.600098
2021-06-07,402.615906,123.164345,159.900497,151.448624,70.002502,54.24469
2021-06-08,402.701721,124.001396,163.205505,150.845245,75.0,55.204304
2021-06-09,402.100983,124.428406,164.057495,148.96196,75.639999,55.66634
2021-06-10,403.970032,125.936691,167.482498,146.639832,55.0975,55.755192
2021-06-11,404.637634,125.553627,167.341507,146.539276,58.334999,55.239838
2021-06-14,405.543579,126.208382,169.193497,144.052628,57.360001,55.150993
2021-06-15,404.799683,125.88974,169.156494,141.867661,55.625,57.159073
2021-06-16,402.539581,125.553627,170.762497,142.864136,55.7425,56.954712
2021-06-17,402.406067,126.227364,174.462006,138.741013,55.897499,55.07991
2021-06-18,396.977478,125.424767,174.345001,135.230469,53.455002,53.667149
2021-06-21,402.660553,126.311264,172.697998,137.525131,50.092499,55.613029
2021-06-22,404.813324,126.855141,175.272003,137.324005,55.099998,56.679268
2021-06-23,404.325348,126.317757,175.190994,138.155945,54.834999,57.096867
2021-06-24,406.717255,127.137321,172.453995,139.426666,53.077499,57.327888
2021-06-25,408.161926,126.850655,170.072998,140.83461,52.377499,57.452282
2021-06-28,408.984802,126.675354,172.194504,141.090561,53.3125,55.986198
2021-06-29,409.204834,125.875259,172.406998,140.916855,52.720001,55.639683
2021-06-30,409.549225,125.173561,172.007996,142.196747,53.535,56.048409
2021-07-01,411.816742,126.224861,171.648499,143.604645,51.09,56.20834
2021-07-02,414.964508,128.572678,175.548996,143.466736,50.7075,56.128372
2021-07-06,414.208618,129.623489,183.787003,141.057693,49.889999,54.529018
2021-07-07,415.672455,129.929642,184.828995,141.223206,47.665001,53.676033
