Date,SPY,GOOG,AMZN,JPM,GME,XOM
2020-01-02,-0.0075721238629085,-0.0049072651630153,-0.0121390302097152,-0.0131966451908457,-0.0681458003169571,-0.0080397601190139
2020-01-03,0.0038152051491766,0.0246572228429047,0.0148855719788232,-0.0007950894405094,-0.0051020408163265,0.0076781254497613
2020-01-06,-0.002811976475379,-0.0006240013106757,0.0020916190855424,-0.0170007238355235,-0.0564102564102564,-0.0081838336069965
2020-01-07,0.0053296028183527,0.0078803739976658,-0.0078086381211281,0.0078011777147086,0.0362318840579709,-0.0150804365771315
2020-01-08,0.0067806395702096,0.0110444119920283,0.0047991774246154,0.0036513456432687,-0.0297202797202796,0.0076555604415127
2020-01-09,-0.0028778774497054,0.0069727878565193,-0.0094105996036001,-0.0099681361249636,-0.0216216216216216,-0.0088875836956089
2020-01-10,0.0068774135474405,0.0066445533536461,0.0043225749587685,0.0083046392580572,0.0,0.0095458288820187
2020-01-13,-0.0015245342644093,-0.005801776570959,-0.0115582083951102,0.0116616159449067,-0.1325966850828729,-0.0085958889312771
2020-01-14,0.0022601826985406,0.0058146016556306,-0.0039691244436835,-0.0149854040898409,-0.0212314225053077,-0.0015896402202912
2020-01-15,0.0083180655216317,0.0086854006535834,0.0085499083479212,0.0038764644065905,0.002169197396963,-0.0039079278811042
2020-01-16,0.0031125310739394,0.0197630302239946,-0.007039660254119,0.0069215206942532,0.028138528138528,-0.0037780550112024
2020-01-17,-0.0019581009731057,0.0027087308314326,0.0146295207859623,-0.0098406183093561,-0.0336842105263158,-0.0142941029986847
2020-01-21,0.000120435885194,0.0010442481540759,-0.0023995455052757,-0.001169632358229,-0.0065359477124183,-0.0057708623711901
2020-01-22,0.0011470774641697,0.0004710492228652,-0.0015259131157649,-0.0010239285770848,0.0131578947368422,-0.0062510816509502
2020-01-23,-0.0088932894913863,-0.013412682890931,-0.0121724208968542,-0.0248279572414076,-0.0649350649350648,-0.0067394108132791
2020-01-24,-0.016029123819532,-0.0223697752792054,-0.0178874646237998,-0.0084115752617796,-0.0092592592592593,-0.0238238349604634
2020-01-27,0.0104791513236677,0.0130134383861366,0.013624358707899,0.0181776282645684,-0.0163551401869159,-0.0013903632857472
2020-01-28,-0.0008261183068049,0.0041788149133767,0.0025631081087409,-0.0014877273107599,-0.0190023752969121,-0.0083524949591928
2020-01-29,0.0032452304600751,-0.0019127752101543,0.006824488550603,0.0123667846471282,-0.0484261501210653,0.0106067440749373
2020-01-30,-0.0181576880698195,-0.014843625349008,0.0737913509672851,-0.0259766682070556,-0.0229007633587786,-0.0412101947872919
2020-01-31,0.0074286866943038,0.0360541303998505,-0.0022501693292297,0.0076305609051705,0.0286458333333334,-0.0223760219444556
2020-02-03,0.0152410384772476,-0.0261585416277385,0.0226873467985964,0.0143957856156777,0.0303797468354429,-0.0125143055309351
2020-02-04,0.0115481542463684,0.0008016741925958,-0.0047812380486856,0.0170007940784495,0.0270270270270269,0.0460230424578176
2020-02-05,0.0033646943557912,0.0193339223347894,0.005078725605063,0.0001454122823028,-0.0095693779904306,-0.0135501479071705
2020-02-06,-0.0053296744419615,0.0020322647149777,0.0141691424133627,-0.0031975353709786,-0.0797101449275361,-0.0066258022636086
2020-02-07,0.0074654942786405,0.0199089887177186,0.0262735762265853,0.0041554462037756,0.0341207349081364,-0.0105610349381761
2020-02-10,0.0017330020204631,7.29014853548815e-05,0.0079150289961142,0.0018878537260031,0.0203045685279186,0.0095062036158133
2020-02-11,0.0064426996977164,0.0062831244288936,0.0042774688090247,0.0,0.0422885572139306,0.0122255519799894
2020-02-12,-0.0010667978105789,-0.0023776425689094,-0.0046898148148147,-0.0008697821453965,-0.0190930787589499,-0.0055491942482303
2020-02-13,0.0016020026014997,0.0040141489437262,-0.0069771660612036,-0.0030460517421608,-0.0218978102189782,-0.0045954936134778
2020-02-14,-0.002577025581664,-0.0007036681235482,0.0097429913765241,-0.0132402328248775,0.0099502487562188,-0.0126958140156805
2020-02-18,0.0047812817625929,0.0046194235031249,0.0067496508579731,0.0136391387346226,0.0221674876847293,0.0076820795829173
2020-02-19,-0.0041081652583805,-0.0055937924660161,-0.007888628657212,0.0,-0.002409638554217,-0.0079549055045733
2020-02-20,-0.0102985657106092,-0.0217633401309025,-0.0265338258932128,-0.0122192644614645,-0.0241545893719805,-0.0121951259808972
2020-02-21,-0.0331653236286555,-0.0427712967491905,-0.0413555537531549,-0.0268756503302362,-0.0841584158415841,-0.0468460577653356
2020-02-24,-0.0303019728931762,-0.0233118765563928,-0.0181904951500281,-0.044642947726859,-0.0378378378378378,-0.0383249010101898
2020-02-25,-0.0036784300491263,0.0034066450842824,0.0034723176549134,0.0030098266197284,-0.0477528089887639,-0.0219558225416746
2020-02-26,-0.0449115236806172,-0.0538982287378472,-0.0481362706419006,-0.0416142121093615,0.0235988200589971,-0.0601772747972041
2020-02-27,-0.0042016843804436,0.0161141972781542,-0.0002918431371583,-0.0433385712206394,0.0374639769452449,0.03251701565812
2020-02-28,0.0433066696701915,0.0371677954712201,0.0372661128069011,0.0465937425617912,0.0638888888888888,0.0474338252749528
2020-03-02,-0.0286322815433497,-0.0343527897301435,-0.0230098104248356,-0.0375246216233067,-0.0522193211488251,-0.0478842970511579
2020-03-03,0.0420325872705145,0.0336441103166915,0.0350132265227871,0.0247092616971031,0.0385674931129476,0.0218324148846831
2020-03-04,-0.0332415123819004,-0.0486685815455354,-0.026216790967514,-0.0490612291221727,0.0503978779840847,-0.0440670325123164
2020-03-05,-0.0165311344265944,-0.0156401539431714,-0.0119229221997577,-0.0516803359719758,-0.01010101010101,-0.0482938505476857
2020-03-06,-0.0780944416152397,-0.0638088501328748,-0.0528538381513922,-0.1354551590250108,-0.0561224489795917,-0.1222476309797805
2020-03-09,0.051744881071158,0.0533334510535485,0.0506550657687103,0.0776968582730637,0.1432432432432433,0.0370279705296572
2020-03-10,-0.0487484446584983,-0.0507501775071163,-0.0375088950055853,-0.0470705869618565,-0.0212765957446809,-0.0329416273628394
2020-03-11,-0.0956771351986143,-0.0826881260643902,-0.0792208196041519,-0.0824299744799595,-0.038647342995169,-0.1143401336841436
2020-03-12,0.0854863578698594,0.0940165425044661,0.0646483335933421,0.1801248022105683,0.1532663316582914,0.0252824944089311
2020-03-13,-0.1094237655880016,-0.1110081936000351,-0.0536975126050419,-0.1496485959994234,-0.0479302832244008,-0.0952257316573945
2020-03-16,0.0539919946954918,0.0327115160993913,0.0702661245099414,0.0611132850436197,-0.0320366132723111,0.0672661144483792
