Date,cov_std_5,cov_return_7,cov_return_15,cov_price_40,cov_return_47,IC
2020-02-21,7.015950491766816,0.7080459783236535,0.603675981906269,0.0,0.0,0.0647236556810259
2020-02-24,2.6246047668303376,0.6218722152369354,0.588539746680965,0.0,0.0,0.0662173600489481
2020-02-25,2.35592605307073,0.7009287942652511,0.679185746775941,0.0,0.0,0.1042888402588348
2020-02-26,2.073736834113058,0.8980965312886162,0.8132611185171771,0.0,0.0,0.1490004294450176
2020-02-27,2.339051951229316,0.8640019558207036,0.7741174897458519,0.0,0.0,0.2159991561660613
2020-02-28,1.6554447126027978,0.8021184472310512,0.7307653898138837,0.0,0.0,0.2819592569141306
2020-03-02,0.9372190997058626,0.1832289071545976,0.3530913227915214,0.1277958401207438,0.0,0.3349726662130809
2020-03-03,1.805545192193379,0.1453880611474942,0.3582962956406789,0.188805227347668,0.0,0.4120843596419613
2020-03-04,2.052538940270158,0.5533267654522668,0.5797397971276297,0.2786042927355529,0.0,0.4803977556346468
2020-03-05,1.6052578064234684,0.585856789628645,0.60402797801773,0.3371268380186787,0.0,0.557912397839841
2020-03-06,1.781160162861523,0.6034337738080158,0.6338843977239497,0.3808255166052751,0.0,0.6128907460192632
2020-03-09,1.631207666607565,0.3660674998826253,0.4688284239485089,0.4298984258290662,0.0,0.6658986473941794
2020-03-10,0.7776032876121448,0.4755621270594388,0.4812188999055842,0.4710813166127762,0.0,0.6819078738112485
2020-03-11,1.0577045017507034,0.7310257576092783,0.5727681700120671,0.4661154972616293,0.0,0.699257045380461
2020-03-12,1.1451416366825344,0.7958861849956429,0.6923730807749284,0.4493039312884065,0.0,0.7041393445476604
2020-03-13,0.7617127107166304,0.7986387190598959,0.6891387175325914,0.3975731750786672,0.4925103172453803,0.6950910696688014
2020-03-16,1.4727441438733906,0.8389960547645068,0.6768886097912856,0.2617509491711747,0.4751171002604337,0.6881716775758556
2020-03-17,0.7248982863994009,0.9420129038912144,0.7823329165515401,0.1322221735609892,0.5853019287391694,0.693415569699254
2020-03-18,0.9613575952182672,0.95280447882373,0.8051491199103352,0.0553972009924595,0.5796336479875364,0.6797063203969099
2020-03-19,1.5853912236061751,0.7819101824364101,0.6990316862652413,0.07643454251199,0.5368456156725901,0.6612928344245874
2020-03-20,1.373589351973597,0.7376592177300123,0.7204973780066325,0.0023175512781389,0.5653344211591775,0.6614501416323663
2020-03-23,2.0679889156793667,0.6620208781166926,0.7134582565389656,0.0113406150498758,0.5488800872717409,0.6535113832699788
2020-03-24,1.300385959863135,0.6464585885067927,0.7066660071606481,0.0259182957114013,0.5639322122574016,0.6584116091840326
2020-03-25,1.5511829329939009,0.6534594306897509,0.6912783066846926,-0.0235076252083879,0.5992714908618889,0.6602446248274894
2020-03-26,1.257319911340304,0.5880848594907556,0.7185148678106137,-0.0698267520358777,0.633895333797368,0.6497298178239974
2020-03-27,1.064321823638089,0.6201038525909862,0.7116525125482995,-0.1210493670597565,0.6330435848195215,0.6345995592539896
2020-03-30,0.8934393881072071,0.7629180382846098,0.738669653268597,-0.1418325535905414,0.6435863585539954,0.6288994219414125
2020-03-31,2.0831461148155763,0.7179146865504403,0.7401197706681024,-0.1028572694400453,0.6506192051467189,0.5823496991121905
2020-04-01,4.073315622558331,0.5812900021396014,0.5902157670745981,-0.057279797138124,0.5636966377596704,0.5106736524750467
2020-04-02,5.129249328787829,0.4857047752056552,0.5594089725931296,0.008402935113501,0.5642652939969294,0.411767259175389
2020-04-03,6.2459046041685164,0.6403801136944053,0.5782150125343342,0.0646277167772006,0.5788635304222247,0.2652176831894309
2020-04-06,4.610834616399414,0.2182091705714954,0.5298826577623189,0.1130159885127984,0.5251674639848276,0.055919125772915
2020-04-07,3.1142960709419225,0.138127673803238,0.3999052545749317,0.1403010413125229,0.5277809607029417,-0.0932609519513845
2020-04-08,2.0066202306792684,0.3167637594337483,0.5252975459844176,0.1498337610132558,0.5581886227844206,-0.2887387312491017
2020-04-09,2.096202229090764,0.2774864767264466,0.5395518556000982,0.1409497679356394,0.5605519448219906,-0.3418006029132109
2020-04-13,2.834394544954193,0.5677624503278744,0.4962968053856221,0.1099393501108684,0.5647865175969559,-0.3645531260800033
2020-04-14,7.901815593576894,0.4757566101927706,0.5114256196948688,0.0749014511402495,0.5553263590774129,-0.339683629909235
2020-04-15,10.548840006067898,-0.0550671615226456,0.2711599756606513,0.0686555949124581,0.4922721608203398,-0.327733086362695
2020-04-16,16.533285357184162,0.138358365249727,0.2836884317970972,0.0570937940866427,0.488473494806652,-0.3103351304727552
2020-04-17,14.03745760367874,0.3116506407606784,0.3147476682883512,0.0452831075515461,0.4911662009752504,-0.3040600019988351
2020-04-20,5.7250193399273,0.4422483465689978,0.3189223384793891,0.0478171087547776,0.4907343563043151,-0.3044094993827619
2020-04-21,6.417799958050988,0.2940962482779551,0.2862854120908278,0.0651795338376539,0.4794050879519801,-0.2692321674926322
2020-04-22,3.638823342350457,0.2290962725433609,0.1764892958787209,0.0945390316178802,0.4524974464239678,-0.2641356730602855
2020-04-23,3.751914302173252,0.4079745784637127,0.3747574534519365,0.1410223143978045,0.4588017689782264,-0.254117937245364
2020-04-24,4.180577976663033,0.5123698095231295,0.3522745326849868,0.2036874089769539,0.4599140718127527,-0.2577985122230106
2020-04-27,5.5617173496705306,0.2604633620210806,0.2963206561969174,0.252049435276626,0.4591589327628247,-0.2558127585326603
2020-04-28,5.04714765283611,0.1563961135505947,0.3723059313006243,0.3131634241261832,0.4590783833010088,-0.2220847664256757
2020-04-29,7.809894457849531,0.2630845361519512,0.3450649637132141,0.3751540973516327,0.4521176524008024,-0.1843471355999186
2020-04-30,6.260742650607642,0.4261776132374716,0.3777024874267199,0.4569232675970222,0.4516162284720648,-0.1552892988881682
2020-05-01,6.232846468258678,0.7355383728832329,0.3790321096194963,0.5494207145408121,0.4557439328971012,-0.1147468318344565
2020-05-04,2.219322763793912,0.582857385979507,0.4359573982960261,0.602922634135057,0.4474250616106394,0.0196643976272957
2020-05-05,2.757683552477216,0.3894252258792496,0.3686260460538612,0.6562474650286189,0.4347770754380163,0.1351011771412662
2020-05-06,3.42235948971578,0.3352963531860466,0.4525414915923125,0.6796077865193391,0.4275635137827849,0.2416806254163606
2020-05-07,6.990555391388967,0.3228661587887769,0.3052760078798874,0.6998892630898638,0.4326962414786601,0.2792993878459979
2020-05-08,12.735647303696345,0.1528052386088202,0.2485619135762212,0.7046264654547552,0.432314345138319,0.29647565722235
2020-05-11,4.4793957148046495,0.1549942724159177,0.2480630392292032,0.7014453450634137,0.4241776049306099,0.3346127396585433
2020-05-12,3.7327277050017353,-0.1329840991085893,0.3106213145459657,0.6951983183291114,0.4189090769974209,0.3480150134064023
2020-05-13,2.867052405592264,-0.1917498345527419,0.5129210231566526,0.7033151417900788,0.4159994827512457,0.3561685492406916
2020-05-14,4.142293242086409,0.6026281546932443,0.3829766461844284,0.6946598765290869,0.4307337981604112,0.3052042562692694
2020-05-15,4.790108541803056,0.8103623004955559,0.4238765735472347,0.6745349118117966,0.4337137890628688,0.1950475572499118
2020-05-18,4.440856524327391,0.8025154119128732,0.4080931982519342,0.672735418395048,0.4239455981684341,0.1038143221182466
2020-05-19,2.781404642008673,0.7853523738299638,0.4068296353530032,0.66608317042649,0.4004439628592892,0.0848554830525614
2020-05-20,2.300573511613036,0.8877094083875127,0.5060790506570949,0.6804625218478695,0.4085397870621501,0.0171796979963844
2020-05-21,2.3062982059257235,0.8777108779090073,0.5062290168710605,0.6777649548712924,0.4162591574620571,-0.0711377464529763
2020-05-22,2.053841676735605,0.8706246152778851,0.4111512606648401,0.678208804078856,0.3681198166884316,-0.12853672563339
2020-05-26,5.368560679677533,0.8211649910086853,0.3722466595225677,0.6580300486091721,0.3789826821499369,-0.2206642842682245
2020-05-27,2.909253939009978,0.6792265127517731,0.6908385625209389,0.6473253823597549,0.4068814338805095,-0.2553014490960374
2020-05-28,3.460489037431152,0.7221811567512528,0.7503963282633513,0.6146003271448215,0.3783104256534096,-0.2561288170508676
2020-05-29,3.1137011899681166,0.7421068780832789,0.7649989456280153,0.5581002968722321,0.3894221826027614,-0.3000127436379159
2020-06-01,4.482767586977825,0.5989976778452817,0.7460542933101395,0.4571421853853606,0.3627632381044632,-0.3710230967723494
2020-06-02,7.180222035330025,0.582452657840294,0.7262580020371499,0.3111594900638695,0.3704572747364723,-0.4290724286880149
2020-06-03,8.805878436038565,0.634681989889753,0.7101607221692806,0.0839236142929367,0.3485999771518532,-0.4670691982986334
2020-06-04,3.083864121071653,0.9008292621682416,0.7153108753337167,-0.0754346488293458,0.3497066871800548,-0.4868615160216811
2020-06-05,3.913558114346776,0.9056791317615216,0.7237959614317807,-0.2476333113772176,0.3461655726917853,-0.4914257498727579
2020-06-08,2.352858286170733,0.7331855658481129,0.6424498530994064,-0.4028459326603787,0.3377648390823529,-0.4618065677652461
2020-06-09,3.951163570651957,-0.0656196340527788,0.3856896952160555,-0.4037361439697544,0.3755679528421449,-0.4558793872806239
2020-06-10,4.82483725610179,-0.0497799749679792,0.3422128866851119,-0.3789037510078599,0.3664328942136015,-0.456620722175526
2020-06-11,6.171944421394735,-0.0011850142016327,0.2547635848417287,-0.3209563763610253,0.3461499706852671,-0.5020383396437508
2020-06-12,3.145023295923873,0.0121799768732822,0.1900471557930142,-0.3101100021723136,0.3884242838484837,-0.4925877213271659
2020-06-15,1.8015228064635989,0.5440806792237651,0.505780965646149,-0.303444737442871,0.4440574661239996,-0.4430967062864765
2020-06-16,1.955502694517898,0.5506045147664842,0.5236556843270574,-0.3029428030250368,0.434379085104653,-0.3556700424761811
2020-06-17,2.2534844028404346,0.5279389238033312,0.5262715053966219,-0.2741114272225454,0.4346824948306842,-0.2681636486609473
2020-06-18,2.00160192611332,0.6929674525196535,0.4877112086306742,-0.2793216527149896,0.4273245260913043,-0.156446700152412
2020-06-19,2.075665533698666,0.8191854206369112,0.461381252716503,-0.2626255351566522,0.4141896622622495,-0.0471462617363973
2020-06-22,3.66521268980564,0.8097865785737864,0.4600828528188188,-0.2670273980689929,0.4799228863969123,0.1034271255575888
2020-06-23,7.346380804957092,0.8211411404851868,0.4923853267862564,-0.2634748816051316,0.4332645163281395,0.2285891717953472
2020-06-24,3.677878582182958,0.0354670836637887,0.486378466738155,-0.2167318861121829,0.4054962837882347,0.3388829599622208
2020-06-25,4.516586811481536,-0.4030201703468365,0.48373666264741,-0.1774209864623159,0.4087749291036245,0.4336307500400815
2020-06-26,5.007220169495142,0.5759647548091811,0.523252226561472,-0.1557663036051651,0.4577779471368696,0.5200478504809272
2020-06-29,3.376989445960361,0.7555076942922403,0.5220402410752972,-0.109598479915661,0.5424928840334666,0.611619420182883
2020-06-30,3.0119278248927857,0.7550937164678916,0.6867709510772386,0.0325075167978982,0.4947016690789114,0.7009526106620894
2020-07-01,1.039609602791277,0.8445869496700428,0.7922285090985842,0.144930968723166,0.4928376542779468,0.7642718388896346
2020-07-02,0.9241050544672144,0.8306132985184077,0.7742546261135789,0.2677166342206801,0.4884905666456884,0.8287576676833721
2020-07-06,0.7929796654291856,0.8093565206269918,0.7959700154325888,0.3241012523310265,0.489272500447736,0.7954682870338543
2020-07-07,1.1912122690179487,0.7563894777296306,0.5245983311837937,0.3456828349178564,0.4955716746156089,0.7706061299900879
2020-07-08,2.8673928618224074,0.4312579144089308,0.4917010967768102,0.3674808874603565,0.4874752401469027,0.801504713493409
2020-07-09,3.399070702927843,0.5202687026769405,0.5258115151440833,0.3787412539652265,0.4690934012739542,0.7812016008317454
2020-07-10,3.001267511690584,0.4000484892700789,0.5748930288369709,0.3779390233544785,0.4651007190440471,0.7686997592872747
2020-07-13,4.094645657662794,0.3758193067541366,0.6276291699319938,0.3283132630310354,0.533769479067676,0.7147007752190645
2020-07-14,4.480315344162428,0.4983982282234331,0.7032768230838857,0.2541581351675053,0.5521923814538997,0.7122141292405202
2020-07-15,3.790657870135485,0.5096207785620769,0.7046229481423443,0.1525739258571961,0.5566166557479687,0.6996708409734145
2020-07-16,2.342273526850005,0.3093049697411464,0.599823238976903,0.1276879809071469,0.5356204329533432,0.6886851318483038
2020-07-17,2.687356121608613,0.4649031969234022,0.6092384109728186,0.0877738083401034,0.5428433873173664,0.6790096977192224
2020-07-20,3.063784104502126,0.3130587867419002,0.3891778648304748,0.0159498077049162,0.5396147890340164,0.6678078350655324
2020-07-21,5.850665172166184,0.1797225349429268,0.3401153137895853,-0.0733554073640216,0.5355350751620561,0.622803229015324
2020-07-22,6.310012362289125,0.1354663220893199,0.2844455878250648,-0.183386038436728,0.5201331858740054,0.5558652772988364
2020-07-23,4.092964427081338,-0.1009809221467912,0.1984644887880176,-0.2301971251468887,0.4954579233596771,0.4673735149683442
2020-07-24,4.514814038397336,-0.2160843205580039,0.2258835215116052,-0.2323885863147793,0.5036269783182756,0.3777482607515736
2020-07-27,3.821831389091738,0.0722134741446094,0.1641929015397049,-0.2718214548766205,0.4980960628635539,0.2730435630953699
2020-07-28,1.83108028503401,-0.0102673462114188,0.2234275989458776,-0.349245702445297,0.4650025191994491,0.1314960683425105
2020-07-29,2.415405123872842,-0.0079117046328317,0.2715778969616039,-0.4090844911357193,0.4583513664743307,0.0161317873615289
2020-07-30,2.924456991223623,0.1702487242669582,0.2103574864403018,-0.4535826702848892,0.4666604438120398,-0.0686906999836917
2020-07-31,2.634099158392825,0.610172755508768,0.236116984918593,-0.4664414912564328,0.4747765040419435,-0.1289312128520917
2020-08-03,2.408753730568071,0.6665797658749676,0.1957899567704979,-0.4850263328768658,0.4779467303397006,-0.1973227004909167
2020-08-04,2.285896589346283,0.3502232648764706,0.0784380182141144,-0.4897163377149128,0.4632494821101662,-0.2424333827247384
2020-08-05,5.139016881026848,0.5202381252353109,0.0801043606501074,-0.5252859341749353,0.4524222464814438,-0.2720237770909651
2020-08-06,6.288697449842823,0.2671045960881399,0.2535726005149421,-0.4971818445022316,0.4501867492175118,-0.3072528699852402
2020-08-07,6.280753919531948,0.3695739559024869,0.2540756824425217,-0.5001390077338103,0.4654812635846123,-0.3134817712667062
2020-08-10,6.085754632942009,-0.0409824038478182,0.1585221060966022,-0.5184938141330407,0.4533308349270193,-0.343973579750465
2020-08-11,5.841114788109457,0.0951007730540909,0.1930045968737773,-0.4624446901626462,0.4476127129531058,-0.3487409331866484
2020-08-12,9.307651323534552,0.1102406050602803,0.2592974506790811,-0.4153624529998492,0.4341985536503625,-0.2916658832988114
2020-08-13,5.998198054700318,0.1886572792099929,0.2536736575235068,-0.3398481970243805,0.431728959670791,-0.2258683489083526
2020-08-14,7.630493799446374,0.2494296268782276,0.3108565684902299,-0.2382095500130801,0.5280425998269925,-0.1423551092748933
2020-08-17,7.268657617178845,0.2061952761156573,0.2942799017871803,-0.1049437680821823,0.5737537720842683,-0.0872332924723171
2020-08-18,5.439000038038911,0.1097076810243718,0.2198504049597715,0.0246128655058922,0.5698405836434407,-0.0447746863752676
2020-08-19,10.645803884204849,0.2531732706668884,0.2365948802245222,0.179576043550628,0.5758819953207275,0.0089991537259663
2020-08-20,6.978751075936418,0.3370055399899397,0.1536087390002737,0.3057538253821154,0.350891457445364,0.0400950259935445
2020-08-21,8.102967321944103,0.4293743536375686,0.1757924839010111,0.3792710430119279,0.3297547748280587,0.0431931279188388
2020-08-24,14.478120036910711,0.3521113785180922,0.1746095815310187,0.4754443137349595,0.3319751697278008,0.0581256367773427
2020-08-25,5.135830153258065,0.2490661684190022,0.2391160009381357,0.5705883043294092,0.3433356308309342,0.0856143832507989
2020-08-26,4.148442102935774,-0.1102723881950329,0.0925923022008168,0.6606030273326293,0.3320159691633221,0.1313732393564465
2020-08-27,3.6258563591175936,-0.066074540738637,0.0820233503727785,0.7331783450925539,0.3420348409836826,0.2013697126970792
2020-08-28,2.6997116585306267,0.0053348393570927,0.0821659177643398,0.8051175959870489,0.3457670224222419,0.2469910962061863
2020-08-31,4.473329870534398,0.0229411813578137,0.151357638488334,0.8477874723979916,0.3449933234900715,0.3131839919901868
2020-09-01,17.908238911651384,-0.3344513700496576,0.1263872020158516,0.8002554008844047,0.3511496112596483,0.3319455666554813
2020-09-02,32.45696355536206,-0.8438921823385702,-0.1995719711422008,0.77457325531748,0.0580200820748285,0.372383814325941
2020-09-03,17.160371118110437,-0.6036232828089968,-0.1459858464971169,0.8089706350640713,0.0994397515409836,0.4654723282299102
2020-09-04,11.387475930844284,-0.5791180333285769,-0.204247184953851,0.7904352104078042,0.0476070888826002,0.4956926539241
2020-09-08,3.6364239473002393,0.0345222660933754,-0.0239067919810939,0.7762607201559121,0.0404903011640023,0.5224067544338332
2020-09-09,0.3311719325593415,0.1517758957648018,0.0224821068516415,0.7236300506865125,0.0694439767272762,0.5107198856415861
2020-09-10,0.8807532810695653,0.2686980911421159,0.0904887401554356,0.7106306611935457,0.068838577009284,0.5234770123137164
2020-09-11,5.615614549568018,0.0546815210621836,-0.0225853658664744,0.6970196535437673,0.0298699571298403,0.5199431810301366
2020-09-14,8.937673844273275,0.2174334099946888,0.134791632814893,0.6858087599559083,0.1528533486695096,0.5034432188769092
2020-09-15,11.312525795894738,-0.0343752974051035,0.1414145477908993,0.6706577396458515,0.1366650621223959,0.5013538223932323
2020-09-16,8.933532067372829,0.2277258457117067,0.195037066133676,0.6568261440927172,0.17399812517282,0.5202768484466633
2020-09-17,17.100617844906278,0.4048228943722679,0.2313310576181641,0.612009589729446,0.1703248049085636,0.5079013998020236
2020-09-18,23.37122577595511,0.2314552580693537,0.1768838055941954,0.5448991007888166,0.1102502706241911,0.4676668636474122
2020-09-21,15.017845329556469,0.207568146925616,0.182868895844161,0.4500477914233862,0.0847323863113288,0.4424707138757782
2020-09-22,7.305228577910997,0.5074436553151865,0.191263795350867,0.350742220450684,0.104536658193179,0.3920923492658854
2020-09-23,6.643885696850584,0.3410794158958231,0.2287925149996928,0.2414236551155953,0.1344701934497288,0.37266516871005
2020-09-24,5.462178841004275,0.552422751992336,0.3334064163082592,0.0831197988491304,0.1721673665458688,0.3534133869515691
2020-09-25,6.585620966070051,0.6523696988861803,0.3283786043050292,-0.025874449191505,0.2143142702203542,0.3094619774443911
2020-09-28,7.520444053711701,0.4889295441155993,0.3007538255273496,-0.1219470981237096,0.2141727687489597,0.3092291723643484
2020-09-29,3.508243218799372,0.5865938949251192,0.3864375641760255,-0.1805463312617141,0.2372083147150728,0.3213062758369395
2020-09-30,2.947398204316892,0.528421751598098,0.3434646125420039,-0.2413251357333743,0.2258759945737924,0.34704865800211
2020-10-01,3.358441512491908,0.5594395850140151,0.3648109542811169,-0.2800901251218312,0.2206636419870846,0.3870318893647004
2020-10-02,2.2901086518800744,0.4543182275555347,0.4584461103261844,-0.3006550660508053,0.2067075400774236,0.4138067349910483
2020-10-05,7.536478707129479,0.4501283842099106,0.3033070187298624,-0.3303605214342601,0.2010279031545236,0.4280587041064374
2020-10-06,5.08302464042729,0.4411068814949764,0.3387303766206642,-0.341019374627582,0.2080890747817855,0.4625108153741491
2020-10-07,6.099340642209335,0.4408138851569157,0.2327566850662503,-0.3668739944261269,0.1970603905024792,0.468140955006138
2020-10-08,2.7638998873124687,0.4126509825739469,0.2687021298850483,-0.3911865355674294,0.2120283813840968,0.5027608073251043
2020-10-09,14.938436651726024,0.4900671347292312,0.3896831004671319,-0.3055532169228467,0.2180541161013808,0.5423611032390994
2020-10-12,13.95357927895874,0.2530192610935921,0.3599638851371948,-0.2424116975478329,0.2289513504678291,0.5733293032281416
2020-10-13,8.77661431015,0.206629259656404,0.3250178300226525,-0.1584049506111515,0.2022705609852743,0.5732368502015339
2020-10-14,9.357111578366329,0.1609997245645679,0.2516303326861618,-0.0993802523989914,0.1856826392221897,0.5752263305197356
2020-10-15,5.989140670343968,0.1082963101680526,0.2259507754610545,-0.0532663830255885,0.1953425234770007,0.5643959844871179
2020-10-16,10.35930325798441,0.1614266059594344,0.1666267973402372,-0.0065232377199661,0.1950473629031382,0.5554271254357889
2020-10-19,11.423943866088273,-0.0009533845490427,0.1201152837099737,0.0288395003738216,0.1884888123867431,0.5540940033929843
2020-10-20,8.220283765699694,0.1113375335151858,0.09991998828056,0.0379909269352896,0.1867216514441569,0.5650367811079621
2020-10-21,6.646209994787713,-0.4959162754552383,0.0932006055861027,0.0709055124445372,0.1783351137404373,0.5853861041822478
2020-10-22,2.811447264730793,-0.3583663946360921,0.0907185580181433,0.1062500677119576,0.175994065240706,0.6156509385569389
2020-10-23,6.859536269055614,-0.1896896034376109,0.1056161661508587,0.1738649736271191,0.1763222071034925,0.6526608723811024
2020-10-26,8.832127260984894,-0.0979798398455449,0.1312095584454567,0.2526485118299176,0.1815617595980971,0.6685688755122577
2020-10-27,6.69288470800382,-0.1564611347673386,0.0880797171098039,0.3200444037155462,0.1799725722455995,0.6671780045391277
2020-10-28,7.331053143529916,0.469018182555192,0.2428274655776048,0.3667801192896204,0.211788265373223,0.6719833882605639
2020-10-29,4.561688307972196,0.4811891074683357,0.2238524616744282,0.39295077044865,0.218403029307564,0.6921567697432476
2020-10-30,4.567185877194268,0.7601062160103689,0.3132069755124625,0.4779678292332779,0.247959858691154,0.7138399567252952
2020-11-02,4.958651565339725,0.7283071182242403,0.183793484870013,0.5028194471805792,0.2525936556604637,0.730368419105948
2020-11-03,5.408527653976589,0.6896654175603111,0.3698395832931759,0.5246538783633026,0.2664571594636892,0.7593661650532708
2020-11-04,4.672358832462182,0.7507126234294559,0.4546729394453849,0.5140013584297616,0.266242572474108,0.794814783508968
2020-11-05,2.4352772530703293,0.8083452946884864,0.5288969034914545,0.5315407092286897,0.2754408329369406,0.801374137222989
2020-11-06,1.4783158700436063,0.5825085202855391,0.3851565131620286,0.5210962276755788,0.2401941921951247,0.8033840862085394
2020-11-09,1.5917299891395158,0.6243196766700916,0.5195182703476878,0.5200900340139774,0.2689886636569719,0.7981822601487315
2020-11-10,1.4412923128280692,0.4855420600982179,0.5077563908559711,0.5253437317706868,0.2564285102793715,0.7721245114545946
2020-11-11,2.5848471214333526,0.4587935890845392,0.5871729904151556,0.53479005119155,0.2491509972419211,0.7716134772792734
2020-11-12,3.175485279357369,0.076677251996306,0.5891856700867008,0.5281769502563634,0.2686301728982471,0.7731487162906385
2020-11-13,4.52716254443097,0.0108553864696095,0.6017935518363101,0.5021913188918681,0.268845058193362,0.7357899096168199
2020-11-16,4.887090300609196,0.1442897889051703,0.6302801701527936,0.4514822433028044,0.28889356045955,0.6654153494668517
2020-11-17,3.924574818651345,0.4775712087320534,0.6257042034895697,0.4079207029624472,0.3069087071322164,0.6501194994206074
2020-11-18,3.77501532846448,0.4485629931696567,0.5599277021009654,0.3819158320458808,0.2778760303401507,0.6527539732251434
2020-11-19,3.5936903363493053,0.580371836885097,0.5580183306523322,0.3450806101526557,0.282529483886406,0.6899588341461039
2020-11-20,6.676576163998056,0.6600800039342918,0.473901571885014,0.2976353872678016,0.2662610181152444,0.72335731265141
2020-11-23,4.916445076571024,0.6409991329982553,0.4431594272928436,0.2773222598772869,0.2677834420995789,0.7117649436650187
2020-11-24,13.643146410001435,0.5747585132339138,0.2806893016593087,0.2864115122606537,0.3024708315156958,0.7246891058808417
2020-11-25,8.58555548111186,0.4999681812573096,0.2598583756158896,0.2971912239801704,0.3190750442813005,0.622963547658603
2020-11-27,7.135110648589575,0.4176715075872082,0.1347862487246987,0.324288226619565,0.3148704621636081,0.3165614857278962
2020-11-30,8.430465160940624,0.2010923718909638,0.2845046192107288,0.3654417921119161,0.2921127407370427,0.3345403758363487
2020-12-01,12.40041354963469,0.0973324169394889,0.234088351318526,0.3792184744502452,0.2759304332820054,0.2284166041559348
2020-12-02,18.051059827180868,-0.2004918296337074,0.2290006132070344,0.4114057754628243,0.2536220047011852,0.2346484701071663
2020-12-03,8.243770769581161,-0.4292423418073275,0.2214742508982773,0.4278505604888406,0.2442189209915987,0.2360049872654775
2020-12-04,3.6104648662854655,-0.5971290466083518,0.1967087711865754,0.4532366959580667,0.2248067141670659,0.2363694483286511
2020-12-07,3.463792945086776,-0.5284359288814192,0.1876102060852697,0.5093664394566069,0.2323398803109492,0.217605453731024
2020-12-08,5.6591868125705975,-0.3292963815599464,0.0731650095848263,0.5401334268365316,0.2394898003472149,0.2025845160885122
2020-12-09,4.689051115597583,-0.0405366826217249,0.2026534986263373,0.5782547839351956,0.2469744033712655,0.1836589782586431
2020-12-10,18.818167490771312,-0.0573098370554891,0.0851222098946904,0.5741931900964081,0.2542411328410717,0.1550035940735926
2020-12-11,22.735335221438,0.660611146299987,0.287259973626868,0.5732586973018056,0.2760757233093695,0.1274720252559269
