,Date,GOOG,SPY,IC
500,2021-12-27,147.895691,459.693939,0.8490715361770473
501,2021-12-28,146.28154,459.318237,0.8388583794040575
502,2021-12-29,146.337982,459.905853,0.8279284415559659
503,2021-12-30,145.836548,458.634399,0.8125384713257006
504,2021-12-31,144.51506,457.478546,0.7928247665585284
505,2022-01-03,144.909592,460.12735,0.7766133783518342
506,2022-01-04,144.25235,459.973236,0.7538470814767545
507,2022-01-05,137.49704,451.140808,0.7333747632583063
508,2022-01-06,137.394653,450.716949,0.7666683600855072
509,2022-01-07,136.84877,448.935059,0.794187139788402
510,2022-01-10,138.416489,448.376373,0.7997164991733449
511,2022-01-11,139.858353,452.460358,0.7995134833918206
512,2022-01-12,141.486984,453.683594,0.8014473035918781
513,2022-01-13,138.972855,447.432434,0.8070008850382744
514,2022-01-14,139.627609,447.615509,0.8130975937359368
515,2022-01-18,136.135574,439.688354,0.8120959814805307
516,2022-01-19,135.497803,435.122833,0.8228612001620266
517,2022-01-20,133.354752,430.306824,0.8319470031299935
518,2022-01-21,129.944122,421.859619,0.8429796542724167
519,2022-01-24,130.223801,423.651184,0.8569970119655221
520,2022-01-25,126.591438,418.478821,0.8699406318387632
521,2022-01-26,129.093109,417.429016,0.8917814441522177
522,2022-01-27,128.974228,415.367676,0.9010087289725061
523,2022-01-28,133.138,425.683563,0.9074250843918995
524,2022-01-31,135.544266,433.350586,0.9172157364286141
525,2022-02-01,137.721771,436.278687,0.9280912768779147
526,2022-02-02,147.868225,440.516724,0.9322439862989528
527,2022-02-03,142.488358,430.162384,0.9418884957334289
528,2022-02-04,142.853439,432.185059,0.9535494324448933
529,2022-02-07,138.780075,430.798065,0.9621494355237293
530,2022-02-08,139.054764,434.342621,0.9614676967911666
531,2022-02-09,141.292221,440.699738,0.957124220711704
532,2022-02-10,138.444946,432.782288,0.9433939314950934
533,2022-02-11,133.977539,424.248352,0.9241878346667843
534,2022-02-14,135.14621,422.861389,0.9035860454466129
535,2022-02-15,136.270432,429.680786,0.8834946914943673
536,2022-02-16,137.331223,430.162384,0.8611005964104
537,2022-02-17,132.158112,420.973541,0.8436268175379674
538,2022-02-18,130.319199,418.247681,0.8250571154441321
539,2022-02-22,129.255417,413.759216,0.7939007786705689
540,2022-02-23,127.43998,406.419678,0.7626992222613875
541,2022-02-24,132.52269,412.53595,0.7478602129114724
542,2022-02-25,134.366592,421.638092,0.7546790798360729
543,2022-02-28,134.737686,420.559326,0.7791279667815402
544,2022-03-01,134.015503,414.154114,0.7951525006392213
545,2022-03-02,134.598328,421.77298,0.8012458776796949
546,2022-03-03,134.155334,419.673157,0.8230955749051123
547,2022-03-04,131.971817,416.263519,0.8388735148871241
548,2022-03-07,126.320755,403.992401,0.8505551479633175
549,2022-03-08,127.133827,400.929443,0.8533805612438239
550,2022-03-09,133.713837,411.678711,0.8735986459360109
551,2022-03-10,132.531189,409.819763,0.8962824557275914
552,2022-03-11,130.327194,404.608826,0.9158710681299892
553,2022-03-14,126.596939,401.651825,0.932099460733148
554,2022-03-15,129.513123,410.484314,0.9370704329485143
555,2022-03-16,133.538544,419.586517,0.9402098887227416
556,2022-03-17,134.447495,424.835968,0.9425631257150454
557,2022-03-18,136.645996,429.489044,0.9443592407791438
558,2022-03-21,136.323364,429.363464,0.9457720060910035
559,2022-03-22,140.118042,434.387604,0.9461155370202929
560,2022-03-23,138.346069,428.793396,0.9475538952253771
561,2022-03-24,141.151367,435.257172,0.9516483804211209
562,2022-03-25,141.360641,437.382813,0.9538843151803748
563,2022-03-28,141.788651,440.493927,0.955116931493182
564,2022-03-29,143.087173,445.943176,0.9534121933759783
565,2022-03-30,142.482361,443.189575,0.9475748499942956
566,2022-03-31,139.490768,436.368317,0.9403486270193919
567,2022-04-01,140.54007,437.605072,0.9367681816986558
568,2022-04-04,143.479233,441.353821,0.9339254374374281
569,2022-04-05,140.902664,435.778931,0.930376073333461
570,2022-04-06,137.020065,431.421417,0.9304443024489099
571,2022-04-07,136.309875,433.595337,0.9301936940127159
572,2022-04-08,133.85817,432.435944,0.9266204528219562
573,2022-04-11,129.648956,425.044617,0.9203735947486423
574,2022-04-12,128.228577,423.469788,0.9146330152942119
575,2022-04-13,130.137909,428.319946,0.9090058236060964
576,2022-04-14,127.108353,422.986633,0.9041681381117525
577,2022-04-18,127.815552,423.160522,0.9003339315665514
578,2022-04-19,130.382629,429.991486,0.8892735865110882
579,2022-04-20,128.099731,429.672638,0.8794882761145617
580,2022-04-21,124.795486,423.247528,0.8622018064881715
581,2022-04-22,119.478035,411.633942,0.8332640251179954
582,2022-04-25,123.109909,414.020447,0.8140459521004539
583,2022-04-26,119.370155,402.03006,0.788777412754078
584,2022-04-27,114.889763,403.160461,0.749065268546647
585,2022-04-28,119.275772,413.344147,0.7318447054542122
586,2022-04-29,114.835823,398.068695,0.7088513439409171
587,2022-05-02,117.023827,400.464813,0.7055352889284479
588,2022-05-03,117.995232,402.300568,0.704974673159095
589,2022-05-04,122.435669,414.551819,0.6976717595279489
590,2022-05-05,116.6138,399.817474,0.6363536317944941
591,2022-05-06,115.528534,397.430969,0.6023173084782812
592,2022-05-09,112.95546,384.706299,0.5579518554913794
593,2022-05-10,114.454262,385.595184,0.5219315780328219
594,2022-05-11,113.831467,379.469635,0.5004515705932907
595,2022-05-12,113.032379,379.073456,0.4870850390825848
596,2022-05-13,116.383064,388.136292,0.4866423440039277
597,2022-05-16,114.662025,386.561401,0.480852469160972
598,2022-05-17,116.568848,394.513123,0.4759452936261067
599,2022-05-18,112.273239,378.60965,0.46307134779478215
600,2022-05-19,110.619621,376.290833,0.46457345679487727
601,2022-05-20,109.188751,376.455109,0.46797059251263323
602,2022-05-23,111.539566,383.498627,0.47639260918059606
603,2022-05-24,105.805603,380.571075,0.45982957016771
604,2022-05-25,105.7192,383.93338,0.4652325963587168
605,2022-05-26,108.172905,391.604919,0.479750036355836
606,2022-05-27,112.670792,401.218414,0.5274389720341712
607,2022-05-31,113.909378,398.967224,0.5530112418145905
608,2022-06-01,114.007263,395.740173,0.5755602673794599
609,2022-06-02,117.612167,403.276459,0.5843337532967828
610,2022-06-03,114.433784,396.658081,0.5701718803483732
611,2022-06-06,116.877495,397.865784,0.60136999180724
612,2022-06-07,117.096252,401.68222,0.6142819059812031
613,2022-06-08,117.104736,397.315094,0.6210497676217328
614,2022-06-09,114.787376,387.865753,0.6270870692856573
615,2022-06-10,111.300842,376.619324,0.6385483850583408
616,2022-06-13,106.75502,362.319824,0.6703871847426411
617,2022-06-14,107.072159,361.228058,0.6787960528641823
618,2022-06-15,110.26503,366.377838,0.6997374299830141
619,2022-06-16,106.514793,354.252167,0.7240203775657886
620,2022-06-17,107.742897,355.015839,0.7263875823089047
621,2022-06-21,111.88768,363.952881,0.7179534227429006
622,2022-06-22,111.906654,363.292999,0.7272933920288869
623,2022-06-23,112.556419,366.854187,0.7234581161466159
624,2022-06-24,118.403267,378.517914,0.7123115714057515
625,2022-06-27,116.489937,377.072083,0.7228968126745641
626,2022-06-28,112.44355,369.367401,0.7245469907919615
627,2022-06-29,112.128906,369.06662,0.7221752529592849
628,2022-06-30,109.248177,366.068207,0.7038980005710873
629,2022-07-01,108.957016,369.939972,0.6736834852573055
630,2022-07-05,113.757553,370.638641,0.6507652602182709
631,2022-07-06,115.082542,371.890411,0.6551310390221574
632,2022-07-07,119.170387,377.460236,0.6715819310208855
633,2022-07-08,120.031914,377.14978,0.7182956018656238
634,2022-07-11,116.390053,372.84137,0.7778847498641199
635,2022-07-12,114.718956,369.542114,0.8131025770244811
636,2022-07-13,112.059479,367.601379,0.8411406910427177
637,2022-07-14,111.313332,366.708649,0.8557228003741884
638,2022-07-15,112.638817,373.714661,0.8668886842932357
639,2022-07-18,109.785072,370.628937,0.886756687072065
640,2022-07-19,114.489716,380.643005,0.8984733190950663
641,2022-07-20,114.569618,383.068909,0.9241315070201026
642,2022-07-21,114.909241,386.969757,0.9462953331085356
643,2022-07-22,108.236832,383.379486,0.9587801038119667
644,2022-07-25,108.086998,383.845276,0.9605417368912168
645,2022-07-26,105.320152,379.303955,0.96425110867764
646,2022-07-27,113.470871,389.153107,0.9660595667571846
647,2022-07-28,114.459747,394.033997,0.970326895610919
648,2022-07-29,116.507416,399.778503,0.971178318500474
649,2022-08-01,115.34874,398.594666,0.9725002731100626
650,2022-08-02,115.768265,395.964996,0.9731223731979284
651,2022-08-03,118.644989,402.165588,0.9748392825937983
652,2022-08-04,118.734886,401.89389,0.9766646123244952
653,2022-08-05,118.085625,401.214661,0.9783035302289055
654,2022-08-08,118.005714,400.748901,0.9794679346899576
655,2022-08-09,117.36644,399.157501,0.9808001869060036
656,2022-08-10,120.512863,407.541412,0.9817390171373049
657,2022-08-11,119.683807,407.541412,0.9814725598148788
658,2022-08-12,122.51059,414.440643,0.9807509589767524
659,2022-08-15,122.740326,416.148529,0.9799645785867669
660,2022-08-16,122.37075,416.963593,0.9782643150165097
661,2022-08-17,120.183235,414.004028,0.9773405276738792
662,2022-08-18,120.722626,415.207275,0.9761272788142332
663,2022-08-19,117.985741,409.627716,0.9734756104254295
664,2022-08-22,114.939201,401.098206,0.9709585199767393
665,2022-08-23,114.639542,400.127838,0.9694547972667656
666,2022-08-24,114.569618,401.408722,0.966949051176348
667,2022-08-25,117.566216,407.075623,0.9639270706947356
668,2022-08-26,111.173492,393.296509,0.959480247240775
669,2022-08-29,110.214577,390.695953,0.9566273935571536
670,2022-08-30,109.785072,386.406982,0.9030316321063714
671,2022-08-31,109.025932,383.466766,0.8382392255889257
672,2022-09-01,110.424347,384.670013,0.7851136271846096
673,2022-09-02,108.556465,380.613892,0.7222539121799622
674,2022-09-06,107.357834,379.177795,0.6317636029821557
675,2022-09-07,110.354424,385.989777,0.5714805930776485
676,2022-09-08,109.295624,388.512634,0.5028626912191271
677,2022-09-09,111.652946,394.548279,0.4272864393116944
678,2022-09-12,111.742844,398.788757,0.3053831227164375
679,2022-09-13,105.190292,381.448456,0.1171932033741188
680,2022-09-14,105.749664,382.903992,0.06036690595235536
681,2022-09-15,103.781906,378.556732,-0.044487188067692265
682,2022-09-16,103.512207,375.668823,-0.09323110836185618
683,2022-09-19,103.731956,378.582092,-0.1350357021596795
684,2022-09-20,101.714256,374.236481,-0.15706960891770141
685,2022-09-21,99.896324,367.708374,-0.15550411216930266
686,2022-09-22,100.455688,364.61972,-0.14225473340986422
687,2022-09-23,99.057274,358.510559,-0.12951195210074798
688,2022-09-26,98.697685,354.963898,-0.12728488139845548
689,2022-09-27,97.9785,354.057831,-0.11005130330498283
690,2022-09-28,100.625488,361.024353,-0.08177833133510481
691,2022-09-29,97.9785,353.482941,-0.06128818465253131
692,2022-09-30,96.04071,348.016846,-0.055923274275320276
693,2022-10-03,99.187134,357.204895,-0.06831517351951208
694,2022-10-04,102.293602,368.273468,-0.008170377096736426
695,2022-10-05,102.103813,367.416138,0.039372349520238284
696,2022-10-06,102.123787,363.625885,0.08216331542728146
697,2022-10-07,99.456825,353.482941,0.11888756714263529
698,2022-10-10,98.597801,350.783997,0.1460145540773615
699,2022-10-11,97.938553,348.5625,0.16638520131684978
700,2022-10-12,98.188271,347.412781,0.18063258109925667
701,2022-10-13,99.596664,356.58136,0.20623498163713294
702,2022-10-14,97.069542,348.455292,0.23094819956016344
703,2022-10-17,100.665443,357.409515,0.2593939580639866
704,2022-10-18,101.27475,361.608978,0.31795909322929394
705,2022-10-19,100.176003,359.046448,0.3813189971563028
706,2022-10-20,100.415733,356.035736,0.4634399524362175
707,2022-10-21,101.364655,364.687897,0.5909022927420758
708,2022-10-24,102.852959,369.150421,0.6955028853359633
709,2022-10-25,104.81073,375.045227,0.7954292894375462
710,2022-10-26,94.712219,372.219635,0.9002957622044848
711,2022-10-27,92.494743,370.231903,0.9167098070809683
712,2022-10-28,96.470222,379.040009,0.9258728624691277
713,2022-10-31,94.552406,376.302094,0.9378335047848116
714,2022-11-01,90.397133,374.655457,0.9442134463858097
715,2022-11-02,86.971031,365.253021,0.9439121341875416
716,2022-11-03,83.395096,361.492065,0.9432160231410177
717,2022-11-04,86.601448,366.695068,0.9351652661503842
718,2022-11-07,88.54924,370.202728,0.9333716199108336
719,2022-11-08,88.808945,372.200104,0.9216459384630793
720,2022-11-09,87.300659,364.532013,0.9135800198297696
721,2022-11-10,94.062958,384.564575,0.9053250121390236
722,2022-11-11,96.620056,388.28653,0.8961514049561544
723,2022-11-14,95.920845,384.983521,0.8799439505407189
724,2022-11-15,98.607788,388.26709,0.8669751100636414
725,2022-11-16,98.87748,385.305084,0.853179731597485
726,2022-11-17,98.388039,384.126099,0.8615442206856025
727,2022-11-18,97.688835,385.870178,0.8711790166973585
728,2022-11-21,95.721077,384.467163,0.8701762192786429
729,2022-11-22,97.219368,389.640869,0.8736292869621833
730,2022-11-23,98.707672,392.096313,0.8752180162579822
731,2022-11-25,97.489059,392.008606,0.8725928721002668
732,2022-11-28,96.140594,385.753296,0.8752433096066595
733,2022-11-29,95.33152,385.090759,0.8843025643919028
734,2022-11-30,101.334686,397.221313,0.8877268912156029
735,2022-12-01,101.164879,396.929016,0.8859340626701074
736,2022-12-02,100.715393,396.47113,0.8879167983514059
737,2022-12-05,99.756485,389.338867,0.901788687762771
738,2022-12-06,97.199387,383.726624,0.9153595885858744
739,2022-12-07,95.041847,383.073853,0.9276243101860949
740,2022-12-08,93.843208,386.074799,0.9361453802425
741,2022-12-09,92.964211,383.190735,0.9351761954044957
742,2022-12-12,93.453651,388.71524,0.925218871582871
743,2022-12-13,95.741051,391.657806,0.9133578808338375
744,2022-12-14,95.20166,389.153748,0.89112067872155
745,2022-12-15,91.096336,379.634399,0.8715616006425925
746,2022-12-16,90.756721,375.152344,0.8612332601460355
747,2022-12-19,89.048668,371.971161,0.8556384377590877
748,2022-12-20,89.528122,372.480164,0.8453060456363116
749,2022-12-21,90.147415,378.049713,0.8395899305379458
750,2022-12-22,88.159683,372.656372,0.8334137877484661
751,2022-12-23,89.707916,374.800018,0.8192200734554107
752,2022-12-27,87.830055,373.321991,0.8114339815626259
753,2022-12-28,86.361725,368.682404,0.7988329634487555
754,2022-12-29,88.848892,375.318787,0.7848862715550957
755,2022-12-30,88.62915,374.330139,0.7794637906730353
756,2023-01-03,89.598038,372.754303,0.7721353961172531
757,2023-01-04,88.609169,375.631989,0.7684127420832718
758,2023-01-05,86.671371,371.344818,0.7583810232718257
759,2023-01-06,88.059799,379.860474,0.7406392568335002
760,2023-01-09,88.699066,379.645142,0.7234899199372704
761,2023-01-10,89.138565,382.307526,0.706889713941401
762,2023-01-11,92.155136,387.142914,0.6949133694856676
763,2023-01-12,91.805534,388.552429,0.6901691178000827
764,2023-01-13,92.694519,390.059814,0.6824688737968841
765,2023-01-17,92.055252,389.345276,0.6567338881656852
766,2023-01-18,91.675674,383.198242,0.6252248188293983
767,2023-01-19,93.803261,380.40863,0.5526811931333208
768,2023-01-20,99.167152,387.49527,0.5159665124278937
769,2023-01-23,101.094955,392.144684,0.5012409253200816
770,2023-01-24,99.097229,391.723846,0.4543444057023381
771,2023-01-25,96.620056,391.870605,0.3996763354503678
772,2023-01-26,99.047295,396.177429,0.3645733242143802
773,2023-01-27,100.595528,397.087708,0.34667955319480154
774,2023-01-30,97.838661,392.10556,0.32974608007489215
775,2023-01-31,99.756485,397.870819,0.3312528755503335
776,2023-02-01,101.314713,402.099304,0.3324677228017811
777,2023-02-02,108.676331,407.952667,0.3425833356426237
778,2023-02-03,105.100403,403.616425,0.30890604240245934
779,2023-02-06,103.352394,401.149811,0.3020993188100684
780,2023-02-07,107.917198,406.396301,0.30493433185277125
781,2023-02-08,99.886337,401.952484,0.28785330837797235
782,2023-02-09,95.351494,398.467865,0.31844255956334555
783,2023-02-10,94.752174,399.397736,0.3599371769417904
784,2023-02-13,94.892014,404.086243,0.39688604793159993
785,2023-02-14,94.842072,403.90033,0.4701437658283914
786,2023-02-15,96.989632,405.211945,0.5404897811856338
787,2023-02-16,95.671127,399.63266,0.5898838776889681
788,2023-02-17,94.482483,398.634308,0.6187611753239892
789,2023-02-21,91.945374,390.637299,0.6470914734199161
790,2023-02-22,91.695656,390.098969,0.6597626427989537
791,2023-02-23,90.966484,392.174042,0.670281564881337
792,2023-02-24,89.248436,387.98468,0.6912967893999263
793,2023-02-27,89.997589,389.306152,0.6956609482060208
794,2023-02-28,90.197365,387.867249,0.7033060663917557
795,2023-03-01,90.40712,386.379456,0.7151470875875017
796,2023-03-02,92.20507,389.38443,0.7221967686520537
797,2023-03-03,93.913124,395.629303,0.7345054880664875
798,2023-03-06,95.471359,395.903381,0.7626529302614657
799,2023-03-07,94.062958,389.834656,0.7849068948595204
800,2023-03-08,94.542419,390.470947,0.7922375530212905
801,2023-03-09,92.55468,383.266754,0.8033075000133426
802,2023-03-10,90.906555,377.73645,0.8008398903314994
803,2023-03-13,91.555817,377.19809,0.7774556105524509
804,2023-03-14,94.142868,383.433197,0.7309587877662633
805,2023-03-15,96.440262,381.035065,0.6522182428513553
806,2023-03-16,100.955116,387.720367,0.5451244085484362
807,2023-03-17,102.343536,383.18692,0.5136649477388711
808,2023-03-20,101.81414,386.87146,0.4549486226872623
809,2023-03-21,105.719688,391.951324,0.4475215290311659
810,2023-03-22,104.10154,385.269897,0.5024429246744837
811,2023-03-23,106.139221,386.311462,0.5457877846305103
812,2023-03-24,105.939445,388.846436,0.6124546203341122
813,2023-03-27,102.942856,389.573486,0.6382636010291728
814,2023-03-28,101.244789,388.699036,0.6224495778731055
815,2023-03-29,101.784172,394.348785,0.630926710744764
816,2023-03-30,101.204834,396.657776,0.6591861905572933
817,2023-03-31,103.88179,402.248474,0.6726503456739555
818,2023-04-03,104.790756,403.781342,0.6840528939293795
819,2023-04-04,105.000519,401.541046,0.7060100860914394
820,2023-04-05,104.830704,400.489716,0.7094786627960421
821,2023-04-06,108.776222,402.051971,0.7225758446133529
822,2023-04-10,106.82843,402.464661,0.7422140813344384
823,2023-04-11,105.999382,402.572723,0.7405795899042065
824,2023-04-12,105.100403,400.931854,0.731345077456816
825,2023-04-13,108.067024,406.257324,0.7201026474302223
826,2023-04-14,109.335579,405.264954,0.7172150028426353
827,2023-04-17,106.299034,406.719116,0.7084773126629333
828,2023-04-18,105.000519,406.984375,0.706976761915263
829,2023-04-19,104.900627,406.915649,0.7064772522720532
830,2023-04-20,105.779633,404.695038,0.7040584299873418
831,2023-04-21,105.789619,405.009491,0.6997521337793282
832,2023-04-24,106.658623,405.431946,0.6894308517343095
833,2023-04-25,104.491096,398.996216,0.6875066867535432
834,2023-04-26,104.331276,397.306213,0.6707746367367017
835,2023-04-27,108.246826,405.21582,0.6349949480829108
836,2023-04-28,108.096992,408.674438,0.6063208123570296
837,2023-05-01,107.58757,408.261719,0.5963695415325339
838,2023-05-02,105.859543,403.673218,0.5770531788552199
839,2023-05-03,105.999382,400.902405,0.538021912141693
840,2023-05-04,105.090408,398.062775,0.4793867936576942
841,2023-05-05,106.094269,405.431946,0.4102417153199221
842,2023-05-08,108.116966,405.540039,0.3585988688808498
843,2023-05-09,107.817314,403.761627,0.2878119061315421
844,2023-05-10,112.152374,405.648163,0.13215255019073385
845,2023-05-11,116.767128,404.940735,-0.031475248264882995
846,2023-05-12,117.785965,404.410095,-0.1506869095589119
847,2023-05-15,116.827057,405.805389,-0.18526570636989576
848,2023-05-16,119.953491,403.093506,-0.23352465636959274
849,2023-05-17,121.341919,407.986633,-0.2512236598054632
850,2023-05-18,123.379593,411.91684,-0.24822331716680404
851,2023-05-19,123.109909,411.317444,-0.238252891409697
852,2023-05-22,125.726929,411.484528,-0.2780998900849579
853,2023-05-23,123.149864,406.866486,-0.2714146133763475
854,2023-05-24,121.50174,403.918854,-0.27691040831088565
855,2023-05-25,124.208656,407.416718,-0.3106283874323803
856,2023-05-26,125.28743,412.693054,-0.16007686707566463
857,2023-05-30,124.498329,412.850281,-0.03562542984823193
858,2023-05-31,123.229774,410.560913,0.11493559747977189
859,2023-06-01,124.228638,414.4617,0.22190595631282847
860,2023-06-02,125.087662,420.455231,0.30720648217713814
861,2023-06-05,126.486061,419.649567,0.35088541242808136
862,2023-06-06,127.76461,420.563324,0.4118625555491375
863,2023-06-07,122.800262,419.109131,0.4855470237314239
864,2023-06-08,122.530563,421.644165,0.5121311949152658
865,2023-06-09,122.730339,422.400696,0.5223454531988055
866,2023-06-12,124.208656,426.232666,0.5261772042513806
867,2023-06-13,124.288567,429.042816,0.5359746216325663
868,2023-06-14,124.238617,429.553711,0.5384657237887984
869,2023-06-15,125.647018,434.879181,0.5447271829508072
870,2023-06-16,123.918983,433.397888,0.5300099186958181
871,2023-06-20,123.709221,431.149353,0.5032829731108225
872,2023-06-21,121.122169,428.940247,0.45128800676980946
873,2023-06-22,123.729202,430.488617,0.40708590685505985
874,2023-06-23,122.880165,427.23407,0.38275828384732286
875,2023-06-26,118.954628,425.488556,0.3436681388149724
876,2023-06-27,118.874725,430.153259,0.2683493865617334
877,2023-06-28,120.942375,430.370239,0.18593503817782683
878,2023-06-29,119.873589,432.066498,0.1257006286558617
879,2023-06-30,120.832497,437.165161,0.06734316303000083
880,2023-07-03,120.422958,437.668182,0.06566074209565778
881,2023-07-05,122.490608,437.017242,0.07769260051360992
882,2023-07-06,120.792542,433.595154,0.08355052603072191
883,2023-07-07,120.003441,432.500427,0.06752067637342249
884,2023-07-10,116.73716,433.595154,0.021136941225765298
885,2023-07-11,117.576202,436.356506,-0.06753092672922885
886,2023-07-12,119.484032,439.867401,-0.14548579801398906
887,2023-07-13,124.68811,443.358551,-0.18329528195834194
888,2023-07-14,125.557121,443.082397,-0.1694266651344981
889,2023-07-17,124.917847,444.620911,-0.17198643313578976
890,2023-07-18,123.938965,447.924713,-0.16357786667001928
891,2023-07-19,122.640442,448.920776,-0.10573845825260449
892,2023-07-20,119.394135,445.942383,-0.06479018249245003
893,2023-07-21,120.173248,445.942383,-0.02512241270535294
894,2023-07-24,121.741463,447.93457,0.0174293390817638
895,2023-07-25,122.650429,449.15744,0.09651184564958713
896,2023-07-26,129.512619,449.226501,0.24073394145861396
897,2023-07-27,129.722382,446.248169,0.30453490466222
898,2023-07-28,132.85881,450.617035,0.34004658194645737
899,2023-07-31,132.958694,451.475006,0.39183583997674887
900,2023-08-01,131.740082,450.183105,0.4097557424773988
901,2023-08-02,128.493774,443.920715,0.42573016678983555
902,2023-08-03,128.623642,442.648499,0.4717747634277588
903,2023-08-04,128.39389,440.646484,0.4677355113838156
904,2023-08-07,131.790039,444.492676,0.4725321664906751
905,2023-08-08,131.69014,442.559753,0.43169249193027215
906,2023-08-09,130.00206,439.601135,0.3996396467247753
907,2023-08-10,130.061996,439.758911,0.3685060192916441
908,2023-08-11,130.022034,439.502502,0.3534348952115368
909,2023-08-14,131.680161,441.928558,0.3585473037225567
910,2023-08-15,130.121933,436.780579,0.3582966262125762
911,2023-08-16,128.963242,433.575409,0.350174769130201
912,2023-08-17,130.311722,430.271637,0.340086302989149
913,2023-08-18,127.964386,430.47876,0.3226363320522027
914,2023-08-21,128.783447,433.279541,0.3090400553037581
915,2023-08-22,129.542587,432.105957,0.29801507236483127
916,2023-08-23,133.058594,436.91864,0.2704857211951269
917,2023-08-24,130.271759,430.863373,0.26664783171672135
918,2023-08-25,130.541458,433.900848,0.2386775736138576
919,2023-08-28,131.640198,436.652405,0.21304502617724083
920,2023-08-29,135.335999,442.964081,0.34440184586511813
921,2023-08-30,136.774353,444.788605,0.47054968862942276
922,2023-08-31,137.193878,444.137665,0.5570924242735021
923,2023-09-01,136.644501,444.966095,0.597490898138766
924,2023-09-05,136.554611,443.042969,0.6307213395310395
925,2023-09-06,135.216125,440.064636,0.6478488294726517
926,2023-09-07,136.045181,438.713562,0.6485498901960121
927,2023-09-08,137.044052,439.374268,0.6377829243976623
928,2023-09-11,137.583435,442.263885,0.6243127098958486
929,2023-09-12,135.915344,439.837799,0.6116966983240433
930,2023-09-13,137.343704,440.350616,0.609542858180685
931,2023-09-14,138.832016,444.147491,0.5990670859161319
932,2023-09-15,138.142807,438.796295,0.5770280749437227
933,2023-09-18,138.802063,439.053619,0.5517833345625442
934,2023-09-19,138.672195,438.143097,0.5149161702672098
935,2023-09-20,134.437012,434.115112,0.4905219377340404
936,2023-09-21,131.210693,426.93988,0.509691414088786
937,2023-09-22,131.100815,425.979919,0.5122122720069193
938,2023-09-25,132.01976,427.77124,0.5185129880250243
939,2023-09-26,129.302856,421.486725,0.5317260236470945
940,2023-09-27,131.310577,421.654968,0.5460948100492984
941,2023-09-28,132.978683,424.099487,0.5463131488042103
942,2023-09-29,131.700134,423.070221,0.5484157358917165
943,2023-10-02,135.016357,422.901947,0.5516840270828784
944,2023-10-03,133.148483,417.240997,0.5467579075717383
945,2023-10-04,136.115112,420.279297,0.5187623605133099
946,2023-10-05,135.835434,420.120941,0.4947188257243929
947,2023-10-06,138.572311,425.108978,0.45738479019374034
948,2023-10-09,139.341431,427.830597,0.44563828323884386
949,2023-10-10,139.041779,430.057404,0.43346602760464525
950,2023-10-11,141.538925,431.819061,0.45717291455738346
951,2023-10-12,140.130524,429.186493,0.47892897173898213
952,2023-10-13,138.422485,427.048767,0.4908766390240694
953,2023-10-16,140.330322,431.541931,0.492570288865536
954,2023-10-17,140.829742,431.522095,0.4944587253331387
955,2023-10-18,139.121689,425.772034,0.4974599532751567
956,2023-10-19,138.822021,422.031036,0.5172765226039321
957,2023-10-20,136.584579,416.845093,0.572802761167618
958,2023-10-23,137.743256,416.12262,0.6259241682351595
959,2023-10-24,139.960724,419.259918,0.6986280117673878
960,2023-10-25,126.526016,413.242645,0.7962743382911969
961,2023-10-26,123.29969,408.294189,0.7944546199805308
962,2023-10-27,123.259735,406.443512,0.7806280250460819
963,2023-10-30,125.607063,411.302856,0.756315242271615
964,2023-10-31,125.157578,413.885956,0.7354882502067603
965,2023-11-01,127.424995,418.299957,0.7040006253121489
966,2023-11-02,128.433853,426.316406,0.6712290830610206
967,2023-11-03,130.221802,430.205841,0.643436460168992
968,2023-11-06,131.300583,431.195526,0.6157406365328175
969,2023-11-07,132.249496,432.422729,0.5865941966275846
970,2023-11-08,133.108521,432.739441,0.5760886965548496
971,2023-11-09,131.540314,429.364624,0.5751960228660352
972,2023-11-10,133.907623,436.064789,0.5602612126462381
973,2023-11-13,133.488098,435.649109,0.5681033219360241
974,2023-11-14,135.276062,444.101013,0.5705590437478494
975,2023-11-15,136.224991,445.041199,0.5804616123679964
976,2023-11-16,138.542343,445.585541,0.5897693274429344
977,2023-11-17,136.784348,446.139771,0.6321019158293243
978,2023-11-20,137.763229,449.573975,0.6713828738823224
979,2023-11-21,138.462433,448.594177,0.7085189683435744
980,2023-11-22,139.860855,450.326111,0.7523539967640887
981,2023-11-24,138.062897,450.60321,0.7991096699076288
982,2023-11-27,137.893082,449.791687,0.8304438325054673
983,2023-11-28,138.462433,450.237061,0.8581594099549252
984,2023-11-29,136.244949,449.920319,0.8921817609598376
985,2023-11-30,133.767776,451.691895,0.9123319262048594
986,2023-12-01,133.168472,454.364044,0.9027662509009334
987,2023-12-04,130.481522,451.978882,0.8777526448305047
988,2023-12-05,132.239517,451.889832,0.8363250627408547
989,2023-12-06,131.280594,450.068817,0.8112807760843512
990,2023-12-07,138.292633,453.503021,0.7789641113613492
991,2023-12-08,136.48468,455.452698,0.7778032166680694
992,2023-12-11,134.54689,457.224243,0.7664246671085293
993,2023-12-12,133.488098,459.312439,0.7587608237858747
994,2023-12-13,133.817719,465.646454,0.7391724345141396
995,2023-12-14,133.048599,467.140869,0.7261273354865828
996,2023-12-15,133.687866,466.371704,0.7163113790233997
997,2023-12-18,137.034058,468.995087,0.6677164444390087
998,2023-12-19,137.943039,471.847015,0.6082863455972285
