Date,cov_price_20,cov_diff_20,cov_mean_20,cov_std_20,cov_skew_20,cov_kurt_20,cov_price_40,cov_diff_40,cov_mean_40,cov_std_40,cov_skew_40,cov_kurt_40,cov_price_60,cov_diff_60,cov_mean_60,cov_std_60,cov_skew_60,cov_kurt_60,cov_price_80,cov_diff_80,cov_mean_80,cov_std_80,cov_skew_80,cov_kurt_80,cov_price_100,cov_diff_100,cov_mean_100,cov_std_100,cov_skew_100,cov_kurt_100,cov_price_120,cov_diff_120,cov_mean_120,cov_std_120,cov_skew_120,cov_kurt_120,IC
2020-02-03,0.21323137127376768,0.6774390709941785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990444293352231
2020-02-04,0.2113620925131781,0.5923365616967123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9909523153490696
2020-02-05,0.20936718155570047,0.6057036112788217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9898788771314164
2020-02-06,0.13105892860103535,0.621098617511747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989513561000248
2020-02-07,0.09016512123814219,0.6012306227661173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893639165697776
2020-02-10,0.02336845456975183,0.5818467675990504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989293658211454
2020-02-11,-0.03867820750956955,0.5580826738647717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9887812617973524
2020-02-12,-0.06643045879882653,0.5689744738776777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879036471385036
2020-02-13,-0.09034306906456671,0.567235907162579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9870233343222078
2020-02-14,-0.1654003527333694,0.5741533971534459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840530764741888
2020-02-18,-0.26730902359128733,0.5773598646890965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980145039182686
2020-02-19,-0.33923668066729096,0.5805952906378364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726304266949564
2020-02-20,-0.413640212024421,0.5793309118730796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9671024986139278
2020-02-21,-0.48030005272166576,0.578133141576122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9590372623778022
2020-02-24,-0.15222246693372035,0.6948078563702864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522587627597258
2020-02-25,0.39181262954556173,0.7136988303345724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9457235089933792
2020-02-26,0.647911006807047,0.7137737425349556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941921682384043
2020-02-27,0.8416181275007574,0.7745936877869612,-0.7709113760212822,-0.09469728791033952,0.39375398719049864,0.6808803132377872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9368411654263408
2020-02-28,0.921227377653462,0.7252885413778543,-0.47688534698439666,0.17193696229342273,0.5436163406493448,0.6897308611716289,0.4147418457668589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934437696404229
2020-03-02,0.9611498290325485,0.7746985793467809,-0.15062178524072314,0.333077110957266,0.6385781490252527,0.6903151131743728,0.47743892611117167,0.7689099044353618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9386080092948744
2020-03-03,0.976269700422441,0.8272877703445275,0.1871299392920096,0.48870858547194934,0.7390698427313815,0.7051072459894956,0.5657700941285587,0.7882738672292593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9403791056685118
2020-03-04,0.9717914725987858,0.8448403200719588,0.4468243858322144,0.6156621625350933,0.8133062277849659,0.7194400835549023,0.6116016163908539,0.7865869751804987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9443340260907368
2020-03-05,0.9788954238857519,0.8844367542885243,0.6345924515536456,0.7113693927285428,0.8656251520627996,0.7335056445017385,0.6768804063556717,0.7992494157390445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393806479255826
2020-03-06,0.9779857371358609,0.883788342918112,0.7599774824756645,0.7924003934255239,0.8847653198229727,0.7481119188856125,0.7335313093686086,0.8094559843333314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938357617811506
2020-03-09,0.984930876333707,0.922928640930877,0.8453036203411625,0.8666623531144376,0.8783659495353545,0.7504701778828066,0.8053858881705,0.8651951086544791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9368755789453016
2020-03-10,0.9795532320311209,0.9260035681105198,0.8998709883059102,0.9148077386087206,0.846873410800508,0.7665140903933403,0.8422095591183251,0.8670167939633387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9381394325015886
2020-03-11,0.9823162293670558,0.9085017450410934,0.9348142230756388,0.9469581190999474,0.8142408145963778,0.7864575860103064,0.8751957177751173,0.8500267052760083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9392624282239675
2020-03-12,0.983564696499726,0.9223147472552207,0.9560637376457859,0.9705228708908322,0.805063993996842,0.7912496299436548,0.9038143997820951,0.8722219928978368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9418746481675648
2020-03-13,0.9808328378286051,0.8971554517851059,0.9714126288668371,0.982614566219495,0.7863454869167462,0.7938623103143624,0.9236575548756025,0.8496685206816504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9437368908564008
2020-03-16,0.9821811053888831,0.8901053039880316,0.9810157131151438,0.9901532545364875,0.7716580399045043,0.7801304462776484,0.9388604011137417,0.8490003029046406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9489274570786204
2020-03-17,0.9827832094666791,0.8991075135006106,0.9873353774808755,0.9939931563767823,0.7588213470502685,0.7698074398022415,0.9493482012917328,0.8577654403847081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9456191560702348
2020-03-18,0.9836939515131595,0.8980630508338254,0.9915032165787411,0.9957419423756795,0.7566329828875642,0.7669492864761216,0.9588837421009035,0.86140836023832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9439822365791872
2020-03-19,0.982972441911586,0.8887500731148915,0.994143296903483,0.9962961014209777,0.8041199736391341,0.7804130955096081,0.965214352926209,0.8546324461095288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387982299216544
2020-03-20,0.9811500853420834,0.8881661337581768,0.9958288248156919,0.9959762219656975,0.9440140794135505,0.8059170183647838,0.9699770243561623,0.8546887450245452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9358039520801916
2020-03-23,0.9802541488984555,0.8873100017146754,0.9969110164860389,0.994769496222643,0.9487708424663136,0.896546078035142,0.9751303349389318,0.8555354171329226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9253350078111536
2020-03-24,0.9797793971063806,0.9026390356798604,0.9977258648779059,0.993116676198113,0.9496389280595091,0.9054334980331646,0.9799439235810083,0.8719268522007461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056564418377996
2020-03-25,0.9776523483698428,0.8999532205395882,0.9982136917287011,0.9910771816425348,0.952268131100882,0.9417938601410929,0.9829358325358974,0.868574396844273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944389545256755
2020-03-26,0.9761356860832058,0.8992929331466263,0.9986065960769157,0.988761977187093,0.944173566775544,0.8799984688054007,0.9853370568299642,0.8713875034316623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8865224145943527
2020-03-27,0.9786892466716545,0.9144756830978962,0.9989547351942006,0.9839413998248381,0.9415772247464662,0.7814333007946913,0.9885514969236278,0.8733984866127728,0.0,0.0,0.0,0.0,0.9337408446690086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8869130715313325
2020-03-30,0.9759663335509862,0.9110413808128908,0.9991850157287361,0.974673720287955,0.948399333574194,0.6893891959910645,0.9902964742575475,0.8761624247860095,0.0,0.0,0.0,0.0,0.9382410196285027,0.8681638912725252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8815448112220209
2020-03-31,0.9780358406422438,0.9029941629625885,0.9993622458498491,0.9582383594218864,0.9614753558656464,0.6984128936459368,0.9910989604471159,0.8766082551782958,0.0,0.0,0.0,0.0,0.943427383135708,0.8624338493385793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8793363890507256
2020-04-01,0.9693856945444705,0.8895196029360815,0.9995249790901779,0.9367300270857118,0.9714519497063538,0.7257697077201319,0.9907750157353469,0.872740240548308,0.0,0.0,0.0,0.0,0.948527906081295,0.8530635051288205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8715842792634061
2020-04-02,0.9481342721298537,0.8794207797017328,0.9996204743270993,0.9233143848093098,0.9685658701691461,0.7654508823875271,0.9901858721004146,0.8758019471963363,0.0,0.0,0.0,0.0,0.9526931704549055,0.8472093834791081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8533626333072668
2020-04-03,0.9102829033910347,0.8853725265441573,0.9996171231568693,0.9347922340528158,0.9410479737074212,0.7410708001050376,0.9893199813246731,0.8776774543966855,0.0,0.0,0.0,0.0,0.9556949780662917,0.8502558725396433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8656210792750157
2020-04-06,0.9044347394641523,0.8742044986545789,0.9995963886657042,0.9527023946336151,0.9072348112103843,0.7355234632393026,0.9892277055408478,0.8753546637894516,0.0,0.0,0.0,0.0,0.9587221507268614,0.8486461689628864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8760448787893984
2020-04-07,0.8845476817002169,0.8698364016320564,0.9994336869220524,0.9706803051518357,0.9101160445476069,0.7474955453925082,0.9887795940500052,0.8757714155194032,0.0,0.0,0.0,0.0,0.9616947461307016,0.8468717571240386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8822319941690621
2020-04-08,0.8878161837409365,0.8689895933952014,0.9991950603242247,0.9808516028116676,0.9131772481657411,0.7530089299919122,0.9882230352469972,0.8773628666917734,0.0,0.0,0.0,0.0,0.964497892908809,0.8482730132869792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001166085168899
2020-04-09,0.907474942969945,0.8231526491536263,0.9990482004466958,0.9840606760946304,0.9036542815947053,0.7737620073090568,0.9872145574508352,0.8732179819435052,0.0,0.0,0.0,0.0,0.9668870483042507,0.8450099200019181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9262283321137308
2020-04-13,0.9366853350941703,0.8578021949095801,0.9986702345017561,0.9879801513125743,0.895441498996906,0.7840654653078605,0.9861417060362541,0.8730255678514947,0.0,0.0,0.0,0.0,0.969428169914949,0.8446420126431852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9367716177171348
2020-04-14,0.9306006349663767,0.8017021906900071,0.9983034229638751,0.9894089201531552,0.8741374055588613,0.8032893610706406,0.9826930133598504,0.8671600694656758,0.0,0.0,0.0,0.0,0.9700115613331747,0.8400450146658623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9427340362974254
2020-04-15,0.9210750484394659,0.7961225260241697,0.9977398685906668,0.9902892540941564,0.8598278675302741,0.8178251758988715,0.978184486197691,0.8675298525341496,0.0,0.0,0.0,0.0,0.9704734366382403,0.840654949483137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9419770463512994
2020-04-16,0.8902057626026831,0.7489662945480084,0.9965566506158012,0.9900035405284063,0.8602080063002668,0.8209368315653593,0.969271830444755,0.8632562164674766,0.0,0.0,0.0,0.0,0.9694179236842524,0.8377138843482139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9402113732473464
