Date,cov_price_20,cov_diff_20,cov_mean_20,cov_std_20,cov_skew_20,cov_kurt_20,cov_price_40,cov_diff_40,cov_mean_40,cov_std_40,cov_skew_40,cov_kurt_40,cov_price_60,cov_diff_60,cov_mean_60,cov_std_60,cov_skew_60,cov_kurt_60,cov_price_80,cov_diff_80,cov_mean_80,cov_std_80,cov_skew_80,cov_kurt_80,cov_price_100,cov_diff_100,cov_mean_100,cov_std_100,cov_skew_100,cov_kurt_100,cov_price_120,cov_diff_120,cov_mean_120,cov_std_120,cov_skew_120,cov_kurt_120,IC
2020-02-04,-0.05267791561018413,0.33612831212429983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185789306715351
2020-02-05,0.014317224560220377,0.3602472903330134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851038234254918
2020-02-06,0.08361086472981467,0.349091378397345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309944465611874
2020-02-07,0.08100948956415045,0.40088476186734034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1338397861854701
2020-02-10,0.1220333484720495,0.42252891698793854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154257631951396
2020-02-11,0.14232302708794006,0.41262593162387506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153534979892507
2020-02-12,0.16377234065908755,0.5498414013377603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406343047493416
2020-02-13,0.16049617032069755,0.55901102057765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981253699471923
2020-02-14,0.10088331026813221,0.5548104739139961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769059723379633
2020-02-18,0.05438062612936003,0.5410061808809794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661050945477572
2020-02-19,0.05977268382549833,0.5460972281543858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607334513704357
2020-02-20,0.07807397679465208,0.537878814964727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608338935984673
2020-02-21,0.09683006931883427,0.5496845812462173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647236556810259
2020-02-24,0.33848759857547267,0.6635147211559483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0662173600489481
2020-02-25,0.7089521539473601,0.6715889872360399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042888402588348
2020-02-26,0.8529345453059912,0.6912879841962015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490004294450176
2020-02-27,0.8933227729726632,0.452871625071099,-0.8426525649832728,-0.6424288302996517,0.7636552880608865,0.2768932796550189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159991561660613
2020-02-28,0.8755551025394036,0.493946948382152,-0.6346532509660177,-0.5359948919603641,0.8053191451647861,0.1929793860940506,0.12779584012074385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819592569141306
2020-03-02,0.8567026985955408,0.5676300936936267,-0.36961694080592583,-0.4824548717268011,0.83910947121083,0.128460640009396,0.188805227347668,0.3682441051648027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3349726662130809
2020-03-03,0.8623416847755644,0.5939968360922923,-0.05742627378341538,-0.42155396809049356,0.8622684447814448,0.09785042105512322,0.2786042927355529,0.38230764718734483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4120843596419613
2020-03-04,0.8651144193279825,0.599335291711369,0.2162529661209029,-0.35727608399091226,0.8627377727470638,0.10877286163342878,0.33712683801867876,0.41193325566513483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803977556346468
2020-03-05,0.8000658476753266,0.4518278917233956,0.43311135238538334,-0.2810794417283838,0.8386634691358731,0.15672220661219294,0.3808255166052751,0.3309008900222121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.557912397839841
2020-03-06,0.728504916764602,0.45906775779885545,0.5882109162035059,-0.18658249332251883,0.7881630569556026,0.206546142287374,0.4298984258290662,0.3212149651069732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128907460192632
2020-03-09,0.7062040408961199,0.5832204800311913,0.6856547144956409,-0.03755196843122308,0.7772166634878054,0.22140783493279753,0.4710813166127762,0.3612348748307631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6658986473941794
2020-03-10,0.5263551048567265,0.667846196487065,0.7294552659536444,0.19151582586189983,0.7621136597712541,0.2535323901164395,0.4661154972616293,0.46321370396110995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819078738112485
2020-03-11,0.3538701984488697,0.6677785896944457,0.735036440079075,0.3638337607209178,0.7309181161264555,0.28076148416513663,0.4493039312884065,0.4560283347135708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699257045380461
2020-03-12,0.18873548580511534,0.6568924053369853,0.7291543859359905,0.49695447771505546,0.7186891466165297,0.25651220793356594,0.3975731750786672,0.550574988522274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7041393445476604
2020-03-13,-0.07500792571262631,0.7552568262173324,0.7006061886379308,0.6847756628077332,0.7124201757863614,0.2581779666492727,0.2617509491711747,0.6461007351298221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6950910696688014
2020-03-16,-0.2634385698336377,0.7758125476690839,0.6442310188886736,0.8291027965620417,0.6958418535625821,0.25371956089188946,0.13222217356098923,0.6484067395853951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6881716775758556
2020-03-17,-0.36721094698368234,0.6951996035035115,0.5726696068167378,0.8871671361758583,0.6923046604384775,0.26302021534347936,0.05539720099245955,0.6010832760200419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693415569699254
2020-03-18,-0.37950612023521213,0.6842104051383969,0.5187313770934573,0.9078946220021287,0.6978545183184598,0.32023786745345983,0.07643454251199004,0.6201213073563714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797063203969099
2020-03-19,-0.5194600757496955,0.6710082043177518,0.4498761586298084,0.9102176561619902,0.7373126259680581,0.5535639219726074,0.0023175512781389964,0.602508276579016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6612928344245874
2020-03-20,-0.5132465542535462,0.664358990184178,0.39065641025582354,0.9159388613284959,0.7381112396018221,0.5490144854243773,0.011340615049875857,0.6070384500506449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6614501416323663
2020-03-23,-0.4321272164687164,0.6633710354285783,0.29667825665868935,0.9222329247145262,0.7823697850356823,0.5819408042651096,0.025918295711401362,0.6140213059121289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6535113832699788
2020-03-24,-0.4130513091225493,0.687309342916826,0.044595247230434065,0.9223651356599895,0.7809765380853682,0.49025803814381297,-0.02350762520838794,0.6425178306220125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6584116091840326
2020-03-25,-0.35248124847003093,0.6955281905463313,-0.36122115284142864,0.8982008938444046,0.7736500438354866,0.44420518215230054,-0.0698267520358777,0.647284760556947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602446248274894
2020-03-26,-0.29009068228310975,0.7190845583060609,-0.5966868645759491,0.8758068356832371,0.7248784275673162,0.137616179129629,-0.12104936705975652,0.6610465045404352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497298178239974
2020-03-27,-0.2394786263204866,0.7217343221649302,-0.698851156819433,0.8433931690339639,0.6476760439572917,0.06782815518762793,-0.14183255359054142,0.6766892281730892,0.0,0.0,0.0,0.0,0.2500753890587142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6345995592539896
2020-03-30,-0.17576246699696427,0.577642106689108,-0.7798842772081509,0.8358313534103086,0.5214957231315005,-0.01530714129843152,-0.10285726944004536,0.5735073873934976,0.0,0.0,0.0,0.0,0.2597785603503339,0.4842620788778857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6288994219414125
2020-03-31,-0.05298322561235992,0.5717569109421831,-0.8280010065502639,0.8427066661975946,0.3563028277512123,0.0027920799708528827,-0.057279797138124054,0.5722243770610334,0.0,0.0,0.0,0.0,0.27582052181383937,0.4921264844599461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5823496991121905
2020-04-01,0.11319517564436617,0.574516110790542,-0.8521926721750823,0.7103505131381143,0.09242509400245388,0.12368691816375647,0.008402935113501053,0.5773859907803601,0.0,0.0,0.0,0.0,0.3039287115163474,0.5002176394181974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106736524750467
2020-04-02,0.13385868839727533,0.548841883451552,-0.8237886811775826,0.1752159560823269,-0.19836974912871136,0.3503029316511366,0.06462771677720061,0.5314110559624293,0.0,0.0,0.0,0.0,0.3344775528247208,0.4772881212779741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411767259175389
2020-04-03,0.17060937152157787,0.5495509142503516,-0.7030545846588572,-0.3578119079717053,-0.3246317149820652,0.407582042331099,0.11301598851279841,0.5321756838860023,0.0,0.0,0.0,0.0,0.3670788826616171,0.47641883401370877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652176831894309
2020-04-06,0.12071946538486814,0.572057975971511,-0.5250536146292727,-0.6328748342181707,-0.44656166876847453,0.4128915493127889,0.14030104131252297,0.5632371149418359,0.0,0.0,0.0,0.0,0.37627166436693915,0.5023638812007216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055919125772915
2020-04-07,-0.03098411911999205,0.5332558419897823,-0.2942476733331108,-0.7991099015304866,-0.440729638790735,0.3777380066820868,0.14983376101325585,0.5602300681830881,0.0,0.0,0.0,0.0,0.38322067237479446,0.5013214584963094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0932609519513845
2020-04-08,-0.15653156029436052,0.5480230453271215,-0.07564257222124664,-0.8856665018564762,-0.4490480238245196,0.3181053251153795,0.14094976793563946,0.565009276813897,0.0,0.0,0.0,0.0,0.38186336713127755,0.5067375810111575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2887387312491017
2020-04-09,-0.11434236221613898,0.5499017780715632,0.10385957286156237,-0.9188370199288372,-0.5275376602391031,0.40811072183624414,0.10993935011086849,0.5600084274802226,0.0,0.0,0.0,0.0,0.37024557716974565,0.5429219606040898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3418006029132109
2020-04-13,-0.04360179678912537,0.36059900481317,0.22139377066952698,-0.9276997515077152,-0.5065227170564126,0.3756598846342232,0.07490145114024951,0.4963037382041583,0.0,0.0,0.0,0.0,0.3296789667959296,0.4830131841523431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3645531260800033
2020-04-14,0.29681420090979516,0.3581212068405693,0.27204343430499445,-0.8612584587279895,-0.4524311165005332,0.28390813808199067,0.06865559491245818,0.4873286148040945,0.0,0.0,0.0,0.0,0.24719581676325336,0.4722332460708325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.339683629909235
2020-04-15,0.38879414186025063,0.4366862183119958,0.2973130825104179,-0.8016971685557994,-0.4582222812892181,0.2612624309347349,0.05709379408664276,0.4819503212161413,0.0,0.0,0.0,0.0,0.19547775467410855,0.4705144357137242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.327733086362695
