Date,cov_std_5,cov_std_9,cov_return_12,cov_std_43,cov_price_79,IC
2020-05-01,2.681637839119431,1.5443018316388166,0.7659440940988279,0.9326225836550208,0.9895831067967548,0.9061414504583216
2020-05-04,2.628381536247507,1.614833526237769,0.7251562628990298,0.9353658562361498,0.9892206645187764,0.8996768254472964
2020-05-05,2.2445221441518077,1.8113127597223029,0.7532683548031781,0.9465785041936944,0.9886690240266042,0.8975391590488611
2020-05-06,0.6444129041256457,2.1057975533099462,0.7560894454576171,0.9708598591845224,0.9874418341088506,0.8911989983329187
2020-05-07,0.9770103031013482,2.540900564152303,0.7892530957642646,1.0058339695364291,0.9860436192858724,0.8784655282358641
2020-05-08,2.1956277152516823,2.799941146352314,0.7874061605967541,1.046595888203638,0.9843601549914904,0.8681924805815543
2020-05-11,1.4245479853589067,2.448665831416616,0.7336255505268761,1.071321906772322,0.9828821449115956,0.8637050878536956
2020-05-12,1.3505347304151485,1.407647554967846,0.6863131571302533,1.1049972791240594,0.9807185424331064,0.853363663791833
2020-05-13,1.1900854254270006,1.583071398402335,0.6864174473480199,1.1251977320037458,0.978273102193613,0.8321913972719778
2020-05-14,0.9209307295966964,1.4752291478355577,0.7418024963891735,1.140352505190945,0.9759504905719294,0.8095375704063669
2020-05-15,0.9779158064017488,1.3216664055842455,0.8137825834635475,1.152020255021435,0.9739627932544068,0.7968761152078274
2020-05-18,1.1083132200199524,1.1284483544077373,0.8253644136410873,1.1748822104178591,0.9713838553132456,0.8005346810266513
2020-05-19,0.6108665103513771,0.8801321172371823,0.8986229922390625,1.1754736391232488,0.9701654893686368,0.8015043741698313
2020-05-20,0.5478887950033897,0.7724209261135436,0.8335706474426318,1.196450033900587,0.9691193873842048,0.7969491146404679
2020-05-21,0.7450487608023639,0.7881392922487056,0.7911299951275712,1.230099191534404,0.967597553880386,0.8111448465323621
2020-05-22,0.8088796602443932,0.8126559311592677,0.8048932667831475,1.292351493334711,0.9657395419045568,0.8284391056913482
2020-05-26,1.8721975762202905,0.8179218443962578,0.8165460127863491,1.4090776371884417,0.963800578132406,0.8534667340735573
2020-05-27,1.351198703747577,0.8543135555184066,0.8110174455583237,1.469788654689255,0.9625102698308642,0.8625562475022587
2020-05-28,0.3913938851597577,0.8063890689866744,0.8038629249034411,1.4841361111400344,0.9615939230853168,0.8640776495982255
2020-05-29,0.3345377514716715,0.7311646000915689,0.7615255064669691,1.472166083940422,0.9613351031032986,0.8681198213974912
2020-06-01,0.3800867835896497,0.83737911024272,0.7959709633668354,1.4637477376357926,0.961698591915236,0.8696205972043435
2020-06-02,0.6368962052677181,0.7485211037640529,0.7179183755910733,1.440791484649451,0.9612546590198104,0.8724586462127548
2020-06-03,1.0066065606153984,0.5402738672168012,0.5757129021970904,1.4394241519551376,0.9607719361698002,0.8765423649625812
2020-06-04,0.514605083490026,0.4638540685300888,0.581014746170238,1.4507557532781763,0.9600311580918524,0.8559252705977928
2020-06-05,0.6591750267738277,0.426667439216371,0.5627636967445282,1.436362164079441,0.959094151554,0.8227827874573355
2020-06-08,0.4680033296715569,0.3743587857063838,0.6264539926475474,1.3968508584655788,0.9580500997137124,0.7911900862309321
2020-06-09,0.4615833930793371,0.3558334907067548,0.6805988758156315,1.315573870840486,0.9569041963784424,0.7700786374648305
2020-06-10,0.6813776155386371,0.3961592234488411,0.6566820334152095,1.263153904367485,0.9560389730285004,0.7572863760849167
2020-06-11,1.01688293925353,0.4848952579958903,0.4972433451084408,1.2128376248311197,0.955272311201044,0.7373770351190472
2020-06-12,0.5743825490116945,0.5509918129921683,0.4280679068702679,1.1752923448701704,0.9532687109586976,0.6974827043616274
2020-06-15,0.5723774172966903,0.5808693035485947,0.8547678030748166,1.1421617754676838,0.9516372468932338,0.6555606056087554
2020-06-16,0.6588628213401877,0.5875328960584082,0.8726554490920471,1.120018452219377,0.9512783897025638,0.6287523256394335
2020-06-17,0.7429383757236457,0.5946425504815014,0.8736904455113038,1.1012434776073765,0.9528194942113092,0.6241113097615897
2020-06-18,0.8404563447532687,0.5703197491234271,0.8866867981353818,1.0858669641728502,0.9541176948941756,0.6117482168790139
2020-06-19,0.9128904784613002,0.5940419620287425,0.8718115869301429,1.0596029531766622,0.9550136249674172,0.6018572850554972
2020-06-22,1.1093204427819958,0.6900179347928092,0.8561874825754652,1.0332035865107383,0.9564672306860044,0.6089771219835162
2020-06-23,1.8098211377365168,0.8110209190826787,0.8776106695062295,0.984432654804395,0.957301038681484,0.6143787607949184
2020-06-24,2.33907931937152,0.9686643202750628,0.9077113135543654,0.9593484885661712,0.9581703538506676,0.6318497289276214
2020-06-25,1.0038804967181307,1.0248000046001493,0.8978653688468747,0.9403509670775224,0.958923446725715,0.630706922790112
2020-06-26,0.9699226500142508,1.0387729368313188,0.913768340715717,0.9073389512079244,0.9603494668293924,0.639564014417182
2020-06-29,1.799771019382936,1.6244182666194722,0.9292391398287264,0.8598388495449876,0.9620574002651332,0.6040046217016379
2020-06-30,1.997869217950743,1.76972953112448,0.8494740607063865,0.7296233923414318,0.9639768729896436,0.6027344851671161
2020-07-01,2.155895865699918,1.7851134010102052,0.8605104442489654,0.7065203645397033,0.96438414010924,0.6083998320818502
2020-07-02,1.8035853988108623,1.785306843166758,0.8695703215290996,0.6935845176666415,0.9654728889837768,0.6270627744821501
2020-07-06,1.7757959080194905,1.7801049488014395,0.8722064470919998,0.6791609771951836,0.966320946572628,0.6433129176731569
2020-07-07,1.8526524919792624,1.6953199819794669,0.8772970554405619,0.6834358651428334,0.965995736450984,0.6792154669853964
2020-07-08,2.194562535745407,1.736126460758963,0.896885949906833,0.6974781708175745,0.9662767566534948,0.7222014059510209
2020-07-09,1.9403799928504255,1.831100798495603,0.9031038488514804,0.7172961168121524,0.9653351425405144,0.7289144105532847
2020-07-10,1.8808294618730763,1.994340361665448,0.9017989145348814,0.7654037481237942,0.964413937073388,0.7369607861077809
2020-07-13,2.7852518733478178,2.339017944654929,0.8743296768666934,0.8376211200106979,0.9627476097149889,0.7531534807263806
2020-07-14,2.910323158044453,2.738011834389323,0.8784650315278896,0.8809897993899467,0.9620606400838558,0.7594197305686957
2020-07-15,1.8534526609507231,2.427681529973833,0.895369831697448,0.9309352500401908,0.9616231632479314,0.7657900120486286
2020-07-16,0.8795082860508296,1.5898859607511289,0.8849288693278522,0.9750945539175936,0.9623702355034546,0.7650694286768803
2020-07-17,0.920467006123511,1.2370284272027885,0.6992753835998862,1.0221305863355223,0.9630019721406324,0.7618915669640421
2020-07-20,0.2611834311520354,1.0380365187746126,0.6625202152411954,1.0827091860954057,0.961448922342879,0.7607771025411167
2020-07-21,2.3670876678483026,1.2389117836085186,0.6459961051305331,1.1492548304573027,0.9609471698115272,0.7791841936890459
2020-07-22,2.950202520355241,1.169498919089429,0.6150222345350191,1.2098596931449972,0.9596863792429184,0.7943982916969813
2020-07-23,2.224063315478206,1.3129333492327475,0.6133842183889268,1.2656974471380609,0.95941032052184,0.813800735269795
2020-07-24,2.8708694547359395,1.4459925473122794,0.5492983470174025,1.306744857907259,0.9580618198621588,0.8254899327740275
2020-07-27,2.6106556681845188,2.0961660530837443,0.6811198412548087,1.3668022018951018,0.9550386631282368,0.8436159425304136
2020-07-28,2.370704366028762,2.496294680751536,0.6660624287625764,1.4110285477281006,0.9520481118385,0.8778545487381956
2020-07-29,2.341076743782988,2.5936284366282547,0.7559692343218485,1.419100912740399,0.9467741623522145,0.9041879904620274
2020-07-30,1.383309713918758,2.666443714967088,0.752130420486341,1.4236102361901706,0.9443910908270384,0.9243495480651048
2020-07-31,1.5334967174636436,2.733575993972021,0.7407919851179358,1.4446060094991044,0.9419413118238676,0.9522990949787146
2020-08-03,2.242148458440151,2.669785337446733,0.7269181725172863,1.425237176055682,0.9375891301935464,0.957658177237963
2020-08-04,1.8602064659464543,2.2555687532027147,0.5339971132127622,1.3854821790194691,0.9330006311236928,0.9537721521088331
2020-08-05,2.570767991863167,1.6573710668568105,0.5350115406201287,1.3292995409015282,0.9244846375867884,0.947672502952413
2020-08-06,1.8532361946152165,1.4347818597943898,0.5281581899923752,1.2539437310275567,0.9173817579605048,0.9427971082161544
2020-08-07,0.988206431006677,1.274371304349112,0.5060531750168323,1.185678207559126,0.911328242884229,0.9290292379683056
2020-08-10,1.315496316157725,1.0518097049563415,0.5291114190082682,1.1317653670959795,0.9046607370395422,0.9220431749636584
2020-08-11,1.5715450095045342,1.1441831718783109,0.5168968848012742,1.08093583182995,0.9003615315361542,0.8955234804841731
2020-08-12,1.8197561874257515,1.116633838835449,0.2831209548294897,1.0496116530370942,0.893623510651456,0.866651850629369
2020-08-13,1.2687474643814058,0.8989732941154767,0.3593768321779106,1.0200945766478526,0.8860182146242518,0.840741755403293
2020-08-14,1.7260923592954818,1.340628524888031,0.4432741428381789,0.993270331953922,0.881734797399496,0.8219110270883752
2020-08-17,1.731549005016286,1.5770109678641024,0.2673732732282955,0.9614664219362924,0.8752095887464452,0.8137082697943749
2020-08-18,1.6944644197435494,1.668872138164713,0.1863719659886752,0.9313050571533966,0.8717761034976258,0.8100793951055179
2020-08-19,6.151502780876085,2.5773655087957623,0.2535142546582157,0.9298607558309124,0.8761535292055883,0.8084451218569452
2020-08-20,6.17303394512866,3.079117391946932,0.4786054231638632,0.9183132363566452,0.8880775232752346,0.8114509702229181
2020-08-21,8.91498243566651,4.060821923132473,0.6167880611540559,0.9298971557069776,0.890666510619004,0.819504437158944
2020-08-24,6.83369947756311,4.12240489121771,0.6406162708085268,0.9419511641208514,0.8919013295295194,0.8262849558540465
2020-08-25,1.7238826858255372,3.842670549509162,0.6331600581815096,0.950543986503472,0.891524270808071,0.8275320942801102
2020-08-26,1.5788760867160727,2.9531897016794337,0.542800310879019,0.9792240441796288,0.8910085087271081,0.8301954421596635
2020-08-27,1.732834491902974,2.627043142587876,0.5425820689203524,1.0337627915404022,0.8904122685884424,0.8308804161441847
2020-08-28,1.8041133120990944,2.120632526488939,0.621534765865472,1.011878040117426,0.8910980735356733,0.82116055512187
2020-08-31,1.8130739163353409,1.6313069257365704,0.486728818201894,1.0088878571818949,0.8940426987308477,0.7999008997153505
2020-09-01,1.455210010597785,1.5161515354419404,0.4337506096685737,1.0012268897436587,0.8970907317429746,0.7762223569018706
2020-09-02,1.2357564507431815,1.3455615676250086,0.534666614151707,1.0195614037433216,0.9017949717427548,0.7296187463476448
2020-09-03,2.25178099287992,1.724717034925869,0.5313948283443034,1.1052430253871626,0.903534530493272,0.5799124463207418
2020-09-04,1.790999508194621,1.802223747379635,0.6788317115684185,1.1351637332338718,0.9023660815930712,0.5035846251995513
2020-09-08,1.7800652211117625,1.756692045106345,0.8950991887703396,1.1541902342026902,0.9007914768858832,0.4660530579978126
2020-09-09,1.6616344188405938,1.6336855189778705,0.8856270195293554,1.1764058167950435,0.8985997892670626,0.4731791847114345
2020-09-10,1.8408839819606468,1.6968856220562736,0.9148088678754368,1.210403923599458,0.8961904370833695,0.5252889010585677
2020-09-11,1.8785465112329676,1.6719203299794287,0.9076488817026894,1.2472903642548208,0.8922502315422877,0.5664846218385972
2020-09-14,1.4533455011166636,1.729215741140439,0.9089209272391996,1.3010551818429867,0.8895399100341992,0.6138598182041806
2020-09-15,1.0979415159796682,1.860654818620057,0.9057626870204588,1.3409166239985495,0.8847534320661447,0.6460227379616139
2020-09-16,1.117571909315323,1.9869398925647817,0.8882196576886848,1.3625348004024338,0.8826997355244036,0.6784519817655305
2020-09-17,0.7305516873036941,2.163829967125471,0.8943539493100493,1.4017024121905337,0.878296919460465,0.6978303164667736
2020-09-18,1.464023911182211,1.8115372057644696,0.8908234124773998,1.4527379378917238,0.871035978392118,0.7213574919522188
2020-09-21,2.1441926173584944,1.999270279389912,0.8922219000421402,1.5184004606127204,0.860461772503095,0.7400247517195494
2020-09-22,2.048193282382742,2.2258148370615256,0.8874788928132652,1.5972262554360548,0.849018172638202,0.7469537165815567
2020-09-23,1.9104802668529115,2.17513953889194,0.9128823381834702,1.6417244783968252,0.8408759575297677,0.7506288259274974
2020-09-24,1.5914595447397155,1.8723624792658389,0.866077651359172,1.719679542096152,0.832139635327673,0.7455563416105984
2020-09-25,1.3224773496413071,1.7011618095145895,0.9069891956164028,1.803900803523918,0.8245116079840815,0.7363895841967653
2020-09-28,1.3150434019596935,1.7254777596511583,0.8772466291841177,1.8866480826697327,0.8133911223301882,0.7294422291467552
2020-09-29,1.041784700238228,1.5185744360981106,0.8708356487589995,1.9928314328626424,0.8032165009645066,0.733211868907451
2020-09-30,1.018267590581218,1.3212036275344516,0.8908579327881839,2.066646405477073,0.7973127689284266,0.7331777956577352
2020-10-01,0.8798959029332729,1.072629259301041,0.8660524758555505,2.1674789566187243,0.7877667662281806,0.7375608755409137
2020-10-02,1.1709504178229793,1.1004042091306778,0.8958562105817295,2.225487567389444,0.7802750336760221,0.7384848446048672
2020-10-05,1.5865972927919327,1.0383369916892526,0.9016653226028656,2.276509924263389,0.7631422022142097,0.7381635386382839
2020-10-06,1.030280183062463,0.9745308556839488,0.9068926259956356,2.2944983255654825,0.7462414518717705,0.7511330697621997
2020-10-07,1.575522940219942,0.9294448635930324,0.9118568156025332,2.3288365581858743,0.7276692177593723,0.7529866705607818
2020-10-08,1.3099027839872477,0.9061418567703996,0.9158830442248994,2.352801855276244,0.7059655426605531,0.7702046521617015
2020-10-09,0.8804824983632752,0.8086675550446463,0.8757550388968133,2.3415499625992453,0.6891034949426573,0.7909844714506087
2020-10-12,1.2628535974822206,0.9207273852258676,0.8862417191284128,2.293832521774135,0.6747113237001677,0.8149711835483383
2020-10-13,1.65397041414264,1.3268104405759755,0.7968138196671752,2.1990816924061143,0.669522760586396,0.8371617996755799
2020-10-14,2.405838068747589,1.550664820864725,0.8000175210260312,2.1391848338373154,0.6686423200895351,0.852081354881282
2020-10-15,2.701259435609712,1.7457834113728312,0.7960944037353109,2.109168946367659,0.6692276938393651,0.864434639126133
2020-10-16,2.3099696814623467,2.000648444478914,0.8063160554762328,2.081426760705488,0.6620853635253333,0.8774234431272299
2020-10-19,0.5507258747082999,2.166488093747914,0.8246951283837665,2.0610432710982365,0.6584305458502172,0.8849986349366027
2020-10-20,1.177652156504145,2.509125474256628,0.8308847952953312,2.0589310631477384,0.626289447815956,0.8906735967840554
2020-10-21,1.206836637411261,2.038187253655667,0.8623262533525441,2.0594330928558544,0.6033387903065668,0.889444583410103
2020-10-22,1.832670464803961,1.476229133761437,0.8487450505042892,2.0638430778745738,0.5875178604062874,0.875960670819649
2020-10-23,3.319398305057537,1.426571920566827,0.7762702237126476,2.0738987051094826,0.5797742207499963,0.8670919190566289
2020-10-26,6.21400742650793,2.6153922729796,0.718242391032634,2.095239571503041,0.5812396428760258,0.8517314806640355
2020-10-27,2.801846540950677,2.457205009956912,0.8764323838743389,2.089285392813621,0.5827446519164897,0.8348398802334034
2020-10-28,1.3337722462378876,2.2030146585315986,0.9191429545110944,2.067067290720926,0.5808518431177625,0.8118881128096718
2020-10-29,1.3119633722561022,1.393601325724604,0.9120106776505248,1.9874782121105836,0.5812726382229186,0.7722810095589023
2020-10-30,1.2759981640430618,1.2847545762063126,0.943154938866336,1.946243365579523,0.5839623807558337,0.7112853152328291
2020-11-02,1.3650889101426744,1.0390884427164764,0.9533366566145428,1.914161483487559,0.5751359116495507,0.5900293186610264
2020-11-03,1.998921309431711,1.0157634277423868,0.8330378928684937,1.9173417684011191,0.5653019230878915,0.4031183818960825
2020-11-04,2.885868086989174,1.177541624272239,0.7903339435186519,1.9277638826866077,0.56315616075407,0.1414175388492956
2020-11-05,2.0265906235021567,1.8497818895379208,0.7588060575849696,2.1111723828076188,0.5630889485038042,0.0815042622347052
2020-11-06,1.42870670794912,2.0430622991821195,0.7931508786773774,2.2653101441230072,0.5873714457515612,0.0392314367086667
2020-11-09,1.506400928155404,1.9327973642787368,0.7376944343027892,2.405266915848527,0.608115806713618,0.0736010431189292
2020-11-10,1.3546277027752351,1.7187479591867894,0.7559415791838693,2.4513139484716358,0.6465244972305041,0.1459820313363227
2020-11-11,0.4677639518429173,1.3894150286079383,0.7258120747765479,2.479339629403518,0.6760184470452334,0.1040265662596264
2020-11-12,0.6962276685493054,1.1168683483876745,0.7250267529710103,2.4832459970087406,0.7061901656385963,0.0512177323943202
2020-11-13,0.7899693263536784,1.145634884683696,0.6762164955467292,2.506154046883548,0.7232840158108939,-0.0011771497344759
2020-11-16,1.40410971912116,1.0711737112928734,0.6843971438404824,2.501299322829612,0.7477218006555613,-0.0244061179331929
2020-11-17,0.977102928949918,0.4948809129392441,0.3460747825952392,2.446371837053297,0.7742467687312552,-0.0399993337605629
2020-11-18,0.800325230711397,0.6127455143379671,0.3180315274528226,2.4132649817508924,0.7929536667135462,-0.0037714708678055
2020-11-19,0.8774383583521728,0.7437987096756948,0.6814515843444747,2.4057076221879634,0.80628524940601,0.14660860030659
2020-11-20,1.0980127235824408,0.9293905783574808,0.727400073040168,2.405773507694433,0.8235987339166835,0.2735709314616943
2020-11-23,1.0982214193931104,1.0340624004441596,0.7212123610138884,2.407516989287556,0.8287061175935176,0.3395874813998869
2020-11-24,1.5198622403107498,1.1910477846289218,0.7669323014378632,2.427087390733897,0.831982872679505,0.3925638878676523
2020-11-25,0.9664257711134572,1.012900724341145,0.728609278826525,2.4250892879925336,0.8365240873375648,0.4576098162396442
2020-11-27,0.979966434748315,1.1262523185909037,0.7837954103575808,2.3952385611056557,0.8411497437161406,0.464845085771817
2020-11-30,1.2698711436714534,1.190942506820989,0.8101634707721707,2.345456344865532,0.8474933509628161,0.4955658605150926
2020-12-01,1.7208422074311156,1.13341136581386,0.8042068951230492,2.308699898977318,0.8509228857915956,0.4807310459171379
2020-12-02,2.187956390920192,1.1566622368644552,0.7791674881724244,2.2460244789914108,0.8563900030767833,0.496658130134109
2020-12-03,2.5536182507021405,1.4899670981550603,0.8254121915266478,2.201484382681888,0.862129051140212,0.5578037488035297
2020-12-04,2.688304198799527,1.716399374883903,0.7603807373062118,2.1522841430051307,0.8681585336775813,0.5897341738397799
2020-12-07,2.1447012021099225,1.9140798103794168,0.8251116768034069,2.0711154551851925,0.8734214841796113,0.6480667365182952
2020-12-08,1.5405710829331474,1.97915274514132,0.7753545109520193,1.9895511670853665,0.8775483431945115,0.6998111712343391
2020-12-09,0.571264997688987,1.7010070440496414,0.7479579018076655,1.877950138787368,0.8812026326730059,0.7478416730524815
2020-12-10,2.204891627356507,1.7742610341779332,0.7468175341501894,1.780647568917572,0.8834722130076201,0.7829437700530673
2020-12-11,2.9377214843891406,2.1269186057799447,0.7762261130020125,1.6953625755545845,0.884918988540102,0.8099329406885892
2020-12-14,2.5756399586691323,2.7452654008955077,0.8191356698143212,1.6430318023895425,0.8876178171230072,0.8369369811358459
2020-12-15,2.2035113935588653,2.9807498476465137,0.7742500005494368,1.5917274460235125,0.8890716377977069,0.8634397222950858
2020-12-16,1.1610875253070492,2.8660591661989,0.8016176878402446,1.525529750575851,0.8891363103336275,0.8773938198146521
2020-12-17,0.7979963628951315,2.656210954656118,0.7379112160668093,1.4516089603535265,0.8888504363446729,0.8879477777905055
2020-12-18,0.8396084867090229,2.1366712031256863,0.7139567236890687,1.378935947227501,0.8865349698951296,0.8921077316706528
