,Date,GME,SPY,IC
1003,2023-12-27,18.370001,473.5065,-0.6433289103965365
1004,2023-12-28,18.07,473.685333,-0.6549931995499902
1005,2023-12-29,17.530001,472.314026,-0.67330138388765
1006,2024-01-02,16.67,469.670776,-0.6787162259733229
1007,2024-01-03,16.690001,465.835144,-0.6080210030990878
1008,2024-01-04,16.360001,464.334625,-0.49298394742935164
1009,2024-01-05,15.96,464.970642,-0.3822294512121108
1010,2024-01-08,15.79,471.608521,-0.23405928686541283
1011,2024-01-09,15.16,470.893066,-0.08392758793081466
1012,2024-01-10,15.73,473.556152,-0.012773391449600614
1013,2024-01-11,15.25,473.347504,0.09297017719968577
1014,2024-01-12,14.75,473.675385,0.2016420321737978
1015,2024-01-16,13.98,471.936401,0.2765266909232029
1016,2024-01-17,14.08,469.31308,0.26421843872057144
1017,2024-01-18,14.29,473.486603,0.23617000069828045
1018,2024-01-19,14.51,479.38916,0.20226780598949384
1019,2024-01-22,14.9,480.40274,0.13877056241876315
1020,2024-01-23,14.18,481.803833,0.10728646490725774
1021,2024-01-24,13.95,482.330505,0.036140885489877164
1022,2024-01-25,14.52,484.953857,-0.08420900118339653
1023,2024-01-26,14.49,484.337769,-0.009874381172392184
1024,2024-01-29,14.78,488.173401,0.07308429197472678
1025,2024-01-30,14.55,487.795837,0.020215151282585078
1026,2024-01-31,14.23,479.836304,-0.06786183212180417
1027,2024-02-01,14.42,486.116516,-0.17070361819868396
1028,2024-02-02,14.73,491.234039,-0.22897493140715924
1029,2024-02-05,13.46,489.445374,-0.2630539264934347
1030,2024-02-06,14.1,490.866364,-0.3067445049370947
1031,2024-02-07,14.07,494.960388,-0.345959365126953
1032,2024-02-08,14.35,495.179016,-0.37838622647140907
1033,2024-02-09,14.66,498.040863,-0.4003657223571923
1034,2024-02-12,14.73,497.822235,-0.3845335501463637
1035,2024-02-13,14.17,490.965698,-0.38514625688229326
1036,2024-02-14,14.41,495.427429,-0.36285204627825124
1037,2024-02-15,14.51,498.845764,-0.2692267045084805
1038,2024-02-16,14.12,496.361511,-0.1810878006270014
1039,2024-02-20,13.49,493.628845,-0.08158948851862015
1040,2024-02-21,13.41,494.075958,0.004511847214838459
1041,2024-02-22,13.36,504.301117,0.10522160795549343
1042,2024-02-23,13.51,504.648926,0.17259666568995832
1043,2024-02-26,13.68,502.800629,0.20683526130054977
1044,2024-02-27,14.21,503.734711,0.24046835392835042
1045,2024-02-28,14.24,503.06897,0.2802411199318414
1046,2024-02-29,14.27,504.877472,0.31136395373106396
1047,2024-03-01,14.95,509.617371,0.3373848994036031
1048,2024-03-04,15.22,509.070862,0.36490437447271384
1049,2024-03-05,15.0,503.983154,0.39975932061293773
1050,2024-03-06,15.26,506.536957,0.434913914657986
1051,2024-03-07,15.26,511.565033,0.43694291204429486
1052,2024-03-08,14.65,508.494537,0.4489349218998163
1053,2024-03-11,14.43,508.057312,0.4714299724733293
1054,2024-03-12,14.72,513.522705,0.4932207705784697
1055,2024-03-13,14.87,512.717712,0.5072208163930529
1056,2024-03-14,14.63,511.704193,0.5276529459198946
1057,2024-03-15,14.24,508.190521,0.45264238263853485
1058,2024-03-18,13.91,511.210754,0.40780057335826864
1059,2024-03-19,13.41,514.051636,0.488533514542394
1060,2024-03-20,13.48,518.806274,0.5245622927083822
1061,2024-03-21,13.66,520.520752,0.5450007381823073
1062,2024-03-22,13.1,519.533936,0.569096764013256
1063,2024-03-25,15.12,518.098572,0.5869398976406608
1064,2024-03-26,15.5,517.141663,0.5946643374827288
1065,2024-03-27,13.17,521.48761,0.5950433609800297
1066,2024-03-28,12.52,521.387939,0.6043820082727848
1067,2024-04-01,11.99,520.480835,0.6287204333948555
1068,2024-04-02,11.28,517.17157,0.6462900775001998
1069,2024-04-03,11.38,517.739685,0.6594069126015576
1070,2024-04-04,11.53,511.420105,0.6754884836453323
1071,2024-04-05,11.25,516.762878,0.6864309698818797
1072,2024-04-08,10.83,517.05188,0.7039127238534173
1073,2024-04-09,11.01,517.650024,0.7319758593143769
1074,2024-04-10,10.85,512.466736,0.7524105962619199
1075,2024-04-11,11.29,516.334229,0.7598917238196341
1076,2024-04-12,10.77,509.207245,0.7636040352851509
1077,2024-04-15,10.06,502.82785,0.7691503542114502
1078,2024-04-16,10.37,501.910797,0.752956047725958
1079,2024-04-17,10.3,498.940369,0.7468142624325569
1080,2024-04-18,10.31,497.913666,0.7377400706637628
1081,2024-04-19,10.42,493.567688,0.7097407249292316
1082,2024-04-22,10.01,498.113037,0.6771601582100059
1083,2024-04-23,10.16,504.023956,0.647105894666787
1084,2024-04-24,10.93,503.784729,0.6123469549549156
1085,2024-04-25,11.21,501.870911,0.5775474510435886
1086,2024-04-26,11.9,506.62558,0.5398795888540628
1087,2024-04-29,11.29,508.419769,0.500334007431309
1088,2024-04-30,11.09,500.365784,0.460065888301491
1089,2024-05-01,10.91,498.741028,0.39783605050910403
1090,2024-05-02,12.76,503.405945,0.3059879306979636
1091,2024-05-03,16.469999,509.645844,0.21354861923309562
1092,2024-05-06,16.309999,514.908875,0.14727353319868897
1093,2024-05-07,16.309999,515.477051,0.08140254185550598
1094,2024-05-08,15.92,515.526855,0.012714858756115546
1095,2024-05-09,18.01,518.497253,-0.0659382041019729
1096,2024-05-10,17.459999,519.165161,-0.12476197306512653
1097,2024-05-13,30.450001,519.234863,-0.188521393739816
1098,2024-05-14,48.75,521.617188,-0.1611889422104268
1099,2024-05-15,39.549999,528.076416,-0.013781442463929915
