Date,cov_price_6,cov_return_6,cov_std_9,cov_price_14,cov_std_15,cov_price_22,cov_std_41,cov_return_60,cov_std_64,cov_price_72,IC
2020-05-21,0.9572911977251588,0.9220460671329632,1.7695580333620369,0.2727940426832927,2.089624566901913,0.3357240669664702,0.8234091577886372,0.8993986181312901,1.6523749587066876,0.8605326285039406,0.4750635592350414
2020-05-22,0.9358812440045056,0.9185222645878616,1.4827792297538458,0.4355142969164622,1.711668764530508,0.2895693710946495,0.8603744480416856,0.8988325586598749,1.6146297591755776,0.8485076191807716,0.4225786252212873
2020-05-26,0.9738435968363104,0.8943275522923194,1.3971699996071432,0.5538403309913547,1.5940961708491608,0.2259090928761672,0.9065425171894644,0.8992319780643833,1.5626923172450955,0.8338621058054042,0.3454363071076116
2020-05-27,0.8960688807096902,0.9374475005091056,1.826533874011696,0.7455868032420457,1.760247968446688,0.3037253488570618,0.8973757924269834,0.8999181058690919,1.4812431342578316,0.8206231517554576,0.327269933674283
2020-05-28,0.9639782422169354,0.8283547487220421,2.597300921771148,0.8672982031968851,2.1727676737789903,0.4972969884290733,0.9806788133179016,0.8958977826802926,1.4029824664190984,0.8071418403619055,0.3470180610307158
2020-05-29,0.99000677669946,0.8605044427567566,3.156733674913216,0.9182652455862818,2.395468826831708,0.6082086217667272,1.0233740997761254,0.892528173294484,1.3077296646140633,0.7913197568649792,0.3459904986564905
2020-06-01,0.9291828726868588,0.8454542862053552,3.4411253151191508,0.9320324865624988,2.355004747291644,0.6883823405219839,1.0526410137328828,0.8916268152990179,1.2172004502954643,0.7705180873791796,0.3329812415649095
2020-06-02,0.8604172792379886,0.831190437020563,3.1657142659057427,0.9396306980674402,2.301407843758774,0.7412451537997335,1.114565958954158,0.8919704907898576,1.1519576383876498,0.7482429773013787,0.3383354858796484
2020-06-03,0.4161585094383295,0.8834031630136515,2.950544427225436,0.938670614924061,2.2025870460164683,0.7924041605031742,1.1849779435231331,0.8904975967774696,1.054197808565391,0.7203875876134282,0.3268546756323747
2020-06-04,0.611820323674274,0.8360064959588018,2.6792273845919605,0.943144671333404,2.2394392039054822,0.8750011900557216,1.334387346947934,0.890862136010543,0.9824280343692812,0.6941834348092139,0.325577945170821
2020-06-05,0.829282953564768,0.8645296027196888,2.792569445426332,0.9565615874140196,2.439863735635934,0.9158000601191872,1.4544872553698989,0.878260062202881,0.9044291935219808,0.6706228410765677,0.3357336108555763
2020-06-08,0.965480010083668,0.51746456067664,2.4431364579791226,0.9675456253212946,2.606791962063287,0.947084198362838,1.6008793379817643,0.8724506524018245,0.8767375550779223,0.6646506131670117,0.3141269919558321
2020-06-09,0.9685107764507124,0.5709987032910604,2.4117073221364973,0.9741531231892026,2.6211238602990683,0.9681824464305708,1.6839247785126568,0.8728732014208301,0.8898245823527164,0.6730191001700374,0.291028222187133
2020-06-10,0.95193607953009,0.6005334558250397,2.444269918542908,0.9724939552629372,2.5330109891786297,0.9774726019740516,1.6856528805017523,0.877326255212741,0.9132070468134148,0.6827508285012699,0.3033631734315181
2020-06-11,0.8314215120833709,0.767694384422369,2.519064282876039,0.9599143192480618,2.438111014227985,0.9770297872888044,1.6905839044322604,0.8621865018977395,0.9115334272705676,0.7025680186267427,0.3617391221971228
2020-06-12,0.9407724374855126,0.8199273783742163,2.294965470839366,0.9521655851405932,2.3692925596496206,0.9759737588297388,1.7007091015018898,0.8291755007462298,0.909291806799708,0.7099698738073368,0.4150750771855892
2020-06-15,0.963929342410041,0.9138813214584588,2.1771345520499024,0.946324762061755,2.302335790805929,0.9741486771012812,1.725900886221739,0.8364507464652853,0.918436468210648,0.7153921751414377,0.5120709232902148
2020-06-16,0.9701934192211622,0.9458965296674308,2.0440018262861885,0.9391102063759832,2.143575282756001,0.9715219467928332,1.726975815256511,0.8222875131382661,0.9100240158541912,0.7289385279944219,0.6190038308334057
2020-06-17,0.9500014358187888,0.9351194179964666,2.093677752798847,0.937297860118058,2.1509479074987192,0.9696406132942,1.7171671924624707,0.8235760911736452,0.9291256359302872,0.7366505089364763,0.6955590937310229
2020-06-18,0.882857914859977,0.926604547314096,2.224664352722434,0.919685334004918,2.2615464268328638,0.9557118954780008,1.715070251356412,0.831285508076187,0.938234606756212,0.7468205890572082,0.7391775114932918
2020-06-19,0.5718174696219868,0.9226977524138243,2.2207465276233966,0.8860923686871595,2.4043819479277238,0.9400623488827452,1.7486832147011908,0.8263994783671208,0.9446875067167936,0.7528480049732976,0.7592553584500401
2020-06-22,0.0071959481630768,0.9563757279208486,2.036966789183767,0.8632766238476475,2.4926331440385385,0.9188994880503626,1.7602958935278514,0.7984240576956082,0.956627632788916,0.7533315864040868,0.7600280259205565
2020-06-23,-0.1610766686427255,0.7915426845178127,1.674459200238409,0.8164705157656756,2.659410391707732,0.8819507835045406,1.7711446784747646,0.7984279090276308,0.9808090103257224,0.7534675081340726,0.755915754407792
2020-06-24,0.3309233010257431,0.7710332870234299,1.2794927794558033,0.7848704908651392,2.739460000832238,0.8317088141159413,1.770094317988826,0.785247701340481,1.003161586459162,0.7558013894635077,0.7460414189292365
2020-06-25,0.7606750542517501,0.6758552800664862,2.088626005236973,0.8294626735358961,2.8113828799533027,0.7915740458999772,1.7940324917154904,0.773476322092224,1.0329662075859944,0.749711657089501,0.7173251769332868
2020-06-26,0.7104057836539618,0.773516517717982,2.566576253943466,0.8160499106784352,2.7869411466188883,0.778179634201363,1.820844493656536,0.7776225989896055,1.067742910014026,0.7744549016677227,0.7406071250523913
2020-06-29,0.8899213747728814,0.8256649755695928,2.184391638853191,0.7802864621974622,2.6316238591947485,0.8237833077384196,1.840432683081782,0.7737797414332819,1.0886507942289974,0.7699596151623882,0.7181739158233903
2020-06-30,0.8662903600952657,0.8891346138250107,2.052478780952181,0.6770029231772822,2.5198350236520874,0.8407635368745897,1.8651223898682765,0.7682241645847451,1.1194047548426094,0.7729607038945413,0.6730651446140745
2020-07-01,0.7661307558926177,0.8605251618293224,2.011951921463146,0.4326145915178247,2.309291653086113,0.8207665327162903,1.9192766179646523,0.7626320326096412,1.1379615160717538,0.7582720069323265,0.6717239814216972
2020-07-02,0.3046752734222858,0.896566303534485,1.9049972209633936,0.3712337108951592,2.304427084542739,0.7847318175236547,1.9702218613338367,0.7594279649048626,1.1594546363138851,0.7422441367732824,0.6690084457681397
2020-07-06,0.2047572318888957,0.875942727996963,1.657134515684298,0.3838487790470207,2.688693990588648,0.7377264680739881,2.004066267831992,0.7530589851502263,1.193497789271353,0.7210364965086581,0.6390435194126598
2020-07-07,0.8407199337260224,0.8883066702611302,1.2958432988982505,0.4246310260306853,2.3633784578075256,0.6742862195606105,2.023324433600551,0.754501548380333,1.2258428034974187,0.6845979343736422,0.6184272341641165
2020-07-08,0.6621824350824844,0.9600139093963498,1.0554904810251091,0.2855124724187557,2.204217518234528,0.6466434117814631,2.0569661764666547,0.7513166670835953,1.276564055665333,0.6692078364149552,0.6002447744531139
2020-07-09,0.5800747970919332,0.9039587418345024,1.0136508692257615,0.2049580643670086,1.7078536058809388,0.5469571082771902,2.0576712102219155,0.7678982035329089,1.2973583655375949,0.6669195711733202,0.5834771972029522
2020-07-10,0.5987083302398774,0.931227859298083,0.6484726890039244,0.0941986863730268,1.5812659415982733,0.3336876580980384,2.065253419590144,0.767282741037183,1.3333037620331214,0.6760149511283211,0.5523259721554004
2020-07-13,0.79298582503392,0.9458555707180633,1.2023756140459,0.2556520224922917,1.3512521056205138,0.1262961628501296,2.068453592297,0.8156374740856281,1.3448762745815257,0.6772423896350781,0.527409678729528
2020-07-14,0.4870702100723953,0.8593141530944698,2.288174587831783,0.3299090138763539,1.3825958200057566,-0.0414639951836963,2.121120253301053,0.802051580218404,1.342545256928933,0.686130401646178,0.5204563928386076
2020-07-15,0.6828457341042934,0.7366692027490553,3.162262580918126,0.4573856189977018,1.4113334126561687,0.0569718175422936,2.181367531479403,0.8073060646358093,1.3551222684613842,0.6860793849476418,0.5148333483688984
2020-07-16,0.7452017996931751,0.6290821999164774,3.368246639797944,0.5985982346696391,1.4371894697051462,0.2665999231369957,2.194959616923956,0.8009566793747932,1.350785563536258,0.6710145501107304,0.5248788576846989
2020-07-17,0.7938886695592698,0.4638771533756762,3.740706631326489,0.7500436724432286,1.634225756406965,0.4544358149227221,2.1793616210093294,0.7961455513006519,1.3581695970999754,0.665804185954009,0.5470676115767102
2020-07-20,0.6483410792558816,0.5060121585525987,3.3643494690022764,0.7928527386748649,1.6398521268468949,0.5379723572580302,2.1755756685366445,0.7956696330985792,1.3435382882619815,0.6442851053987841,0.5369716335330242
2020-07-21,0.1321291313806647,0.292217458621208,2.748780194113521,0.7847740859258546,1.8431030141221632,0.5847653901488736,2.127379409791166,0.8033675522165932,1.3306438784439636,0.6355598968382158,0.5202515831935959
2020-07-22,-0.1040021956103158,-0.1473423992698482,2.28134009856931,0.8194231180143609,2.0495947876479508,0.6629962401551414,2.095963783867771,0.7992868442063792,1.3272309483308329,0.6373321599052664,0.5263285422505486
2020-07-23,-0.3567671547755096,0.0703706107603293,1.0459452820054211,0.7817705084007265,2.0649343227160784,0.7159254521629008,2.0313301051223656,0.7956896067967091,1.3354011321199235,0.6450877218749879,0.5271158655164835
2020-07-24,-0.2715306849784487,-0.0258373973562931,0.8547662564645986,0.7557736187729462,2.1582508194840964,0.7397096928528423,2.0617163884242733,0.7917250328914969,1.3393209252383087,0.6898347337740431,0.5493451843502173
2020-07-27,0.2430892527742815,-0.3201288682551704,1.1533560410595376,0.7475260929586192,2.229050805228729,0.7625034443977264,2.0802511042351863,0.7876906676846878,1.349025110618307,0.7160046539055585,0.5493170515445496
2020-07-28,0.2345725864098856,-0.2036008279615162,1.7053815529323828,0.6560769224789389,2.17863293648182,0.7622336568234559,2.10099508714503,0.7864036444616027,1.3497779353625032,0.7188064918022017,0.5731144769863468
2020-07-29,0.4768231975040211,-0.2801732847913999,1.6350172103414615,0.5964776302288544,2.106158863178972,0.8248384477935713,2.1285862747020405,0.7782120628387115,1.3576491945686484,0.714461171521998,0.6016533934245494
2020-07-30,0.492771817236163,-0.2325856227253411,1.5960849148026044,0.3907995473929327,1.9255712091749264,0.8348450397952313,2.1217450772361053,0.7753117840787308,1.3679389891587237,0.7067346912043377,0.6348022878509254
2020-07-31,0.3249883943684035,0.2116415961864095,1.844847237283608,0.1661330486842168,1.2107401314395057,0.8164489198168148,2.1138388352710007,0.7790838348144917,1.3636508358003476,0.7072352968209671,0.6298089136552629
2020-08-03,-0.0571502495571863,0.3092284666934773,1.7958167659529325,-0.1473233986828426,1.183646200711533,0.7713358501711771,2.0393188966624742,0.7813234172329779,1.36093069282047,0.698583341923171,0.6239752938868544
