Date,cov_return_8,cov_price_10,cov_price_18,cov_return_46,cov_price_70,IC
2020-03-20,0.9182927155281196,0.9707798415166472,0.9776387281043388,0.886776463820091,0.0,0.9358039520801916
2020-03-23,0.890839529593944,0.9673529870071229,0.9772472615136208,0.8751262559879031,0.0,0.9253350078111536
2020-03-24,0.8783651130075456,0.9721079182478082,0.9767466439485977,0.8772111080424838,0.0,0.9056564418377996
2020-03-25,0.8860888131150804,0.9533869180052378,0.9767632307203604,0.8777842709825198,0.0,0.8944389545256755
2020-03-26,0.8928023335353217,0.912081019943882,0.9792392905523037,0.8955859587904262,0.0,0.8865224145943527
2020-03-27,0.9473588797623049,0.9432652639934774,0.9791369988396331,0.8899353731116327,0.0,0.8869130715313325
2020-03-30,0.932706255002662,0.9629558092395694,0.9814151088316445,0.8919242213072497,0.0,0.8815448112220209
2020-03-31,0.932527746813507,0.9519576167275492,0.9727497964552556,0.8928749960702099,0.0,0.8793363890507256
2020-04-01,0.9102319994327701,0.9556944388149711,0.9704128977681294,0.8926309955825029,0.0,0.8715842792634061
2020-04-02,0.9173542297668578,0.9443929232685534,0.9565642611096686,0.8871024450824911,0.0,0.8533626333072668
2020-04-03,0.8765981582604863,0.8746267135735304,0.9203703278624106,0.8775508167364283,0.0,0.8656210792750157
2020-04-06,0.8373918816854267,0.7887862089991016,0.8641043389705971,0.8699007347516421,0.0,0.8760448787893984
2020-04-07,0.707351201272792,0.5104939998643085,0.8466832089173244,0.8699458926375878,0.0,0.8822319941690621
2020-04-08,0.696850649735576,0.48665428479782735,0.8651983053304908,0.8664334258867619,0.0,0.9001166085168899
2020-04-09,0.6534520398086885,0.678468277356541,0.9149138627712108,0.8650261061916891,0.0,0.9262283321137308
2020-04-13,0.624657289272334,0.7769039066003376,0.9251481715525889,0.869268746850979,0.0,0.9367716177171348
2020-04-14,0.5893093981822178,0.8040608577311812,0.9345575868885381,0.8682896204753083,0.9435834086130933,0.9427340362974254
2020-04-15,0.6174667352744376,0.8618860502372062,0.9311340216457906,0.8718330824333103,0.9447913531800152,0.9419770463512994
2020-04-16,0.5232442906822174,0.8161529985808423,0.9142640425981772,0.866682213350505,0.9468443820366395,0.9402113732473464
2020-04-17,0.7086762330570706,0.5026070688726358,0.8544907393629328,0.8666398587718926,0.948243213099523,0.9426252770263212
2020-04-20,0.6667447835899863,0.5499727749679121,0.7983965767495155,0.8628450959244757,0.9503431860225854,0.9409084355543736
2020-04-21,0.6606971895883996,0.2615079659119487,0.7568299771259723,0.8482112650353535,0.9514080664400081,0.932559182714238
2020-04-22,0.7365550902867639,0.15630897336928345,0.7272528017015099,0.8474467810775307,0.9535759894592252,0.9210069147758574
2020-04-23,0.5492319497623355,0.07839247560745578,0.73161144862703,0.8431813535154099,0.9554253591882059,0.906913392947547
2020-04-24,0.6265926732878293,0.2896624994755549,0.710540110844144,0.8445280031479685,0.9576632874617153,0.8963896759239843
2020-04-27,0.6036546399181892,0.4135610510820751,0.7323541430291635,0.8412281145524401,0.9596215665539506,0.8849180477562175
2020-04-28,0.7151606059661566,0.6259174405550441,0.7336065921425369,0.8411530996975413,0.9611739742564225,0.8702642747584176
2020-04-29,0.6324984274770209,0.6847858113786662,0.6502698908300557,0.8410179362559363,0.9625327187486687,0.8590711384104432
2020-04-30,0.6729130088989075,0.8049597906071358,0.6986157516855892,0.8377692729882251,0.9636933282384056,0.8581130988684803
2020-05-01,0.6663039439946015,0.8752628728310823,0.7034114252210641,0.8364461459364919,0.964610533272403,0.8528482264809246
2020-05-04,0.6292207616278374,0.9038811160796667,0.6769248449730729,0.8348289930448182,0.9652903907013354,0.8308096751378751
2020-05-05,0.8148759212670139,0.9412533206470328,0.6958970494862041,0.8341427513234833,0.966174559952974,0.8036295926507998
2020-05-06,0.7751604807264197,0.9124701801331268,0.7865054776119648,0.8258343953011034,0.9676247951270038,0.7741070496962076
2020-05-07,0.7912993953517553,0.8882064332411979,0.8026324114334487,0.8303798656769995,0.9696385390077934,0.728090200155871
2020-05-08,0.8216807654406197,0.8686645016637906,0.8349377729675741,0.8268988356841868,0.9706021247919621,0.6782804984133449
2020-05-11,0.8356805320857253,0.862153208953185,0.8558208521667711,0.8249549294037805,0.9717225156784677,0.633189024069077
2020-05-12,0.9045907445491755,0.8657320082185066,0.8455945080053144,0.8258258767967278,0.973355492420446,0.5712114394572951
2020-05-13,0.8698334405496546,0.8711619107607517,0.8741023388338292,0.8230703222260066,0.9750682240417473,0.518179888879353
2020-05-14,0.8200468680573567,0.8751670610866652,0.896610994827367,0.8241734274822387,0.9751294955092105,0.4459369563834856
2020-05-15,0.7613239032606386,0.8433112487624257,0.9139773761218384,0.8062710435199206,0.9738880138970385,0.3760334922216973
2020-05-18,0.847310918071236,0.7479953627845952,0.8424127400712339,0.8053926524774908,0.9727344033653436,0.2899802714857511
2020-05-19,0.8505097039892987,0.8755608571374565,0.8239228319574976,0.8042068258562383,0.9715270908798863,0.2589329546659255
2020-05-20,0.9000310103157942,0.8809325273005382,0.8077364025937085,0.7744671398117001,0.9701114924741958,0.1919150059928582
2020-05-21,0.9227905630706092,0.9038781862807566,0.8041894507877588,0.8037727265227533,0.9681059336664002,0.125868112077102
2020-05-22,0.9226533417461291,0.8936999552691907,0.7891712623971929,0.7889818303708449,0.9658537590999074,0.0823133160015093
2020-05-26,0.9265517112010908,0.9024770942920222,0.7878226475452074,0.7802827580781659,0.9632762656552322,0.0185444344923659
2020-05-27,0.9773633888396381,0.9269645749172526,0.8289986015455434,0.7569196796847568,0.9607738831607299,-0.0072644384878193
2020-05-28,0.9683347227659406,0.9710038870658245,0.8793117719137573,0.7638667448135916,0.9572419993433878,-0.0244296074707104
2020-05-29,0.9487667149439599,0.9142469351602941,0.8402114550378643,0.7510948501816502,0.9519459117150004,-0.0533321287808348
2020-06-01,0.9509593638384037,0.8492923738101409,0.8614579304497821,0.7423417631262929,0.9461420558329757,-0.0756298664897787
2020-06-02,0.9051307473744576,0.7740807252431391,0.8865248316865436,0.6748810146664866,0.9408396037799278,-0.0890185232571764
2020-06-03,0.8243290454364655,0.8676423790206522,0.9030784767593301,0.6745444632576444,0.9369509488729778,-0.1107808235181822
2020-06-04,0.7676072447076814,0.8742870998903666,0.9166780447188745,0.6749049555669187,0.9369253125781977,-0.1329634865951825
2020-06-05,0.7432698168872315,0.9041748788546717,0.9365029588572218,0.657548052873781,0.9393134671507509,-0.1504305551427784
2020-06-08,0.741462962137278,0.9362151376330899,0.9369006338956706,0.6664936313509583,0.9417792344954612,-0.201980358073107
2020-06-09,0.8778028267562263,0.9705792748685923,0.95199292664294,0.6858763497766974,0.9453990155293421,-0.3240988743992758
2020-06-10,0.9678962453312914,0.9957870516457978,0.9591979209767041,0.711801196144555,0.9523655714969956,-0.449967168464824
2020-06-11,0.991006149978952,0.9831354984713746,0.9571877201092749,0.7106646954494993,0.9573777324168071,-0.5401448550919987
2020-06-12,0.9493576033526087,0.9638836873155878,0.9516894667280472,0.701807594256523,0.9609948482595275,-0.4829724357864209
2020-06-15,0.9097229371312401,0.960466519142997,0.955193719048191,0.7924690638709189,0.9617568958132197,-0.4054331736560761
2020-06-16,0.9087222878232254,0.9603382940381815,0.9536461521134549,0.795777330020922,0.9631848647487731,-0.3163165633747942
2020-06-17,0.8941798311200956,0.9430497544733865,0.9474807022502484,0.7814536597226053,0.9638700820578543,-0.2857163214684441
2020-06-18,0.894832977435611,0.908349589710153,0.926695303178187,0.7969260800691927,0.9630478058652577,-0.2395750131019317
2020-06-19,0.9013779828711058,0.8891155192765581,0.9112914718895441,0.796363826797236,0.96291225745015,-0.2018157098590347
2020-06-22,0.899665095907016,0.8655369624366214,0.9056730487660529,0.8288196052293174,0.9617714301014997,-0.1678005503542309
2020-06-23,0.8995589796785948,0.7753484269888162,0.8859992216707742,0.8228918256498959,0.9602383555421935,-0.1391739606197803
2020-06-24,0.9573405577726326,0.6184946455435169,0.8520249773817419,0.8349685981928039,0.960254169563449,-0.1260285483240867
2020-06-25,0.8521808947380569,0.36831069945800576,0.85122268137228,0.8344746013564076,0.9561390072613499,-0.1486111762491263
2020-06-26,0.9114493087493475,0.3763579217764513,0.8441887887576687,0.8369743882176862,0.9529207747754816,-0.1013731362069078
2020-06-29,0.9288714853829749,0.8171813498535514,0.8654156776894842,0.8660733398122942,0.9477892141470812,-0.177151106047863
2020-06-30,0.9098728508521259,0.9347548858123288,0.8719732547795265,0.8675772658896098,0.9417316295149368,-0.2485660735505422
2020-07-01,0.9735785508582462,0.9265686118630665,0.8642947893256822,0.8767642002781786,0.932061711406046,-0.3003775336551593
2020-07-02,0.9784225459105947,0.6886819014007519,0.8021194179055384,0.8783406538535874,0.9128752969852251,-0.3505610562816772
2020-07-06,0.894878196645507,0.4867796615756538,0.6496562612746122,0.8722577623423251,0.8969787433554529,-0.3963008793357155
2020-07-07,0.893702354703698,0.3161573712626421,0.33944093433058087,0.88427357558808,0.879639200473125,-0.4475566792292059
2020-07-08,0.8981809367120892,0.10421286337552729,-0.047113849785856386,0.8741405583746744,0.8609098470497785,-0.5270461217661879
2020-07-09,0.8506284291125596,-0.30833414091205436,-0.12683874033034706,0.8746910306975032,0.8338657699500086,-0.5572889181750507
2020-07-10,0.8534837190944519,-0.35265975133273,-0.15563917146287676,0.8619146370540236,0.797669539227144,-0.637491336541778
2020-07-13,0.8319947623563166,-0.38023494635564264,-0.19459671005992338,0.8734845186041477,0.7626625209040455,-0.6069142274761141
2020-07-14,0.7530027877711071,-0.5174757672069599,-0.30030736322542617,0.8748593612580812,0.7212456361602233,-0.6204705502759481
2020-07-15,0.5944876036250477,-0.2698342187127645,-0.30333540129524456,0.8685788053607868,0.6978462209066483,-0.552583864804632
2020-07-16,0.7443927466697222,0.31043545091710323,-0.24902967613456953,0.8715515813612494,0.6640551344296693,-0.488737788139086
2020-07-17,0.7508708333024141,0.5132233910841645,-0.19088766186773784,0.8699645038685939,0.6338770832209536,-0.4561976408165744
2020-07-20,0.8054910130892765,0.6776027776228891,-0.19396456250494656,0.8702513711268459,0.5988087405187601,-0.4424234257579403
2020-07-21,0.7306646160270208,0.45640057455392513,-0.3039660743490129,0.873960784228084,0.5658226396547944,-0.4425250970366313
2020-07-22,0.6163313040246834,0.6190028503648751,-0.1398116180284767,0.8549943790476435,0.5477546834174261,-0.4069621618243761
2020-07-23,0.310080263321718,0.5743419321333565,-0.03869952158318331,0.8306839179986052,0.5164824185147914,-0.358331540658221
2020-07-24,0.16084294587604614,0.35791178367924165,-0.040423717537816574,0.823239201044117,0.4910674632732189,-0.2739051751094767
2020-07-27,0.13110583969255055,0.2448466688054402,0.06724311432546386,0.7943019130157944,0.4531646050935381,-0.2007333998463291
2020-07-28,-0.0759512553122565,-0.18554518540473136,0.28757344452249356,0.7892313944242251,0.41114970049153626,-0.0539029585721592
2020-07-29,-0.08924721045890392,-0.09456856252784904,0.34734161713401457,0.7843910296402328,0.38781536089537155,0.0750727273915903
2020-07-30,-0.04957735731986862,0.04437378742392811,0.48921154241480624,0.7832872003412834,0.35068164563049836,0.1608712586204291
2020-07-31,0.06848764659628989,0.08513277197395124,0.42514001321529615,0.783473025813457,0.2813107032102332,0.191567301347034
2020-08-03,0.284226073949528,-0.1421327389730255,0.29606528763660556,0.7710056212767777,0.22293905822903268,0.2332659694018793
2020-08-04,0.35137094641661953,-0.33927324646580503,0.15218239476978151,0.7734065456908582,0.17400004157594204,0.2595104382879296
2020-08-05,0.47923646342890197,-0.2875938976333232,-0.09168763122248785,0.7749025977510093,0.14026238947448744,0.2817967913247303
2020-08-06,0.613162584493721,-0.09888606358081369,-0.10014288929323063,0.7693191836151165,0.1126114887326041,0.3219293951119808
2020-08-07,0.6636426826099677,0.05958464840151774,-0.2087362559801141,0.7711683914950602,0.08949810108529957,0.3206019247389393
2020-08-10,0.6282214361682806,0.13928717079381508,-0.14607153642269066,0.76807029352894,0.08225233293295973,0.3452661733420322
2020-08-11,0.6769819762723864,0.4570042598004262,0.08445612882918889,0.7648337110935759,0.08122524685234192,0.3444541249549975
2020-08-12,0.6112870481969636,0.6383645617576091,0.2685865994472191,0.7602836513064308,0.05406662618801747,0.3739239900185512
2020-08-13,-0.12764280454245924,0.8701420536981654,0.39792584996431785,0.7270842187654771,0.043176011798391874,0.3581649960879851
2020-08-14,-0.2376605656128932,0.7803876804370039,0.3617616208107409,0.7170584635940185,0.021536795997183607,0.3175229662690005
2020-08-17,0.05424732984628948,0.6379784900545656,0.445607147828681,0.71283155788616,-0.008249292755688961,0.2952229004135274
2020-08-18,0.019023467785532266,0.1748622446471905,0.4100649383045302,0.7211668247369911,-0.03973924664803562,0.2800463940783034
2020-08-19,-0.045014646111888684,-0.24141177245288797,0.38140000733072843,0.5892878414137671,-0.05387441309752584,0.2712043929461112
2020-08-20,-0.02005168109049084,-0.3997420271557148,0.32475409013080864,0.5796184238580995,-0.07392067736300922,0.2710697971804559
2020-08-21,0.05501271017617421,-0.5573097770284854,0.2834634112158525,0.5846976696681261,-0.10871225900976074,0.2803027175619964
2020-08-24,-0.08009477846831428,-0.7416276519092151,0.1952343803482006,0.5633338709681562,-0.1814201671233251,0.2813737839977989
2020-08-25,0.4151235140559238,-0.5929953057664277,0.246195876116204,0.556024721896379,-0.238516684282814,0.2689663983565353
2020-08-26,0.714853475238989,-0.5792291002127768,-0.1294618070965733,0.5693507825936848,-0.3137539206019245,0.2534977833104287
2020-08-27,0.48782207351397383,-0.7720137871475643,-0.5371110709726357,0.5456051582019513,-0.3483420064727024,0.2106056476931739
2020-08-28,0.3349816766117639,-0.8274546554965397,-0.7877048647877793,0.5180632993002916,-0.39962787793470406,0.177001578207532
2020-08-31,0.32159848952575815,-0.7645042571574611,-0.8277127524767158,0.5171228587665085,-0.42309986294473534,0.1176723457691977
2020-09-01,0.37912033409195156,-0.7736175623028051,-0.8572507279129895,0.4469844675785627,-0.45918573469641616,0.1275103995199489
2020-09-02,0.46468846515721235,-0.8008478728783869,-0.8822573391596708,0.445727386952709,-0.4976015596731628,0.0784500355104816
2020-09-03,0.3729513981745225,-0.8035158893445651,-0.8952220792833145,0.3763204236988421,-0.5234184558411085,-0.0010897057590236
2020-09-04,0.30167398314237714,-0.6439044543462846,-0.8608413414726255,0.3413120023200979,-0.5370130891107048,-0.0420392230924726
2020-09-08,-0.10177647225454568,-0.38562662334879005,-0.7790777506470745,0.25733014626260325,-0.5545939894696783,-0.0787323925112482
2020-09-09,-0.10388927513864024,0.39376714410941277,-0.4904822666449333,0.26733734189535624,-0.5578147111105376,-0.0629106032329313
2020-09-10,0.267593617143781,0.6490319468558736,-0.3446656727621791,0.30194689693984045,-0.5642892883672531,-0.1093583171837317
2020-09-11,0.23925574218925716,0.7638553751400574,-0.04913182018069073,0.27648061850797134,-0.5567603782611771,-0.1241283638699048
2020-09-14,0.24730464925933118,0.8032368240170186,0.16949071560943238,0.28620183344816,-0.5482475638922026,-0.0047112424116788
2020-09-15,0.2937494502445342,0.7828709345723532,0.2981029213752317,0.2870692924326026,-0.544896680915073,0.100460362561966
2020-09-16,0.36373313763703197,0.7005557270343863,0.417178468939174,0.260685650098928,-0.5658607237759,0.1850666102946533
2020-09-17,0.32439020626457304,0.625168892963661,0.5187605744822656,0.2343632291295215,-0.6155249602913746,0.2426337348414131
2020-09-18,0.2519498457495069,0.4945361287047447,0.6060492614026542,0.19784624735727274,-0.6543350258023414,0.3562762463539236
2020-09-21,0.24888665381573824,0.2785006385333749,0.7323907448627491,0.1566654876169407,-0.662058049814897,0.5191027332756983
2020-09-22,0.10431054415197784,0.1535371603033034,0.8068523235381303,0.15938692051697806,-0.6323158680311464,0.6357849767400797
2020-09-23,0.25374661870452264,0.4254314015060059,0.8139752939756489,0.1763686189376004,-0.6002587848264765,0.6848622630158802
2020-09-24,-0.12562762683727652,0.6567187202088217,0.8422450706604092,0.1548718009534524,-0.5417065559546528,0.7316437130202019
2020-09-25,0.1717229614025585,0.7520201580633852,0.850161804049419,0.22994043777013742,-0.4921399317439259,0.7700488011651259
2020-09-28,0.203776830337013,0.7412246250932297,0.8294313159218558,0.24098779012663032,-0.46164694522859284,0.7934401649413021
2020-09-29,0.3381118916058431,0.6805696308304804,0.7800772742218428,0.27409016231449446,-0.4447214913542438,0.8141846919885953
2020-09-30,0.7093926299157159,0.6269370792217406,0.7410578961255666,0.31657468205128375,-0.4222931225380939,0.8330938418646169
2020-10-01,0.7663019328534837,0.31150649196140434,0.6089998444468905,0.32584091617859345,-0.40512997780793636,0.8498440440969409
2020-10-02,0.7857907589542568,-0.20037991084557388,0.33770226975754114,0.3204978680678456,-0.39098965701007493,0.8533573897449666
2020-10-05,0.6567378554107105,-0.3768385743254767,0.30872823090323886,0.2903236151213349,-0.3740487980126395,0.8572787428058747
2020-10-06,0.671000554617079,-0.3595585239383718,0.1026405718872968,0.272353763992773,-0.3672212464542409,0.8654704263624263
2020-10-07,0.6523832239840947,-0.401106197691837,0.06966002124545624,0.3062069037951715,-0.3600182530241547,0.8728670696192422
2020-10-08,0.6068675541970149,-0.43413369834596177,-0.023198075666477087,0.30518370984889287,-0.35803290832222706,0.8808334681234823
2020-10-09,0.5772287460222517,-0.0007919543780070537,-0.046887345277763254,0.3076251719635291,-0.35339104408402733,0.8886450601282414
2020-10-12,0.45019191934553515,0.3137264655724352,-0.09987544203391642,0.31990423684409797,-0.36099760893533317,0.8951354892866327
2020-10-13,0.32561394658708803,0.5787033989894498,-0.16677197206568617,0.3050537748790725,-0.3713605571938875,0.899957374634112
2020-10-14,0.2868802694612291,0.6610274301354042,-0.20781280203613675,0.302647168968978,-0.37964070569135744,0.8989403169209159
2020-10-15,0.4096415352725306,0.761675880461568,-0.16257676201552632,0.3062279208998079,-0.38856872318333896,0.8974241221442099
2020-10-16,0.39853726460316186,0.7411816787619023,0.011082436171254092,0.3059153381529603,-0.39518155651793063,0.8980792554079768
2020-10-19,0.28690313027749265,0.6052600526268626,0.10508500719339152,0.319249068810335,-0.4139811922629382,0.9025415769287194
2020-10-20,0.22358363258701508,0.5923613264318378,0.13171898367278218,0.31748479884332126,-0.41512172749912607,0.9034465759794624
2020-10-21,0.408196245087452,0.4779909299767408,0.1767460900643404,0.331390512301375,-0.417768038726328,0.9059829280447386
2020-10-22,0.32708914045128323,0.4650432630717659,0.2728376114823567,0.33521456759434254,-0.410424505649051,0.9071976788229618
2020-10-23,0.4941598208930659,0.62584670862135,0.490255575307889,0.33916706382512823,-0.4012601287615508,0.9075893240985838
2020-10-26,0.7181743160635122,0.6535216745148988,0.5949272564847906,0.33344612436777954,-0.3936730468736866,0.9077706629805228
2020-10-27,0.5284213406412774,0.6701593181415205,0.7133403962455508,0.32514410380237097,-0.3793235319322812,0.9050580004392887
2020-10-28,0.60062497942006,0.7957223081483648,0.7087229447616873,0.3488386373677874,-0.36715854776974244,0.9004943578849474
2020-10-29,0.5904082483208742,0.9144973862997592,0.8121705821341312,0.3520602813865632,-0.3074644106461201,0.8910895639832398
2020-10-30,0.6744390236282822,0.8503427230085576,0.811276560828433,0.3897073432817201,-0.27190752350227376,0.8842048590194173
2020-11-02,0.7273562115109118,0.8207727134463134,0.8246358883376725,0.4206530803401601,-0.21831757372782007,0.8815170048707014
2020-11-03,0.7269495807526101,0.684519612385754,0.7523355538827811,0.4428725419274871,-0.17611144819517152,0.8877534058228566
2020-11-04,0.8010421797008502,0.6787732072694397,0.7903735136420519,0.45991055084946003,-0.14074649672578557,0.8847960187357655
2020-11-05,0.6264017921376016,0.6782656561626101,0.7675268211129223,0.4255013627143512,-0.11542215697484223,0.8704899554206471
2020-11-06,0.5804222967970234,0.4967727363359612,0.6646588886946381,0.40990130412806797,-0.1042698909696751,0.8617811583546083
2020-11-09,0.49960528929235726,0.26256707804775,0.5343393852918711,0.41281577836488065,-0.10369739992272109,0.8528907491357965
2020-11-10,0.4901895351470519,0.5732625858239639,0.6127732403559478,0.41955872330965427,-0.07876002711513808,0.853724438776243
2020-11-11,0.11955024958394868,0.6680945278145023,0.6559360991874623,0.42504974530582457,-0.0496824150780678,0.85836660662101
2020-11-12,0.10241547371427126,0.6798678080584375,0.7195274718228803,0.42113647248882713,-0.018347881588005578,0.8605713978718654
2020-11-13,-0.036804872838696545,0.6739282982013441,0.7430222396691926,0.40278282497803525,0.0012954548722483932,0.8562290109058163
2020-11-16,0.19309878904933558,0.6561977847723588,0.7772089531082478,0.4313812128826605,0.021633720366658147,0.846207604867631
2020-11-17,0.2906837906352716,0.8028445134597334,0.821388614154672,0.42772922729618357,0.06458294846665022,0.8448722596385989
2020-11-18,0.47797564425079714,0.8867193610075089,0.8364318350178136,0.4425777571608952,0.1118626295447537,0.847296138831599
2020-11-19,0.6605041499496105,0.8857338727380799,0.8462634011363155,0.44561562926157466,0.15902825766491652,0.852487805488078
2020-11-20,0.7261245455384973,0.8547616557409625,0.8510953045695847,0.46569976406072117,0.19484253747258937,0.8506812068263748
2020-11-23,0.7435337480239077,0.7830250565552627,0.8497839314018572,0.4885586623085759,0.22741402169558936,0.8410877709645546
2020-11-24,0.7943676751219279,0.6263047989565192,0.8107135509837238,0.49440797044658624,0.28171482253071106,0.8385257347839485
2020-11-25,0.8247236910818959,0.7716328453048453,0.7911818212746883,0.4818314525214775,0.35689849051387545,0.8380825950347747
2020-11-27,0.8341389763469089,0.8063046927025491,0.7902218867489544,0.4950094327830441,0.41656438955555636,0.836934632828626
2020-11-30,0.8653294668407958,0.7560658252262348,0.8559005111118113,0.5145276509070027,0.4736112977449809,0.8331333298967624
2020-12-01,0.7865505839761235,0.7133143335686197,0.8944409167853242,0.49249445759866284,0.509214382001355,0.8122482405368628
2020-12-02,0.8279183825129813,0.617083217097754,0.8509558313371302,0.4975419335323545,0.5435727626784984,0.8041653537582147
2020-12-03,0.7766422631144307,0.6219058127073473,0.8191171372501256,0.5005778938927669,0.5880072468577134,0.7915206664198415
2020-12-04,0.7347978436509273,0.5725602960087175,0.7812784790835371,0.49181137890137294,0.6216763962768531,0.7882509457126022
2020-12-07,0.7416814302840553,0.599015562804634,0.8034403897331119,0.48443750662947554,0.6516453645686906,0.7947050059869943
2020-12-08,0.8106875327353279,0.37484743250129726,0.8106537135626135,0.49182533738087386,0.6736179437939682,0.8073410807847378
2020-12-09,0.6949233522696396,0.4612172792328736,0.8263930468077212,0.5123906835602677,0.6980976939096326,0.8278766893676031
2020-12-10,0.6321950486643848,0.6007317113399314,0.7802263450412892,0.5094132590425476,0.7157643560052752,0.8442136824850367
