Date,cov_return_8,cov_price_10,cov_std_14,cov_price_18,cov_return_46,cov_std_46,cov_price_70,IC
2020-10-02,0.7857907589542568,-0.2003799108455738,2.651734450720612,0.3377022697575411,0.3204978680678456,3.5587357488694944,-0.3909896570100749,0.8533573897449666
2020-10-05,0.6567378554107105,-0.3768385743254767,2.9804360729688337,0.3087282309032388,0.2903236151213349,3.780754950279949,-0.3740487980126395,0.8572787428058747
2020-10-06,0.671000554617079,-0.3595585239383718,2.983256442140878,0.1026405718872968,0.272353763992773,4.034639174141504,-0.3672212464542409,0.8654704263624263
2020-10-07,0.6523832239840947,-0.401106197691837,2.8472429103230232,0.0696600212454562,0.3062069037951715,4.270255818803335,-0.3600182530241547,0.8728670696192422
2020-10-08,0.6068675541970149,-0.4341336983459617,2.1759854975915043,-0.023198075666477,0.3051837098488928,4.4419282485238565,-0.358032908322227,0.8808334681234823
2020-10-09,0.5772287460222517,-0.000791954378007,1.5471090763363422,-0.0468873452777632,0.3076251719635291,4.462286640058726,-0.3533910440840273,0.8886450601282414
2020-10-12,0.4501919193455351,0.3137264655724352,1.1435446926906288,-0.0998754420339164,0.3199042368440979,4.402650379314121,-0.3609976089353331,0.8951354892866327
2020-10-13,0.325613946587088,0.5787033989894498,0.8740132241894266,-0.1667719720656861,0.3050537748790725,4.205769170027777,-0.3713605571938875,0.899957374634112
2020-10-14,0.2868802694612291,0.6610274301354042,0.8968275497200178,-0.2078128020361367,0.302647168968978,4.099753078868775,-0.3796407056913574,0.8989403169209159
2020-10-15,0.4096415352725306,0.761675880461568,0.9972225827497296,-0.1625767620155263,0.3062279208998079,3.9886797532427942,-0.3885687231833389,0.8974241221442099
2020-10-16,0.3985372646031618,0.7411816787619023,1.061340517877035,0.011082436171254,0.3059153381529603,3.870117725610052,-0.3951815565179306,0.8980792554079768
2020-10-19,0.2869031302774926,0.6052600526268626,0.9670682645884467,0.1050850071933915,0.319249068810335,3.7160678104872815,-0.4139811922629382,0.9025415769287194
2020-10-20,0.223583632587015,0.5923613264318378,1.0981744582861044,0.1317189836727821,0.3174847988433212,3.664071797369489,-0.415121727499126,0.9034465759794624
2020-10-21,0.408196245087452,0.4779909299767408,1.1826202327363562,0.1767460900643404,0.331390512301375,3.5680548866354096,-0.417768038726328,0.9059829280447386
2020-10-22,0.3270891404512832,0.4650432630717659,1.2436779649129022,0.2728376114823567,0.3352145675943425,3.4971009454938464,-0.410424505649051,0.9071976788229618
2020-10-23,0.4941598208930659,0.62584670862135,1.4155872305396793,0.490255575307889,0.3391670638251282,3.360065269804116,-0.4012601287615508,0.9075893240985838
2020-10-26,0.7181743160635122,0.6535216745148988,1.466236815755606,0.5949272564847906,0.3334461243677795,3.244940142403516,-0.3936730468736866,0.9077706629805228
2020-10-27,0.5284213406412774,0.6701593181415205,1.756377807884626,0.7133403962455508,0.3251441038023709,3.184764924528321,-0.3793235319322812,0.9050580004392887
2020-10-28,0.60062497942006,0.7957223081483648,1.814423148877814,0.7087229447616873,0.3488386373677874,3.135801231361364,-0.3671585477697424,0.9004943578849474
2020-10-29,0.5904082483208742,0.9144973862997592,1.4340957735261306,0.8121705821341312,0.3520602813865632,2.95454431721043,-0.3074644106461201,0.8910895639832398
2020-10-30,0.6744390236282822,0.8503427230085576,1.2258329411190194,0.811276560828433,0.3897073432817201,2.827142643216115,-0.2719075235022737,0.8842048590194173
2020-11-02,0.7273562115109118,0.8207727134463134,1.1267365667811329,0.8246358883376725,0.4206530803401601,2.7279005593931007,-0.21831757372782,0.8815170048707014
2020-11-03,0.7269495807526101,0.684519612385754,1.1077474351093837,0.7523355538827811,0.4428725419274871,2.641636101813339,-0.1761114481951715,0.8877534058228566
2020-11-04,0.8010421797008502,0.6787732072694397,1.1330849395030538,0.7903735136420519,0.45991055084946,2.548781671803982,-0.1407464967257855,0.8847960187357655
2020-11-05,0.6264017921376016,0.6782656561626101,1.1144307697016873,0.7675268211129223,0.4255013627143512,2.464049253003358,-0.1154221569748422,0.8704899554206471
2020-11-06,0.5804222967970234,0.4967727363359612,1.0350045947001216,0.6646588886946381,0.4099013041280679,2.373780444866193,-0.1042698909696751,0.8617811583546083
2020-11-09,0.4996052892923572,0.26256707804775,0.9792555950184556,0.5343393852918711,0.4128157783648806,2.3588545085997485,-0.103697399922721,0.8528907491357965
2020-11-10,0.4901895351470519,0.5732625858239639,1.4005628580945932,0.6127732403559478,0.4195587233096542,2.159552094991967,-0.078760027115138,0.853724438776243
2020-11-11,0.1195502495839486,0.6680945278145023,1.726627266489683,0.6559360991874623,0.4250497453058245,2.0058070730177557,-0.0496824150780678,0.85836660662101
2020-11-12,0.1024154737142712,0.6798678080584375,1.8035125938988443,0.7195274718228803,0.4211364724888271,1.8898927435633448,-0.0183478815880055,0.8605713978718654
2020-11-13,-0.0368048728386965,0.6739282982013441,1.8049701219395071,0.7430222396691926,0.4027828249780352,1.7770339572470304,0.0012954548722483,0.8562290109058163
2020-11-16,0.1930987890493355,0.6561977847723588,1.7840647043540925,0.7772089531082478,0.4313812128826605,1.7098263869160444,0.0216337203666581,0.846207604867631
2020-11-17,0.2906837906352716,0.8028445134597334,1.8610433579772776,0.821388614154672,0.4277292272961835,1.7162506268171247,0.0645829484666502,0.8448722596385989
2020-11-18,0.4779756442507971,0.8867193610075089,2.022429962695481,0.8364318350178136,0.4425777571608952,1.764167144327304,0.1118626295447537,0.847296138831599
2020-11-19,0.6605041499496105,0.8857338727380799,2.170623483665295,0.8462634011363155,0.4456156292615746,1.7730832694125356,0.1590282576649165,0.852487805488078
2020-11-20,0.7261245455384973,0.8547616557409625,2.5215314435445872,0.8510953045695847,0.4656997640607211,1.7495489172950889,0.1948425374725893,0.8506812068263748
2020-11-23,0.7435337480239077,0.7830250565552627,3.2978955604852547,0.8497839314018572,0.4885586623085759,1.7330577702880705,0.2274140216955893,0.8410877709645546
2020-11-24,0.7943676751219279,0.6263047989565192,4.778648835578601,0.8107135509837238,0.4944079704465862,1.842054614703845,0.281714822530711,0.8385257347839485
2020-11-25,0.8247236910818959,0.7716328453048453,6.245788202302779,0.7911818212746883,0.4818314525214775,2.094327527656527,0.3568984905138754,0.8380825950347747
2020-11-27,0.8341389763469089,0.8063046927025491,6.026965572762445,0.7902218867489544,0.4950094327830441,2.2360398565241693,0.4165643895555563,0.836934632828626
2020-11-30,0.8653294668407958,0.7560658252262348,5.19962269421414,0.8559005111118113,0.5145276509070027,2.386706218664093,0.4736112977449809,0.8331333298967624
2020-12-01,0.7865505839761235,0.7133143335686197,5.045585769422019,0.8944409167853242,0.4924944575986628,2.4804461936826714,0.509214382001355,0.8122482405368628
2020-12-02,0.8279183825129813,0.617083217097754,4.703995194229103,0.8509558313371302,0.4975419335323545,2.516978528007786,0.5435727626784984,0.8041653537582147
2020-12-03,0.7766422631144307,0.6219058127073473,4.259499600839744,0.8191171372501256,0.5005778938927669,2.5610194305502003,0.5880072468577134,0.7915206664198415
2020-12-04,0.7347978436509273,0.5725602960087175,4.01467480158186,0.7812784790835371,0.4918113789013729,2.621156753680987,0.6216763962768531,0.7882509457126022
2020-12-07,0.7416814302840553,0.599015562804634,3.459371825286508,0.8034403897331119,0.4844375066294755,2.6891728024199715,0.6516453645686906,0.7947050059869943
2020-12-08,0.8106875327353279,0.3748474325012972,3.2239445532410427,0.8106537135626135,0.4918253373808738,2.701144160943115,0.6736179437939682,0.8073410807847378
2020-12-09,0.6949233522696396,0.4612172792328736,3.24389590988316,0.8263930468077212,0.5123906835602677,2.764977585951613,0.6980976939096326,0.8278766893676031
2020-12-10,0.6321950486643848,0.6007317113399314,3.5239145167948225,0.7802263450412892,0.5094132590425476,2.8431785362645323,0.7157643560052752,0.8442136824850367
2020-12-11,0.4745466952274527,0.5639622199262937,3.970438210213061,0.741806186502632,0.4965946076175746,2.981377559057809,0.7264875208986301,0.8668183603547275
2020-12-14,0.3184539585103401,0.4565054038521163,4.690311176069398,0.7344877916758922,0.488133426552565,3.0652913703052707,0.7339436098531361,0.8838535429584677
2020-12-15,0.5367182508164157,0.0246795250677797,6.112608261493123,0.7186245699704007,0.5039285860929137,3.112586891444105,0.746638206510505,0.8935624506428598
2020-12-16,0.5673015837631237,-0.0754910642773017,6.244625046426436,0.6931336569055421,0.501143294197867,3.126973765821768,0.765075574373758,0.9020432441200446
2020-12-17,0.5137966014619524,-0.0397790750621308,6.773769666790959,0.6677539374815973,0.5172511840621766,3.1365862337897275,0.7885171096159458,0.9109691704480888
2020-12-18,0.4127322285593778,-0.0644269551666683,6.440430666061014,0.571635640794223,0.5367022772201102,3.1157827885276586,0.8038716219898463,0.9145185447105676
2020-12-21,0.3076510062257953,-0.008074498539708,6.471786456305081,0.5344915255479502,0.5282452103170654,3.090238595708935,0.8180514457661512,0.9152535725753356
2020-12-22,0.3508381328701101,-0.0038852167970058,5.237972363376268,0.5754986679712749,0.531306091834184,3.063525389952308,0.8298613912170573,0.8991718579511758
2020-12-23,0.6069635485591354,0.0381425712951781,4.767491594869607,0.5693891220953532,0.5353537304508295,3.0244696625831846,0.8365484359615137,0.880934181947716
2020-12-24,0.7990200868775382,0.0066797918613909,4.217846042493794,0.5365004955541354,0.5360655421711907,3.0008210884432414,0.8417313916191883,0.8749472754200582
2020-12-28,0.7531963072199721,0.0767931265463518,4.167495055800448,0.2934784360280063,0.5274078206326517,2.965776567225326,0.8514595031221661,0.8287122709839322
2020-12-29,0.7074818965540316,0.15419796212742,3.218040804805117,0.0755899285107685,0.5252468616538121,2.9071361620118656,0.8637564371522395,0.7852890632881306
2020-12-30,0.538990681188326,-0.0323594597577866,3.1933965680435765,-0.1257347835126635,0.5196363238311317,2.8733387406689683,0.8765110999654312,0.7744022688944517
2020-12-31,0.6589041292817357,-0.0543093964008235,3.1664851632741957,-0.3447193996625868,0.5222564198101414,2.8227518323875023,0.8903677542083546,0.7509619054686587
2021-01-04,0.6573203954524014,-0.1205070561036715,2.779847807894164,-0.4234518218177037,0.5282657178821755,2.77927178242432,0.8964045030158363,0.696300252276245
2021-01-05,0.4895485610091765,-0.2795085838706032,2.741057481423478,-0.4782363162325166,0.512100977139643,2.757035915952794,0.9061314298192018,0.5565404688701678
2021-01-06,-0.1002100492494977,0.046859817934012,3.922866181951895,-0.3833481699839636,0.4932231067470128,2.8431448047969075,0.9163328375651854,0.482870097152373
2021-01-07,0.1902422486433918,0.3887753146706615,4.409025452827671,-0.1297085726715592,0.4692515758714109,2.973777288444866,0.9237120170568792,0.4032756557338001
2021-01-08,0.2566275094092445,0.6505487965788699,3.5078957925966874,0.3004244872364293,0.4603632354470702,3.173924599465486,0.9303458342161096,0.3960410530942977
2021-01-11,0.2226949410548059,0.7848459077192602,3.1193063933814926,0.6085372288760676,0.4448820564041795,3.4227997382875675,0.9356168271298404,0.413880513020995
2021-01-12,0.2659492166041429,0.8010981682381754,3.655404462534264,0.7177948152303885,0.4326084594273985,3.66351110092223,0.9385264664565014,0.442887259393059
2021-01-13,0.0158925892346523,0.8011710156230641,4.3285087166637535,0.7741291278239069,0.4542498034600943,3.777414724707148,0.9380947915173096,0.4718932418718044
2021-01-14,-0.0021283457924256,0.8037669090155617,4.880509140300508,0.8325175766417772,0.509695281961168,3.735803577929095,0.9382516207786992,0.4985318437058986
2021-01-15,0.0872155738261475,0.7306455496080934,6.044540368000213,0.8191478681038844,0.5615016926512227,3.785545923116844,0.933922044073772,0.517647805470856
2021-01-19,-0.4133258753874548,0.7006839499409427,6.572990951555312,0.8095244608248454,0.5367876129923477,3.866777955062443,0.9330696827440044,0.5252918711457664
2021-01-20,0.1646337774673765,0.5012137718902793,6.63158937993859,0.8170942577891939,0.530738304715829,3.989461587330597,0.9322011034756068,0.5207856264086094
2021-01-21,0.1552943048055012,0.3728275065516936,5.972098395374393,0.8311319967674302,0.5420932215459634,3.969364681865161,0.9343753617922672,0.522287993771395
2021-01-22,0.2199522976345552,0.0776665426548999,5.257299243561708,0.82266453361861,0.5514176377311917,3.8976097253606223,0.936188293387125,0.5234824904116766
2021-01-25,0.2038342571877346,-0.0363841174357684,4.415282143938232,0.8019193936570649,0.5206412479964004,3.77865584428755,0.93918872944232,0.5178281206963589
2021-01-26,0.4308955245518205,-0.1273419402931558,4.013240891375275,0.7637278592235394,0.5219838640535123,3.6472581614095994,0.9410089056159124,0.517208793910527
2021-01-27,0.447267268285119,-0.3780949960234374,4.091707873452696,0.6954001151910287,0.480922195506311,3.5559862244337523,0.9410985269004104,0.516519088917644
2021-01-28,0.4666074482093999,0.0620517415261189,4.042850694981165,0.654520142253561,0.497784801829253,3.573935947301345,0.9409523244494392,0.4761049269209578
2021-01-29,0.4889082862006608,0.152003843524268,3.6968887203565615,0.636222605054224,0.4404038769537555,3.564075283555528,0.941224910049209,0.440272945443739
2021-02-01,0.5295582606950606,0.5419579817031557,2.9991202619007216,0.5250186396978929,0.4445056989358268,3.5983655203334486,0.9391024298101543,0.3379346691641532
2021-02-02,0.5812861327973213,0.6514477813133783,3.199822348251881,0.4414178340664435,0.4641608285535902,3.69741371543166,0.9380498217756468,0.2276229493435402
2021-02-03,0.5231817811243394,0.7174108144331967,3.2688177220179915,0.3340297528613051,0.4420779137204593,3.7093532237123226,0.9366728233153097,0.1640015908751237
2021-02-04,0.709965091259424,0.7641428672901998,3.173503320337351,0.346700525053158,0.3906554126359106,3.75056476066517,0.9363954411316964,0.0885027022758877
2021-02-05,0.5213850401103765,0.795562210909285,2.593678837072801,0.4195812766970468,0.3765299115540051,3.704384223118037,0.9366510740631272,0.0500017959271375
2021-02-08,0.5934259401278588,0.8120998817419149,2.782722493410945,0.5043443611344505,0.3921129885781095,3.635875648028263,0.936057223835656,0.028672940335437
2021-02-09,0.6088227233849357,0.8584192882340096,3.122370078984659,0.6347505161285487,0.3827206083006509,3.5649132605895826,0.9349776304267704,0.0148644409035699
2021-02-10,0.4705651951427435,0.9258954335035788,3.176757883615584,0.7014313667267846,0.3956347437243295,3.520734500422007,0.9348209245244716,-0.0092019958357667
2021-02-11,0.4987695823516836,0.9272575917081712,3.364148944652915,0.8072201440986058,0.4033292093588719,3.5153422950738924,0.9365599493721944,-0.0441914192609571
2021-02-12,-0.0537069928413765,0.9245363239936598,3.307355643226887,0.8519891867272035,0.4024881163945988,3.453216506317303,0.9417327440788203,-0.08265807249217
2021-02-16,0.3072277444646669,0.9534677994578308,3.2160414391977845,0.8960743080096258,0.3786089527746477,3.3720351011945024,0.950739070333642,-0.0835810723273888
2021-02-17,0.4048496645141438,0.9439579757892924,3.204228067340005,0.9100612496083104,0.3765532269068452,3.39089846867929,0.9538327028242284,-0.0925525512608722
2021-02-18,0.4041806959269406,0.9086271719434456,3.423581719986559,0.9117567420475218,0.3656243143597263,3.486488959755325,0.9528041143049748,-0.1109220003027526
2021-02-19,0.4801003503988759,0.8366137120739474,3.5133885018124213,0.9117520385361548,0.3806388657379276,3.591122738180705,0.95216633165784,-0.1539565826134832
2021-02-22,0.553570344850123,0.5547728563360008,4.453192321031264,0.9153252920292284,0.3999232866321552,3.722991659066059,0.9509592112750642,-0.2261768648820089
2021-02-23,0.1923670663551647,-0.466039647857172,5.558507845365215,0.8792697341299796,0.3964452284670787,3.968374105568987,0.9441589090557748,-0.2829627481318516
2021-02-24,-0.2791545647278823,-0.6448143118514537,6.037550732586156,0.8109483961798138,0.3334788980632895,4.172441504531966,0.9375717484947458,-0.3371228501958295
2021-02-25,-0.2554615363520585,-0.3479988561698994,8.641100494734886,0.7777893931366218,0.3218951438583409,4.387163797198253,0.9332698622726336,-0.3623052574024037
2021-02-26,0.1769798401080226,-0.5365386112933069,6.115504338004028,0.5631072723342849,0.3417686805052277,4.596612166499105,0.9160897254536332,-0.4149789392727389
2021-03-01,0.5806373921912833,-0.5096790534440667,4.224273857509637,0.221346146779397,0.3786456200057339,4.752887444359028,0.901548943632692,-0.5021552662991043
2021-03-02,0.5202518066817015,-0.3361693225902044,4.519336599056632,0.0391873554574596,0.3824609261133527,4.923158369873049,0.8987266237146477,-0.4921541773755013
2021-03-03,0.6444680180773875,-0.2531378523186806,4.434479039068144,-0.2572410871895837,0.4173437729388818,5.111757588793179,0.8926083345527225,-0.4750560289974759
2021-03-04,0.6750309600174709,-0.2557338244489724,3.938531114546046,-0.4929709436818609,0.4224191929013091,5.361508591882729,0.8752809867539314,-0.506011758914387
2021-03-05,0.6553384264076788,-0.4288342142651997,3.199959706455132,-0.6818624458320752,0.4118434493059389,5.626885411088336,0.8369544467448566,-0.4664271911446119
2021-03-08,0.5783690982766911,-0.2452415507435343,3.62669833681524,-0.6651931219401086,0.3614910522188613,5.937565449776995,0.8119524557441199,-0.3872689758961131
2021-03-09,0.6482585323141425,-0.2633348777566212,3.980746071529017,-0.6886275293276918,0.3980491300702002,6.222784255032818,0.7889360575427824,-0.2593553241759873
2021-03-10,0.6188669184615849,-0.0985761363496647,4.315874786804218,-0.6344981238153822,0.3999960150455316,6.407040128502489,0.7873236911322128,-0.1343988310968132
2021-03-11,0.3184407907233637,0.2154397826939945,4.400378459565139,-0.493653278658767,0.3582694389590239,6.538674211116744,0.7864851444795095,0.0422864198859428
2021-03-12,0.2764004975729676,0.3432865236458194,3.8096576884388016,-0.2541538276343694,0.3739847020760475,6.756533290679925,0.7913051575789952,0.1638061090618916
2021-03-15,-0.0305445003632824,0.3504338600382086,3.445018380108241,-0.0275332746885217,0.3601433091222524,6.96061834596349,0.7928823459223041,0.2701889226095578
2021-03-16,-0.1315299733255673,0.4800900251576633,2.907247035176414,0.1495577432699262,0.3528162978722294,6.932811662664765,0.7964818055560304,0.3049749640957902
2021-03-17,-0.2028296816898016,0.4453000976953431,2.6699630916333907,0.2623251928716047,0.3250403484575967,6.720134766391076,0.7991265650012299,0.3388903114957608
2021-03-18,0.3319669228044045,0.1465803633560107,2.3539472572608044,0.3659555495594928,0.331074794732112,6.456625390728139,0.8018131216630061,0.3929372835520072
2021-03-19,-0.1093040853777099,-0.20955059098893,2.166389172105,0.349853530916514,0.3292594060213016,6.412176494553803,0.8018360851747265,0.4016042526753919
2021-03-22,0.4544181914767249,-0.0765634251728909,2.151079192657135,0.3317911625120638,0.3950245644059317,6.404610054426858,0.800200186162953,0.394175220567581
2021-03-23,0.5972319411406155,0.0365946573143293,2.146679554843678,0.2901504203696557,0.3995199151094915,6.317628013822458,0.7992166308197193,0.3746142093883096
2021-03-24,0.559351700119919,0.2763612390461463,2.479415751781557,0.2001667915062886,0.3861634873381886,6.367648586825832,0.798472331165718,0.3434016628564976
2021-03-25,0.5265935970616671,0.6387386874862511,3.4124387189694665,0.0696408299342458,0.417530092679547,6.501054833467808,0.7997365322911192,0.3333825527423466
2021-03-26,0.2821622943216665,0.7141141958862922,3.9471008356792336,0.0543662191019365,0.3916137951319233,6.541454663408449,0.8017906178884114,0.3268658021074093
2021-03-29,0.4705377411757719,0.78571908752328,4.877645294092216,-0.0107929681919475,0.3806997890150937,6.346192380099794,0.8027074798263328,0.3424179313091621
2021-03-30,0.6758102991815207,0.748595027837907,5.215939926239722,-0.1392198267423415,0.3954976389516695,6.12755767742018,0.8018224178799745,0.3596851974524659
2021-03-31,0.670649801644498,0.7017311643776313,5.047297139108073,-0.212503865856884,0.4057275603252083,5.93775335827856,0.800681659830005,0.3588465036101618
2021-04-01,0.4536267213756511,0.4406141876818976,4.418512657752975,-0.178394747768331,0.404431426065276,5.666318378269157,0.7960020582040199,0.3237831759857795
2021-04-05,0.3777871443931026,0.5973828481162143,2.798296124694835,-0.0386057163520495,0.4017184485512669,5.261243368201104,0.7900220823876017,0.3514737347175002
2021-04-06,0.5865740263565665,0.4316353854016549,1.6288352009427896,-0.0654773371078075,0.4149923001659527,4.87052555458121,0.7716716384908633,0.3555418687620088
2021-04-07,0.2326506060056349,0.2946299043343982,1.1816508903332168,-0.0239893394448766,0.3658525261689487,4.486457417698521,0.7526011791277757,0.3433987327789087
2021-04-08,0.5310546933672163,0.0601164041076799,0.6956284983052424,-0.0184081730616596,0.3626766554081274,4.289885688782086,0.7348806158744341,0.3569040885747463
2021-04-09,0.4977745424501669,-0.2189222816601894,0.6515101262219669,-0.0173934752700772,0.3172540213239607,3.8574661070369496,0.7121028494883206,0.3497579799257539
2021-04-12,0.2083138864011123,-0.570300264139203,0.6236540202589038,-0.0818259581072903,0.3251046759095531,3.322508038254113,0.6874854840370881,0.3612046006804257
2021-04-13,0.2051374590366482,-0.5894035925652423,0.6157796053710418,-0.1476557557176198,0.3115694782333101,2.934087724068455,0.6611382479321146,0.3638209609356624
2021-04-14,0.1228756525371961,-0.5355730060631569,0.5703134740769236,-0.2189117179674134,0.3253739581717651,2.5744871783901124,0.6358985769990143,0.3848176864086129
2021-04-15,0.0739195825936107,-0.2326034572848057,0.6609151447786711,-0.0646389100469734,0.3139279521690507,2.332044052753137,0.6232178876123277,0.4005268703203224
2021-04-16,-0.7090448451498415,-0.3380439866215478,0.7062823989788682,0.0231477448911674,0.2919213185972911,2.1247825921377053,0.5968727370793547,0.4292470786540789
2021-04-19,-0.609136945476329,0.1294860574610881,0.6214575908972941,0.005622053144326,0.2632972171157671,1.918286415409064,0.5732489561019881,0.4810345881993459
2021-04-20,-0.6727981697390726,0.198967946356338,0.6033489038060135,-0.1766520036135054,0.2586943904511014,1.7668858719357257,0.5546870772809311,0.4935268850747943
2021-04-21,-0.4822177859281283,0.2069448227998978,0.8045445747358093,-0.28777660310802,0.2636815025700424,1.6049481799185947,0.5400150349943299,0.4713052565062099
2021-04-22,-0.0094429627400084,0.3509466158813809,0.988467844790422,-0.4123094953483841,0.2880753718413061,1.4432184591162698,0.5290062505317703,0.4654639146941942
2021-04-23,0.1669827579730394,0.4174098493249177,1.2321557946565636,-0.3231316919456377,0.291537216552445,1.3561554107560978,0.5140965004095136,0.4387389363859295
2021-04-26,0.2931291038415277,0.263198087739135,1.3016950529755702,-0.2376132421058486,0.318533345205445,1.2744632787194987,0.4982322424488412,0.4792408640055566
2021-04-27,0.3144196939147068,0.0685308106641156,1.4190479725256626,-0.2125515226256333,0.3231452596891933,1.1744235528556848,0.4838866587605747,0.530762894686526
2021-04-28,0.7310989322302734,0.0557226979667406,1.610587273938648,-0.3343392340051722,0.3153129989752886,1.0843169982286054,0.4757274975739307,0.5894028329191063
2021-04-29,0.7341372743096957,0.552174537847227,2.4285293151036926,0.1080615393598545,0.3142003264030572,1.0474386495343857,0.467844994826149,0.6324255765235614
2021-04-30,0.5593408054683324,0.7284026561426412,2.964525702001129,0.3689726873814667,0.3555728690560235,1.0231400707394716,0.466910237949987,0.6631001492042583
2021-05-03,0.5689989340718873,0.7359196727449531,3.1151161019481117,0.4388111781660633,0.36255821224866,1.0083905431845803,0.462897192684859,0.6858624639910256
2021-05-04,0.5652346605759946,0.741240821553918,3.546270059927337,0.585787929121699,0.3598710188595712,1.0117726505583555,0.4640345370898497,0.7056286769630133
2021-05-05,0.5331151090204844,0.5071010988921236,4.697313995220583,0.5522587668244837,0.3310000450962348,1.0112334550484077,0.4627369232537245,0.7066807819699703
2021-05-06,0.3748285394289239,0.2606665165441798,5.959084546653672,0.431997688315103,0.3056797413531393,1.0434675231580277,0.4675085677362131,0.6987205543480793
2021-05-07,0.5566024653689783,0.1089075833527592,6.733178493473647,0.4737759395360498,0.2107970978258507,1.08357606738167,0.4740204425836982,0.6559542327805572
2021-05-10,0.4692971924767337,0.4168917103511247,6.579734177135702,0.5932443997010513,0.2085573913633985,1.1551986348060028,0.466474595644013,0.5847866211078745
2021-05-11,0.4392815184599532,0.3709530062899192,8.12698364100796,0.6220119662262166,0.2400765182041477,1.2691687185042568,0.4594682823763698,0.5424357165947361
2021-05-12,0.5084424838786028,0.2554268868021604,7.488390388395055,0.5175056548413581,0.3440651137001478,1.3060851665833235,0.4234925612531072,0.4967640613162636
2021-05-13,0.6154824510872291,0.0231988057671022,4.414477148371453,0.1727509262321174,0.3155809439338647,1.376233248834438,0.3867817641590048,0.4522310101050819
2021-05-14,0.4418065422859527,0.1218225443828215,3.59468276795119,0.0981091923014342,0.2666981155801174,1.4286706958360469,0.3633737021768498,0.3873254571283852
2021-05-17,0.1411861521764047,0.2940859630635197,3.170662457235794,0.0290246920966207,0.2811420976637411,1.459685976120769,0.3483655387226282,0.3121029849348842
2021-05-18,0.3122810970283456,0.4481020181827698,2.943544665244705,0.0138473548665336,0.3069329477811934,1.531666580912377,0.3449631376417115,0.2636297596109412
2021-05-19,0.2970569621580092,0.5981188527538261,2.649585411871373,-0.1390097455917417,0.3016598672709601,1.548813662684594,0.3358803211449074,0.1821803773918544
2021-05-20,0.3432017495257976,0.6497459504599794,2.5604299731277624,-0.1222732248156844,0.3315476254459012,1.567804714423434,0.3289499554961468,0.111504132656472
2021-05-21,0.260672380479117,0.556320103180397,2.0823856978512816,-0.0725058630903115,0.3652573221577966,1.5993578683948235,0.3215601814643037,0.0106935819400618
2021-05-24,0.3009166913064143,0.3711697424488865,1.9706789012956103,-0.0097860249332545,0.3541993496308383,1.6282100833679365,0.3128236883314664,-0.0840645356653124
2021-05-25,0.2048442970149409,0.1268964415646573,1.726317205973924,0.034133185630054,0.3527703322838433,1.6982099696201824,0.308029431243447,-0.1611148162705408
2021-05-26,0.4802920314370236,-0.0566917134593085,1.884828393395776,0.069112649214126,0.288104135157061,1.771031834573218,0.2992453993109528,-0.27609381378069
2021-05-27,0.6435063972519178,-0.0741312153484592,1.9241795460243665,0.1176529652758615,0.2931683390780537,1.8252871995102244,0.2929099749087392,-0.3464077084792611
2021-05-28,0.4828344327694904,-0.2386303014853129,2.000965732304121,0.1224404634817135,0.3088593339848965,1.908561494512938,0.2841881225907428,-0.4247450486243455
2021-06-01,0.735920311668971,-0.3530651865918429,1.781677711464576,0.0419465973512588,0.2945911268437943,2.0769239741138352,0.2674481205929669,-0.4966264359006577
2021-06-02,0.6126119550006603,-0.2188207187829962,1.7621033863837832,0.0679854512530973,0.3228413499452896,2.308925352517262,0.2588123270678826,-0.5284732764829367
2021-06-03,0.0940825290469724,0.2873073238368621,2.334778109256445,0.0908368096405792,0.2980153419287091,2.503397418438028,0.2534717660959872,-0.5607481523140397
2021-06-04,0.2393370809055966,0.3273759373812693,2.843622447863307,0.0176945274188202,0.2526752384628934,2.773983948784509,0.2497727279707422,-0.5900166018335392
2021-06-07,0.2117304674228705,0.5012456779335953,2.6824786446116646,0.0989520922191992,0.247827350848884,3.128868640146158,0.26368824681584,-0.60594348875612
2021-06-08,0.0854665122453337,0.6122240886650909,2.3002372673394125,0.1618110868395307,0.2406027931666574,3.5261948175353783,0.2605698803086591,-0.6303914485796925
2021-06-09,-0.0810991661834317,0.6956612605694417,2.866241262419308,0.3221227447871996,0.254569443878196,3.9379965146428377,0.2445084522126716,-0.6443389194854345
2021-06-10,-0.1174082319091848,0.6460316555017463,4.428072718933558,0.3640143447690888,0.2159435609793195,4.149021533340014,0.2527490692297994,-0.647407206153389
2021-06-11,-0.1402582376558635,0.67634687142475,4.96982141454114,0.46361840877397,0.2698961612755103,4.332623240190068,0.2578642739024528,-0.6521452722280283
2021-06-14,-0.182342004764592,0.6215723359229941,5.730919340565744,0.6118906752040809,0.2671042662201593,4.470834147012108,0.2603109431251864,-0.651888602754697
2021-06-15,-0.0459189007886222,0.6534667555036304,5.074841412375145,0.7295073561663252,0.2638910407500588,4.45971088503177,0.2913433963625008,-0.6486752260033377
2021-06-16,-0.0645519826753809,0.5976762923088635,5.354209777328421,0.8000749998428758,0.2748198119921074,4.505075111971261,0.3528374249987934,-0.6323725987861394
2021-06-17,-0.3306625291924741,0.3763535054128545,5.758055193990992,0.7634635723974674,0.2555870539632221,4.5759770995979965,0.4112680739189121,-0.614286370195369
