Date,cov_price_20,cov_diff_20,cov_mean_20,cov_std_20,cov_skew_20,cov_kurt_20,cov_price_40,cov_diff_40,cov_mean_40,cov_std_40,cov_skew_40,cov_kurt_40,cov_price_60,cov_diff_60,cov_mean_60,cov_std_60,cov_skew_60,cov_kurt_60,cov_price_80,cov_diff_80,cov_mean_80,cov_std_80,cov_skew_80,cov_kurt_80,cov_price_100,cov_diff_100,cov_mean_100,cov_std_100,cov_skew_100,cov_kurt_100,cov_price_120,cov_diff_120,cov_mean_120,cov_std_120,cov_skew_120,cov_kurt_120,IC
2020-02-11,0.6671519423130441,0.4328568214435868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920464012152592
2020-02-12,0.7315231899278402,0.4310528750529767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9908453386170298
2020-02-13,0.7711653223315684,0.43369420740183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990064030159377
2020-02-14,0.8188813387946606,0.42561569786469533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893951916699764
2020-02-18,0.8343242191963771,0.42746808367708394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9885223247938636
2020-02-19,0.8525706866863716,0.4333519990674561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987692886964328
2020-02-20,0.8619093190530238,0.44223184258259635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986819345194206
2020-02-21,0.8606789252923572,0.4968221224943604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9857710413787514
2020-02-24,0.8795135612439662,0.659023089043259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837894522234532
2020-02-25,0.9064392216665237,0.659901445947188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9818375446047788
2020-02-26,0.9224612790839075,0.6423740248487319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9795632119550288
2020-02-27,0.9540873968574874,0.751129657277849,0.9716858852639456,0.8451663510799616,0.5723209636161682,0.7116709118238239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780193203495732
2020-02-28,0.9606845954716572,0.7397725963669028,0.9398884701561325,0.9542761413604751,0.761763640358484,0.7818202957817628,0.8738446925682013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774463541590416
2020-03-02,0.9625760248856882,0.7752146181048636,0.9049933329169896,0.9839005631607634,0.8799645600463851,0.8939736715648564,0.89459473761847,0.7822511333311957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9748229177771544
2020-03-03,0.9754720417730935,0.812951659108425,0.8915096253814344,0.993579653373013,0.9319469895290687,0.9107058044749401,0.9223912176967388,0.7998569447822745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724635356891672
2020-03-04,0.9790587318253486,0.9227106825549549,0.9036690427317675,0.9972469578740443,0.9572623427674515,0.9413330053388174,0.9326267662089112,0.8177187075868799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9676113169917084
2020-03-05,0.9866934911712996,0.9339765050547187,0.938226230566624,0.9976108703415735,0.9504815800063975,0.952249480874473,0.9456094828770123,0.8360471717460907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591530201757484
2020-03-06,0.9888319836483774,0.9416897110242852,0.9699054403078413,0.996724342642979,0.9288736549527693,0.9556475285365241,0.9577385289934494,0.836960351022433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539193422861776
2020-03-09,0.9915056130752264,0.9446879623652492,0.9881627158081063,0.9967181546528291,0.9175827962695433,0.9686379149488593,0.9719686605338508,0.8578568997014525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9492091490491924
2020-03-10,0.9920103265966016,0.9578447425866002,0.9955978120772093,0.9968827451402207,0.9211890495705992,0.9681900963719624,0.9761687071511063,0.8758649720273354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9454091517273456
2020-03-11,0.9928659225753862,0.9608328698602702,0.9984782101881942,0.9971657704338156,0.9284396406469353,0.9669509880894239,0.9813982804329191,0.8851493557713741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9410114794774233
2020-03-12,0.9931514616684474,0.9647294691397906,0.9994962344371873,0.997596432389735,0.9391021381629778,0.966945261331903,0.9869432852526707,0.9031470291431726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9412980261157344
2020-03-13,0.992113526651319,0.9721071917613406,0.999816208171195,0.9976857135836301,0.9497523711639184,0.9644459080541223,0.9883246890072013,0.9198043145967738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380185589920343
2020-03-16,0.9929534158467268,0.9772506749502616,0.9998848418249959,0.9974965931732388,0.9507960520398064,0.9600509758306931,0.9911072855780579,0.9350874874725278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935670287954515
2020-03-17,0.9935870293924696,0.9755350647668475,0.9999158092193575,0.9973195311942554,0.9519576654834865,0.9534957744932779,0.9922109885674892,0.9364607441439758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294870446304864
2020-03-18,0.9935761711943399,0.9675268680208126,0.9999305576584983,0.996382128293369,0.95387155440076,0.949214394552903,0.992670164303509,0.9305002107725127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269167392423012
2020-03-19,0.9927010388834105,0.966256576041206,0.9999174220835055,0.9939131183549683,0.9567627192935637,0.9508404134285271,0.9924178834534552,0.9294139556289813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221368871280198
2020-03-20,0.9919180042756341,0.9690019674568393,0.9998520818320396,0.9900026253087131,0.9661166632638245,0.9556102185226552,0.9925282884871074,0.930255259864684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237709252609132
2020-03-23,0.9909987386302538,0.9702566315110295,0.9997050061233663,0.9848256355545363,0.9697979390700826,0.9562710508663418,0.9924913768527951,0.9301543422993127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9236814680771768
2020-03-24,0.9898966406052028,0.9730948521860201,0.9995618289955054,0.9782628816159002,0.9795127606836094,0.973668243777982,0.9925670587305685,0.9359081409030987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9311051712283278
2020-03-25,0.9883838356892449,0.9593075820262236,0.9995350120889187,0.9702554757996357,0.9882018739723085,0.9899550458102324,0.9926735356251793,0.9231945603940052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9380580304712344
2020-03-26,0.9868189986278224,0.9615981375638372,0.9995348040229786,0.9614409027564429,0.9827876274918441,0.9807826935811171,0.992515522765579,0.9270729002577565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9360820616324989
2020-03-27,0.9840365786959155,0.9651231145875405,0.9995838061126306,0.951324634310381,0.9804137040381965,0.9703900747698977,0.9919908893820111,0.9269336082205456,0.0,0.0,0.0,0.0,0.9850990075578224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9366623091089228
2020-03-30,0.9806224681709361,0.9642796785359355,0.9996329645772578,0.9322524079393768,0.9813390067248839,0.9519112294404299,0.991468633680898,0.9282782704662639,0.0,0.0,0.0,0.0,0.9872655621306893,0.9220938869681827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933233550816777
2020-03-31,0.9793456474085389,0.9571844176605527,0.9996459272059457,0.9021752553747369,0.9880950777310311,0.93002094907716,0.9922383282359913,0.9301355325548698,0.0,0.0,0.0,0.0,0.9895664291983086,0.9174346761193678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9321015327590118
2020-04-01,0.9743073022861873,0.9562257882517196,0.999665693171127,0.8582593579982053,0.992106852007727,0.9408583426464048,0.9925045695379975,0.9490195651188698,0.0,0.0,0.0,0.0,0.9906870292597776,0.921888908903216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9317168296255444
2020-04-02,0.9642715720525002,0.9587088213228083,0.999694619550336,0.8408266703206145,0.9912401443087104,0.9476958826644466,0.9929825676606387,0.950006920098288,0.0,0.0,0.0,0.0,0.9915055396027814,0.9218119613073181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92768157588191
2020-04-03,0.9451510301798566,0.9582991143268247,0.9997132133397745,0.8722815003931451,0.9779024958309742,0.9351061872748568,0.99280308694685,0.9520670294002354,0.0,0.0,0.0,0.0,0.992133865097363,0.9216281738646253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9209287523737852
2020-04-06,0.9417233163088612,0.9583230308208088,0.9997276916452028,0.9125037664112,0.9634960664357134,0.9397457138303903,0.9925728590170291,0.9551099671011141,0.0,0.0,0.0,0.0,0.9925816162500255,0.9259430052274117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9021338640525852
2020-04-07,0.9227191294962525,0.9558735153128385,0.9997216259346156,0.9465260217925362,0.9338263810889806,0.9390289028341305,0.9923072482240471,0.9564073289917754,0.0,0.0,0.0,0.0,0.9927577797646343,0.9266600430144086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8847732644300383
2020-04-08,0.9233327980083079,0.9528882978176453,0.9996870765325117,0.9683480693244391,0.9149585129163874,0.9361814236197524,0.9916711697223194,0.9560043453621855,0.0,0.0,0.0,0.0,0.9927348128965002,0.9261750565195511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8622794899874808
2020-04-09,0.9336049132105357,0.9431736706473621,0.9995972045904452,0.9792933972950572,0.903295353783905,0.9412948669171752,0.9903165245683472,0.9548500114805408,0.0,0.0,0.0,0.0,0.992467388911592,0.9251627714788426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8483889466374736
2020-04-13,0.9481438339478292,0.9313596430492384,0.9994022816829865,0.9864237284300581,0.8965803355997897,0.9367511016432107,0.9894022006888858,0.9533222318679349,0.0,0.0,0.0,0.0,0.9924634855248015,0.9239518008542101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8532990146113638
2020-04-14,0.9503043075623946,0.8917839318433382,0.9990984144054214,0.9903633819932216,0.8771926371871215,0.9410210892579249,0.9886756296315762,0.953234504875448,0.0,0.0,0.0,0.0,0.992547639815503,0.9244027811455595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8574537284411354
2020-04-15,0.9487194595729518,0.8900049258654331,0.9988283396249038,0.9944129095301129,0.856413572897077,0.9414059596769665,0.9877718696703621,0.9515163333889902,0.0,0.0,0.0,0.0,0.9923687994588326,0.9248511078105923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858555219712381
2020-04-16,0.9476922966457249,0.8987094915262472,0.9985287118041104,0.9967453370772631,0.8327971083626939,0.9368341465383034,0.9867519690286739,0.9513813199171551,0.0,0.0,0.0,0.0,0.9922299607211704,0.9249414035736826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8542797202758246
