Date,cov_return_7,cov_return_15,cov_price_40,cov_return_47,IC
2020-04-15,-0.05506716152264568,0.27115997566065136,0.06865559491245818,0.4922721608203398,-0.327733086362695
2020-04-16,0.13835836524972708,0.28368843179709724,0.05709379408664276,0.48847349480665203,-0.3103351304727552
2020-04-17,0.31165064076067844,0.3147476682883512,0.04528310755154617,0.49116620097525043,-0.3040600019988351
2020-04-20,0.4422483465689978,0.3189223384793891,0.04781710875477767,0.49073435630431517,-0.3044094993827619
2020-04-21,0.29409624827795516,0.2862854120908278,0.06517953383765392,0.47940508795198017,-0.2692321674926322
2020-04-22,0.2290962725433609,0.1764892958787209,0.09453903161788021,0.45249744642396783,-0.2641356730602855
2020-04-23,0.40797457846371277,0.3747574534519365,0.1410223143978045,0.4588017689782264,-0.254117937245364
2020-04-24,0.5123698095231295,0.3522745326849868,0.2036874089769539,0.4599140718127527,-0.2577985122230106
2020-04-27,0.26046336202108067,0.29632065619691744,0.25204943527662604,0.4591589327628247,-0.2558127585326603
2020-04-28,0.1563961135505947,0.37230593130062434,0.31316342412618325,0.4590783833010088,-0.2220847664256757
2020-04-29,0.26308453615195126,0.34506496371321416,0.3751540973516327,0.4521176524008024,-0.1843471355999186
2020-04-30,0.4261776132374716,0.3777024874267199,0.4569232675970222,0.45161622847206484,-0.1552892988881682
2020-05-01,0.7355383728832329,0.37903210961949635,0.5494207145408121,0.45574393289710124,-0.1147468318344565
2020-05-04,0.582857385979507,0.43595739829602614,0.602922634135057,0.4474250616106394,0.0196643976272957
2020-05-05,0.3894252258792496,0.36862604605386123,0.6562474650286189,0.43477707543801636,0.1351011771412662
2020-05-06,0.33529635318604667,0.4525414915923125,0.6796077865193391,0.42756351378278495,0.2416806254163606
2020-05-07,0.32286615878877695,0.3052760078798874,0.6998892630898638,0.43269624147866015,0.2792993878459979
2020-05-08,0.1528052386088202,0.24856191357622123,0.7046264654547552,0.432314345138319,0.29647565722235
2020-05-11,0.1549942724159177,0.24806303922920328,0.7014453450634137,0.42417760493060996,0.3346127396585433
2020-05-12,-0.1329840991085893,0.31062131454596575,0.6951983183291114,0.4189090769974209,0.3480150134064023
2020-05-13,-0.19174983455274197,0.5129210231566526,0.7033151417900788,0.4159994827512457,0.3561685492406916
2020-05-14,0.6026281546932443,0.38297664618442845,0.6946598765290869,0.43073379816041124,0.3052042562692694
2020-05-15,0.8103623004955559,0.42387657354723474,0.6745349118117966,0.4337137890628688,0.1950475572499118
2020-05-18,0.8025154119128732,0.40809319825193424,0.672735418395048,0.4239455981684341,0.1038143221182466
2020-05-19,0.7853523738299638,0.40682963535300326,0.66608317042649,0.40044396285928924,0.0848554830525614
2020-05-20,0.8877094083875127,0.5060790506570949,0.6804625218478695,0.40853978706215016,0.0171796979963844
2020-05-21,0.8777108779090073,0.5062290168710605,0.6777649548712924,0.4162591574620571,-0.0711377464529763
2020-05-22,0.8706246152778851,0.4111512606648401,0.678208804078856,0.3681198166884316,-0.12853672563339
2020-05-26,0.8211649910086853,0.37224665952256775,0.6580300486091721,0.37898268214993697,-0.2206642842682245
2020-05-27,0.6792265127517731,0.6908385625209389,0.6473253823597549,0.40688143388050957,-0.2553014490960374
2020-05-28,0.7221811567512528,0.7503963282633513,0.6146003271448215,0.3783104256534096,-0.2561288170508676
2020-05-29,0.7421068780832789,0.7649989456280153,0.5581002968722321,0.38942218260276146,-0.3000127436379159
2020-06-01,0.5989976778452817,0.7460542933101395,0.45714218538536067,0.36276323810446326,-0.3710230967723494
2020-06-02,0.582452657840294,0.7262580020371499,0.31115949006386956,0.37045727473647233,-0.4290724286880149
2020-06-03,0.634681989889753,0.7101607221692806,0.08392361429293671,0.34859997715185326,-0.4670691982986334
2020-06-04,0.9008292621682417,0.7153108753337167,-0.07543464882934585,0.3497066871800548,-0.4868615160216811
2020-06-05,0.9056791317615217,0.7237959614317807,-0.2476333113772176,0.34616557269178533,-0.4914257498727579
2020-06-08,0.7331855658481129,0.6424498530994064,-0.4028459326603787,0.3377648390823529,-0.4618065677652461
2020-06-09,-0.06561963405277885,0.3856896952160555,-0.4037361439697544,0.3755679528421449,-0.4558793872806239
2020-06-10,-0.04977997496797924,0.3422128866851119,-0.37890375100785995,0.3664328942136015,-0.456620722175526
2020-06-11,-0.0011850142016327345,0.25476358484172873,-0.32095637636102536,0.3461499706852671,-0.5020383396437508
2020-06-12,0.012179976873282265,0.19004715579301426,-0.31011000217231366,0.3884242838484837,-0.4925877213271659
2020-06-15,0.5440806792237651,0.505780965646149,-0.303444737442871,0.44405746612399966,-0.4430967062864765
2020-06-16,0.5506045147664842,0.5236556843270574,-0.3029428030250368,0.43437908510465306,-0.3556700424761811
2020-06-17,0.5279389238033312,0.5262715053966219,-0.2741114272225454,0.4346824948306842,-0.2681636486609473
2020-06-18,0.6929674525196535,0.48771120863067424,-0.27932165271498965,0.42732452609130434,-0.156446700152412
2020-06-19,0.8191854206369112,0.46138125271650304,-0.2626255351566522,0.41418966226224957,-0.0471462617363973
2020-06-22,0.8097865785737864,0.4600828528188188,-0.2670273980689929,0.4799228863969123,0.1034271255575888
2020-06-23,0.8211411404851868,0.49238532678625646,-0.2634748816051316,0.4332645163281395,0.2285891717953472
2020-06-24,0.0354670836637887,0.48637846673815505,-0.21673188611218291,0.40549628378823477,0.3388829599622208
2020-06-25,-0.4030201703468365,0.48373666264741005,-0.17742098646231597,0.40877492910362456,0.4336307500400815
2020-06-26,0.5759647548091811,0.523252226561472,-0.15576630360516514,0.4577779471368696,0.5200478504809272
2020-06-29,0.7555076942922403,0.5220402410752972,-0.10959847991566103,0.5424928840334666,0.611619420182883
2020-06-30,0.7550937164678916,0.6867709510772386,0.03250751679789824,0.4947016690789114,0.7009526106620894
2020-07-01,0.8445869496700428,0.7922285090985842,0.14493096872316608,0.4928376542779468,0.7642718388896346
2020-07-02,0.8306132985184077,0.7742546261135789,0.26771663422068015,0.48849056664568846,0.8287576676833721
2020-07-06,0.8093565206269918,0.7959700154325888,0.32410125233102655,0.48927250044773607,0.7954682870338543
2020-07-07,0.7563894777296306,0.5245983311837937,0.3456828349178564,0.4955716746156089,0.7706061299900879
2020-07-08,0.4312579144089308,0.49170109677681023,0.3674808874603565,0.4874752401469027,0.801504713493409
2020-07-09,0.5202687026769405,0.5258115151440833,0.37874125396522657,0.46909340127395427,0.7812016008317454
2020-07-10,0.4000484892700789,0.5748930288369709,0.3779390233544785,0.46510071904404715,0.7686997592872747
2020-07-13,0.37581930675413666,0.6276291699319938,0.3283132630310354,0.533769479067676,0.7147007752190645
2020-07-14,0.4983982282234331,0.7032768230838857,0.25415813516750535,0.5521923814538997,0.7122141292405202
2020-07-15,0.5096207785620769,0.7046229481423443,0.1525739258571961,0.5566166557479687,0.6996708409734145
2020-07-16,0.30930496974114646,0.599823238976903,0.1276879809071469,0.5356204329533432,0.6886851318483038
2020-07-17,0.46490319692340226,0.6092384109728186,0.08777380834010348,0.5428433873173664,0.6790096977192224
2020-07-20,0.31305878674190024,0.38917786483047484,0.015949807704916247,0.5396147890340164,0.6678078350655324
2020-07-21,0.17972253494292686,0.3401153137895853,-0.07335540736402162,0.5355350751620561,0.622803229015324
2020-07-22,0.13546632208931994,0.2844455878250648,-0.18338603843672807,0.5201331858740054,0.5558652772988364
2020-07-23,-0.10098092214679125,0.1984644887880176,-0.23019712514688878,0.49545792335967714,0.4673735149683442
2020-07-24,-0.2160843205580039,0.22588352151160526,-0.2323885863147793,0.5036269783182756,0.3777482607515736
2020-07-27,0.0722134741446094,0.16419290153970498,-0.27182145487662057,0.4980960628635539,0.2730435630953699
2020-07-28,-0.010267346211418806,0.22342759894587766,-0.349245702445297,0.4650025191994491,0.1314960683425105
2020-07-29,-0.00791170463283174,0.27157789696160395,-0.4090844911357193,0.4583513664743307,0.0161317873615289
2020-07-30,0.17024872426695822,0.21035748644030183,-0.4535826702848892,0.46666044381203986,-0.0686906999836917
2020-07-31,0.610172755508768,0.23611698491859306,-0.46644149125643286,0.4747765040419435,-0.1289312128520917
2020-08-03,0.6665797658749676,0.19578995677049793,-0.48502633287686586,0.4779467303397006,-0.1973227004909167
2020-08-04,0.3502232648764706,0.07843801821411443,-0.48971633771491285,0.4632494821101662,-0.2424333827247384
2020-08-05,0.5202381252353109,0.08010436065010745,-0.5252859341749353,0.45242224648144386,-0.2720237770909651
2020-08-06,0.2671045960881399,0.2535726005149421,-0.4971818445022316,0.45018674921751184,-0.3072528699852402
2020-08-07,0.36957395590248693,0.25407568244252177,-0.5001390077338103,0.4654812635846123,-0.3134817712667062
2020-08-10,-0.0409824038478182,0.15852210609660228,-0.5184938141330407,0.45333083492701937,-0.343973579750465
2020-08-11,0.0951007730540909,0.19300459687377736,-0.4624446901626462,0.44761271295310584,-0.3487409331866484
2020-08-12,0.1102406050602803,0.25929745067908117,-0.4153624529998492,0.4341985536503625,-0.2916658832988114
2020-08-13,0.18865727920999292,0.2536736575235068,-0.33984819702438057,0.43172895967079106,-0.2258683489083526
2020-08-14,0.24942962687822762,0.31085656849022997,-0.23820955001308017,0.5280425998269925,-0.1423551092748933
2020-08-17,0.20619527611565733,0.29427990178718033,-0.10494376808218239,0.5737537720842683,-0.0872332924723171
2020-08-18,0.1097076810243718,0.21985040495977154,0.024612865505892235,0.5698405836434407,-0.0447746863752676
2020-08-19,0.25317327066688844,0.23659488022452227,0.17957604355062806,0.5758819953207275,0.0089991537259663
2020-08-20,0.3370055399899397,0.15360873900027372,0.3057538253821154,0.35089145744536404,0.0400950259935445
2020-08-21,0.42937435363756865,0.1757924839010111,0.37927104301192793,0.3297547748280587,0.0431931279188388
2020-08-24,0.35211137851809227,0.17460958153101874,0.4754443137349595,0.3319751697278008,0.0581256367773427
2020-08-25,0.24906616841900225,0.23911600093813573,0.5705883043294092,0.3433356308309342,0.0856143832507989
2020-08-26,-0.1102723881950329,0.09259230220081689,0.6606030273326293,0.3320159691633221,0.1313732393564465
2020-08-27,-0.06607454073863704,0.08202335037277855,0.7331783450925539,0.34203484098368264,0.2013697126970792
2020-08-28,0.0053348393570927955,0.08216591776433982,0.8051175959870489,0.34576702242224194,0.2469910962061863
2020-08-31,0.022941181357813718,0.15135763848833403,0.8477874723979916,0.34499332349007156,0.3131839919901868
2020-09-01,-0.3344513700496576,0.1263872020158516,0.8002554008844047,0.3511496112596483,0.3319455666554813
2020-09-02,-0.8438921823385702,-0.19957197114220088,0.77457325531748,0.05802008207482852,0.372383814325941
2020-09-03,-0.6036232828089968,-0.14598584649711696,0.8089706350640713,0.09943975154098361,0.4654723282299102
2020-09-04,-0.5791180333285769,-0.204247184953851,0.7904352104078042,0.04760708888260022,0.4956926539241
2020-09-08,0.034522266093375435,-0.023906791981093918,0.7762607201559121,0.04049030116400236,0.5224067544338332
2020-09-09,0.15177589576480188,0.0224821068516415,0.7236300506865125,0.06944397672727626,0.5107198856415861
2020-09-10,0.26869809114211596,0.09048874015543563,0.7106306611935457,0.06883857700928404,0.5234770123137164
2020-09-11,0.0546815210621836,-0.022585365866474423,0.6970196535437673,0.029869957129840363,0.5199431810301366
2020-09-14,0.21743340999468885,0.13479163281489306,0.6858087599559083,0.15285334866950964,0.5034432188769092
2020-09-15,-0.03437529740510353,0.14141454779089932,0.6706577396458515,0.13666506212239596,0.5013538223932323
2020-09-16,0.22772584571170676,0.19503706613367605,0.6568261440927172,0.17399812517282,0.5202768484466633
2020-09-17,0.4048228943722679,0.2313310576181641,0.612009589729446,0.1703248049085636,0.5079013998020236
2020-09-18,0.23145525806935371,0.17688380559419545,0.5448991007888166,0.11025027062419117,0.4676668636474122
2020-09-21,0.20756814692561606,0.18286889584416105,0.4500477914233862,0.08473238631132886,0.4424707138757782
2020-09-22,0.5074436553151865,0.19126379535086702,0.350742220450684,0.10453665819317905,0.3920923492658854
2020-09-23,0.3410794158958231,0.2287925149996928,0.24142365511559533,0.13447019344972888,0.37266516871005
2020-09-24,0.552422751992336,0.3334064163082592,0.08311979884913043,0.17216736654586884,0.3534133869515691
2020-09-25,0.6523696988861803,0.3283786043050292,-0.025874449191505035,0.2143142702203542,0.3094619774443911
2020-09-28,0.4889295441155993,0.3007538255273496,-0.12194709812370966,0.2141727687489597,0.3092291723643484
2020-09-29,0.5865938949251192,0.38643756417602554,-0.18054633126171413,0.23720831471507284,0.3213062758369395
2020-09-30,0.528421751598098,0.3434646125420039,-0.24132513573337439,0.2258759945737924,0.34704865800211
2020-10-01,0.5594395850140151,0.36481095428111693,-0.28009012512183123,0.2206636419870846,0.3870318893647004
2020-10-02,0.4543182275555347,0.4584461103261844,-0.30065506605080533,0.2067075400774236,0.4138067349910483
2020-10-05,0.4501283842099106,0.30330701872986243,-0.33036052143426015,0.2010279031545236,0.4280587041064374
2020-10-06,0.44110688149497645,0.3387303766206642,-0.34101937462758203,0.2080890747817855,0.4625108153741491
2020-10-07,0.4408138851569157,0.23275668506625039,-0.3668739944261269,0.1970603905024792,0.468140955006138
2020-10-08,0.41265098257394695,0.2687021298850483,-0.39118653556742944,0.21202838138409688,0.5027608073251043
2020-10-09,0.4900671347292312,0.38968310046713195,-0.3055532169228467,0.2180541161013808,0.5423611032390994
2020-10-12,0.25301926109359213,0.35996388513719485,-0.2424116975478329,0.2289513504678291,0.5733293032281416
2020-10-13,0.20662925965640402,0.32501783002265255,-0.15840495061115153,0.20227056098527435,0.5732368502015339
2020-10-14,0.16099972456456793,0.2516303326861618,-0.0993802523989914,0.18568263922218975,0.5752263305197356
2020-10-15,0.10829631016805268,0.22595077546105452,-0.05326638302558856,0.19534252347700073,0.5643959844871179
2020-10-16,0.16142660595943442,0.16662679734023728,-0.00652323771996619,0.1950473629031382,0.5554271254357889
2020-10-19,-0.0009533845490427692,0.12011528370997375,0.028839500373821648,0.18848881238674312,0.5540940033929843
2020-10-20,0.11133753351518583,0.09991998828056002,0.037990926935289694,0.1867216514441569,0.5650367811079621
2020-10-21,-0.4959162754552383,0.09320060558610278,0.07090551244453727,0.17833511374043737,0.5853861041822478
2020-10-22,-0.35836639463609216,0.09071855801814334,0.10625006771195769,0.175994065240706,0.6156509385569389
2020-10-23,-0.1896896034376109,0.10561616615085871,0.17386497362711917,0.17632220710349253,0.6526608723811024
2020-10-26,-0.09797983984554491,0.13120955844545676,0.2526485118299176,0.18156175959809714,0.6685688755122577
2020-10-27,-0.15646113476733864,0.0880797171098039,0.3200444037155462,0.1799725722455995,0.6671780045391277
2020-10-28,0.46901818255519206,0.2428274655776048,0.36678011928962045,0.21178826537322307,0.6719833882605639
2020-10-29,0.48118910746833576,0.22385246167442824,0.39295077044865,0.21840302930756403,0.6921567697432476
2020-10-30,0.7601062160103689,0.31320697551246257,0.4779678292332779,0.24795985869115408,0.7138399567252952
2020-11-02,0.7283071182242403,0.183793484870013,0.5028194471805792,0.25259365566046377,0.730368419105948
2020-11-03,0.6896654175603111,0.36983958329317596,0.5246538783633026,0.2664571594636892,0.7593661650532708
2020-11-04,0.7507126234294559,0.4546729394453849,0.5140013584297616,0.266242572474108,0.794814783508968
2020-11-05,0.8083452946884864,0.5288969034914545,0.5315407092286897,0.2754408329369406,0.801374137222989
2020-11-06,0.5825085202855391,0.3851565131620286,0.5210962276755788,0.2401941921951247,0.8033840862085394
2020-11-09,0.6243196766700916,0.5195182703476878,0.5200900340139774,0.26898866365697194,0.7981822601487315
2020-11-10,0.48554206009821793,0.5077563908559711,0.5253437317706868,0.2564285102793715,0.7721245114545946
2020-11-11,0.45879358908453927,0.5871729904151556,0.53479005119155,0.2491509972419211,0.7716134772792734
2020-11-12,0.07667725199630603,0.5891856700867008,0.5281769502563634,0.26863017289824714,0.7731487162906385
2020-11-13,0.010855386469609549,0.6017935518363101,0.5021913188918681,0.268845058193362,0.7357899096168199
2020-11-16,0.14428978890517039,0.6302801701527936,0.4514822433028044,0.28889356045955,0.6654153494668517
2020-11-17,0.47757120873205344,0.6257042034895697,0.4079207029624472,0.3069087071322164,0.6501194994206074
2020-11-18,0.4485629931696567,0.5599277021009654,0.38191583204588087,0.27787603034015074,0.6527539732251434
2020-11-19,0.580371836885097,0.5580183306523322,0.3450806101526557,0.28252948388640603,0.6899588341461039
2020-11-20,0.6600800039342918,0.47390157188501403,0.2976353872678016,0.26626101811524444,0.72335731265141
2020-11-23,0.6409991329982553,0.4431594272928436,0.2773222598772869,0.2677834420995789,0.7117649436650187
2020-11-24,0.5747585132339138,0.2806893016593087,0.28641151226065376,0.3024708315156958,0.7246891058808417
2020-11-25,0.4999681812573096,0.25985837561588965,0.29719122398017045,0.3190750442813005,0.622963547658603
2020-11-27,0.4176715075872082,0.13478624872469874,0.324288226619565,0.3148704621636081,0.3165614857278962
2020-11-30,0.20109237189096385,0.28450461921072884,0.36544179211191613,0.2921127407370427,0.3345403758363487
2020-12-01,0.09733241693948898,0.23408835131852607,0.37921847445024526,0.2759304332820054,0.2284166041559348
2020-12-02,-0.20049182963370743,0.2290006132070344,0.4114057754628243,0.2536220047011852,0.2346484701071663
2020-12-03,-0.42924234180732757,0.2214742508982773,0.4278505604888406,0.24421892099159873,0.2360049872654775
2020-12-04,-0.5971290466083518,0.19670877118657545,0.4532366959580667,0.2248067141670659,0.2363694483286511
2020-12-07,-0.5284359288814192,0.18761020608526974,0.5093664394566069,0.2323398803109492,0.217605453731024
2020-12-08,-0.32929638155994645,0.07316500958482634,0.5401334268365316,0.23948980034721493,0.2025845160885122
2020-12-09,-0.040536682621724905,0.20265349862633736,0.5782547839351956,0.2469744033712655,0.1836589782586431
2020-12-10,-0.05730983705548913,0.08512220989469048,0.5741931900964081,0.25424113284107175,0.1550035940735926
2020-12-11,0.660611146299987,0.287259973626868,0.5732586973018056,0.2760757233093695,0.1274720252559269
2020-12-14,0.877864508969237,0.2817136896540627,0.5689572411289738,0.2822362345753887,0.0977664388745133
2020-12-15,0.8839098370950432,0.28651273789783177,0.5570007771837387,0.2755176504525481,0.0631471851359805
2020-12-16,0.8646783912331857,0.35407199729230954,0.5679457687770284,0.2824793427306117,0.0348169040044736
2020-12-17,0.8686319755700139,0.41043499480660434,0.577099464144297,0.32286058659753886,0.0048645729988207
2020-12-18,0.8716695440230486,0.5336107740445891,0.6028744768999168,0.36297070063108466,-0.022611382772787
2020-12-21,0.8815009492188521,0.6153854391855353,0.6433571117380986,0.38706702445716185,-0.0533360573143727
2020-12-22,0.6621955666460314,0.5552695282731774,0.6805662743902711,0.3779141490110998,-0.0854530805713086
2020-12-23,0.6931380579424445,0.5970995418876452,0.6834301150286226,0.3876665194542904,-0.1209230561971611
2020-12-24,0.19753008447353113,0.4738088487071803,0.672686636098554,0.33464731307823703,-0.1393705616290363
2020-12-28,0.03697453741292052,0.4695652743933846,0.6843307836011352,0.3315490396767997,-0.1719573840061219
2020-12-29,-0.20035878424531559,0.442660745777677,0.7033471817222442,0.35617306397163306,-0.2018062938068139
2020-12-30,-0.1992818410890802,0.43633998073568236,0.7186607751512284,0.36132059575847336,-0.2164708545432711
2020-12-31,-0.08377547796803328,0.4403250739462594,0.7466182296081655,0.3660239498678554,-0.2443732403803265
2021-01-04,-0.07633872662478926,0.43422707703237073,0.7911698437008313,0.3630459893403508,-0.2814226466782351
2021-01-05,-0.245945570206286,0.18107333607348322,0.7978570508235118,0.35926588455358577,-0.3631890884557294
2021-01-06,0.6893281460601594,0.34219259134206453,0.7964805501821453,0.3435895402320589,-0.4266956748602387
2021-01-07,0.8633018025771789,0.31246763431824376,0.804266146564704,0.33582760660319505,-0.4874310838710012
2021-01-08,0.8332962226781716,0.28627891504203473,0.7876603885812365,0.30091253043458194,-0.4616130921423947
2021-01-11,0.6617673760946808,0.11213270655157136,0.7557887370760837,0.29010569096658406,-0.401618380905021
2021-01-12,0.6357509701095643,0.08899037320285647,0.7589612832993391,0.24100821121586577,-0.3328949226995484
2021-01-13,0.02460060660881025,-0.052497113081624865,0.753346777519144,0.18736975095905903,-0.27363261858077
2021-01-14,0.051968756296162176,-0.02742838921322788,0.7200238169095944,0.16154841271340592,-0.2279275823720442
2021-01-15,-0.27669597069195795,-0.004317623904655717,0.657317902274272,0.15804930188192357,-0.2062864215758597
2021-01-19,-0.32448124579158716,-0.032817136383206984,0.6383862557168709,0.112981285593785,-0.2015051407639311
2021-01-20,-0.04540832808293741,0.05564662961509932,0.6420058689845366,0.14287826667732242,-0.218121727701728
2021-01-21,0.1740971575482614,0.08365988446351649,0.6845362785093816,0.17630188422984583,-0.2173322767674045
2021-01-22,0.032136502686596576,0.044637556442218604,0.7283488294181335,0.15419900479691367,-0.2080510957634595
2021-01-25,0.03048682170203748,0.012801072624698933,0.7213949653862353,0.1494133618977605,-0.2160554224566377
2021-01-26,-0.16000210480470825,-0.10020527740112374,0.7234504088285284,0.04966844304389724,-0.2274156525773046
2021-01-27,-0.24938529897487932,-0.0763613037809932,0.6252653432676619,0.07425565041920612,-0.2185063654958506
2021-01-28,-0.2811131716526471,-0.31466205753379806,0.3136132753561426,0.00224159019547957,-0.081644953130515
2021-01-29,-0.8985795753241194,-0.666969264817346,0.3325876733762018,-0.35666646532243784,-0.0321468746060762
2021-02-01,-0.8678081626198519,-0.6768996797707099,0.22047573366820342,-0.4056449897450316,0.2060640289624034
2021-02-02,-0.8189103473377982,-0.6914372068880706,0.22611642703204043,-0.47286640038918354,0.3266876186393005
2021-02-03,-0.8587804067978801,-0.7223321005401375,0.22635203650237062,-0.5115698528272977,0.3348553516983091
2021-02-04,-0.8814328705747716,-0.774830090856682,0.22876609885942592,-0.5453585052106018,0.3341615116092561
